"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Gorredijk","H","01","Eenmanszaak","46901","Niet-gespec. GH in consumentenartikelen","","","","","N","N",0,0,19940517,19931201,0,0,0,"",0,0
"Amersfoort","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19940513,19940513,20100309,19940513,20100101,0,0,"",2021,0
"Groningen","H","01","Eenmanszaak","93146","Sportscholen","","","","","N","N",0,0,19940511,19890300,20040801,0,0,"",0,0
"Zuidhorn","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","","",0,0,19940516,19940503,0,0,0,"",0,0
"Paterswolde","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19940510,19940510,20030610,19940510,20121011,0,0,"",2010,20120718
"Beilen","H","01","Eenmanszaak","4941","Goederenvervoer over weg (geen verhuiz.)","","","","","","",0,0,19980506,19940516,20160628,0,0,"",0,0
"Ten Boer","H","81","Onderlinge waarborgmaatschappij","65112","Naturaverzekeringen","","","","","","",19230000,0,19940518,19230000,20220519,0,19940511,"",2016,20170504
"Roden","H","41","Besloten vennootschap met gewone structuur","47525","Winkels in keukens","47541","Winkels in witgoed","47524","Winkels in tegels","","",19940518,19940518,19940519,19340101,20200318,0,19940518,"",2020,0
"Stadskanaal","H","01","Eenmanszaak","4331","Stukadoren","4333","Afwerking van vloeren en wanden","","","N","N",0,0,19940517,19940524,20100623,0,0,"",0,0
"Odoorn","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","","",0,0,19940517,19940422,19950101,0,0,"",0,0
"Noordscheschut","H","41","Besloten vennootschap met gewone structuur","69203","Boekhoudkantoren","","","","","","",20060530,20060530,19940517,19940516,20200820,0,20060530,"",2021,20220527
"Assen","H","01","Eenmanszaak","4331","Stukadoren","4334","Schilderen en glaszetten","4339","Overige afwerking van gebouwen","","",0,0,19940518,19780901,20020611,0,20010101,"",0,0
"Erica","H","11","Vennootschap onder firma","01132","Teelt van groenten onder glas","","","","","","",19921101,0,19940519,19921101,0,0,0,"",0,0
"Gramsbergen","N","11","Vennootschap onder firma","47761","Winkels bloemen/planten/zaden/tuinbenod.","","","","","","",19910101,0,19940517,19940502,0,0,0,"",0,0
"Emmeloord","H","41","Besloten vennootschap met gewone structuur","6831","Bemidd. bij handel/huur/verhuur onr.goed","","","","","","",19940912,19940912,20050620,19920518,20170424,0,19940912,"",2020,20211228
"Loozen","H","11","Vennootschap onder firma","5530","Kampeerterreinen","","","","","","",20010101,0,19940518,19940101,19940101,0,20010101,"",0,0
"Meppel","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",19940516,19940516,20200401,19940516,20200401,0,0,"",2020,20210927
"Zwolle","H","11","Vennootschap onder firma","7311","Reclamebureaus","","","","","","",19940525,0,19940519,19940525,20050101,0,0,"",0,0
"IJsselmuiden","H","11","Vennootschap onder firma","47992","Straathandel","","","","","","",19910102,0,19940519,19940518,19990601,0,0,"",0,0
"Deurningen","H","41","Besloten vennootschap met gewone structuur","9529","Reparatie van overige consumentenart.","45402","DH en reparatie motorfiets(onderdel)en","","","N","N",19940429,19940429,19940502,19360000,0,0,19940429,"",2020,20210629
"Enschede","N","41","Besloten vennootschap met gewone structuur","47641","Winkels in fietsen en bromfietsen","9529","Reparatie van overige consumentenart.","45402","DH en reparatie motorfiets(onderdel)en","N","N",19940429,19940429,19940502,19840620,20120101,0,19940429,"",2020,20210629
"Enschede","H","41","Besloten vennootschap met gewone structuur","6832","Beheer van onroerend goed","","","","","N","N",19940908,19940908,19940506,19940401,20030101,0,19940908,"",2020,20211218
"Haaksbergen","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",19941004,19941004,19940506,19931222,0,0,19941004,"",2021,20220531
"Vriezenveen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","70221","Organisatie-adviesbureaus","","","N","N",19940505,19940505,19940506,19940505,0,0,0,"",2021,20220422
