"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Enschede","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","69202","Accountants-administratieconsulenten","","","N","N",20111222,20111222,20111228,20111222,20140726,0,0,"",2020,20211231
"Gronsveld","H","01","Eenmanszaak","88101","Thuiszorg","9609","Overige dienstverlening (rest)","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Nuis","H","01","Eenmanszaak","46422","Groothandel in werkkleding","46499","GH ov. consumentenart. (non-food) (rest)","","","N","N",0,0,20111228,20120101,20120101,0,0,"",0,0
"Helmond","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20111228,20120101,20201001,0,0,"",0,0
"Nootdorp","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20111228,20120101,20150425,0,0,"",0,0
"Werkendam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20111223,20111223,20111228,20111223,0,0,0,"",2020,20210924
"Berlicum","H","01","Eenmanszaak","6831","Bemidd. bij handel/huur/verhuur onr.goed","","","","","N","N",0,0,20111228,20120102,20151201,0,0,"",0,0
"Oosterhout","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Moergestel","H","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20111228,20120101,20200116,0,0,"",0,0
"Hengelo","","71","Vereniging met volledige rechtsbevoegdheid","94991","Gezelligheidsverenigingen","","","","","","",20120101,0,0,0,0,0,0,"",0,0
"Schijf","H","01","Eenmanszaak","86919","Overige paramedische praktijken","96022","Schoonheidsverzorging/pedi-/manicures","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"'t Veld","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20030226,20030226,0,0,0,0,0,"",0,0
"Hilversum","H","01","Eenmanszaak","5912","Facilitaire activ. voor film-/tv-prod.","85599","Studiebegeleiding/vorming/onderwijs","","","N","N",0,0,20111228,20120101,20181212,0,0,"",0,0
"Limmen","H","01","Eenmanszaak","1814","Grafische afwerking en verwante activit","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Heerde","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","8560","Dienstverlening voor het onderwijs","","","N","N",0,0,20111228,20120101,20220422,0,0,"",0,0
"Hoogezand","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20111228,20120101,20220401,0,0,"",0,0
"Wezep","H","01","Eenmanszaak","7311","Reclamebureaus","5811","Uitgeverijen van boeken","","","N","N",0,0,20111228,20120101,20140219,0,0,"",0,0
"Noordwijk","H","41","Besloten vennootschap met gewone structuur","4619","Niet-gespecialiseerde handelsbemiddeling","70221","Organisatie-adviesbureaus","","","N","N",20111223,20111223,20170412,20111223,20170321,0,0,"",2020,20211203
"Emmen","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",0,0,20111228,20120101,20140516,0,0,"",0,0
"'s-Gravenzande","H","01","Eenmanszaak","7220","Speur-/ontw.werk ogv maats./geesteswet.","70222","Advisering ohgv management/bedrijfsv.","74201","Fotografie","N","N",0,0,20111228,20120101,20190101,0,0,"",0,0
"Elburg","H","41","Besloten vennootschap met gewone structuur","6831","Bemidd. bij handel/huur/verhuur onr.goed","","","","","N","N",20111223,20111223,20111228,20111223,20130516,0,0,"",2020,20211206
"Utrecht","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","","","","","N","N",0,0,20111228,20110101,0,0,0,"",0,0
"Nijverdal","H","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Wagenborgen","","74","Stichting","5813","Uitgeverijen van kranten","","","","","","",20111227,20111227,0,0,0,0,0,"",0,0
"Opijnen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20120419,20120419,20111228,20120101,20220415,0,20120419,"",2020,20210914
"Edam","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","85519","Overig sport- en recreatieonderwijs","","","N","N",0,0,20160721,20120101,20160701,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20111228,20111228,20111228,20111228,0,0,0,"",2020,20210804
"Sambeek","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Etten-Leur","H","41","Besloten vennootschap met gewone structuur","46429","GH textielwaren algemeen assortiment","6420","Financiële holdings","","","N","N",20120202,20120202,20201215,20111220,20201201,0,20120202,"",2020,20211222
"Haarlem","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20111223,20111223,20111228,20111223,20190223,0,0,"",2020,20211224
"Reeuwijk","H","01","Eenmanszaak","45402","DH en reparatie motorfiets(onderdel)en","","","","","N","N",0,0,20181219,20120101,20180901,0,0,"",0,0
"Sint-Oedenrode","H","41","Besloten vennootschap met gewone structuur","86923","Preventieve gezondh.zorg (geen arbobeg.)","","","","","N","N",20111223,20111223,20111228,20111223,20141101,0,0,"",2020,20210811
"Schipluiden","H","01","Eenmanszaak","85522","Kunstzinnige vorming voor amateurs","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Rotterdam","H","07","Maatschap","0150","Akker-/tuinbouw icm fokken/houden dieren","5221","Dienstverlening voor vervoer over land","7112","Ingenieurs/overig techn. ontwerp/advies","N","N",19941101,0,20111228,19941101,0,0,0,"",0,0
"Wouwse Plantage","H","07","Maatschap","0150","Akker-/tuinbouw icm fokken/houden dieren","","","","","N","N",20120101,0,20111228,20120101,0,0,0,"",0,0
"Amersfoort","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","85522","Kunstzinnige vorming voor amateurs","","","N","N",0,0,20120828,20120101,20160929,0,0,"",0,0
"Breda","H","01","Eenmanszaak","74103","Interieur- en ruimtelijk ontwerp","","","","","N","N",0,0,20140122,20120101,20150401,0,0,"",0,0
"De Meern","H","01","Eenmanszaak","6209","Ov. dienstv. act. ohgv informatietechn.","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Leiden","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20111227,20111227,20111228,20111227,20151109,0,0,"",2021,20220205
"Hoofddorp","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20111228,20110706,20141212,0,0,"",0,0
"Hilversum","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20100707,20100707,0,0,0,0,0,"",0,0
"Nunspeet","H","41","Besloten vennootschap met gewone structuur","45111","Imp. nieuwe personen-/lichte bedr.auto's","64303","Beleggingsinst. met beperkte toetreding","70102","Holdings (geen financiële)","J","J",20111227,20111227,20111228,20111227,0,0,0,"",2020,20211201
"Uitgeest","H","01","Eenmanszaak","43999","Overige gespec. werkz. in de bouw (rest)","","","","","N","N",0,0,20111228,20120101,20210914,0,0,"",0,0
"Amersfoort","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Deventer","H","41","Besloten vennootschap met gewone structuur","6201","Ontwikkelen/produceren/uitgeven software","","","","","J","N",20120223,20120223,20111228,20111223,20180727,0,20120223,"",2020,20210529
"Wilbertoord","H","01","Eenmanszaak","4333","Afwerking van vloeren en wanden","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Maassluis","H","41","Besloten vennootschap met gewone structuur","6202","Advisering ohgv informatietechnologie","","","","","N","N",20111227,20111227,20111228,20111227,20150617,0,0,"",2020,20210223
"Haarlem","H","01","Eenmanszaak","69203","Boekhoudkantoren","69202","Accountants-administratieconsulenten","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Bunschoten-Spakenburg","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Assen","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Gennep","","74","Stichting","88993","Lokaal welzijnswerk","","","","","","",20111215,20111215,0,0,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","","","","","N","N",0,0,20111228,20120101,20220605,0,0,"",0,0
"Oosterhout","H","01","Eenmanszaak","9524","Reparatie en stoffering van meubels","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","2529","Verv. metalen tanks en reservoirs","","","","","N","N",20111223,20111223,20150917,20111223,20211101,0,0,"",2017,20190218
"Groningen","H","01","Eenmanszaak","96031","Uitvaartverzorging","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Sint-Michielsgestel","","71","Vereniging met volledige rechtsbevoegdheid","93126","Wielersport","","","","","","",20111227,20111227,0,0,0,0,0,"",0,0
"Tegelen","H","01","Eenmanszaak","77292","Verh. kleding/huishoudelijke artikelen","46738","Groothandel gespec. in overige bouwmat.","8130","Landschapsverzorging","N","N",0,0,20111228,20120101,20170917,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","4932","Vervoer per taxi","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Krimpen aan den IJssel","H","01","Eenmanszaak","4332","Bouwtimmeren","","","","","N","N",0,0,20111228,20120101,20160523,0,0,"",0,0
"Etten-Leur","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","","","","","N","N",0,0,20111228,20120101,20170211,0,0,"",0,0
"Rijen","H","01","Eenmanszaak","96021","Haarverzorging","96022","Schoonheidsverzorging/pedi-/manicures","","","N","N",0,0,20111228,20120101,20171005,0,0,"",0,0
"Voerendaal","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20111214,20111214,0,0,0,0,0,"",0,0
"Rijswijk","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","5621","Eventcatering","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Gouda","H","01","Eenmanszaak","3109","Vervaardiging van overige meubels","3102","Vervaardiging van keukenmeubels","","","N","N",0,0,20180329,20120101,20211030,0,0,"",0,0
"Hilversum","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20111227,20111227,0,0,0,0,0,"",0,0
"Hoevelaken","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20111223,20111223,0,0,0,0,0,"",0,0
"Losser","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","74101","Communicatie- en grafisch ontwerp","","","N","N",0,0,20111228,20120101,20120301,0,0,"",0,0
"Elst Ut","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Roermond","H","41","Besloten vennootschap met gewone structuur","7810","Arbeidsbemiddeling","86922","Arbobegeleiding en reïntegratie","","","N","N",20111227,20111227,20111228,20111227,20190730,0,0,"",2020,20210204
"Zuidhorn","H","01","Eenmanszaak","8891","Kinderopvang","","","","","N","N",0,0,20211215,20120101,20211201,0,0,"",0,0
"Zoetermeer","H","41","Besloten vennootschap met gewone structuur","4639","GH voedings-/genotmiddelen algemeen ass.","4634","Groothandel in dranken (geen zuivel)","","","J","J",20111228,20111228,20111228,20111228,0,0,0,"",2020,20211130
"Bemmel","","71","Vereniging met volledige rechtsbevoegdheid","90011","Beoefening van podiumkunst","","","","","","",19980114,0,0,0,0,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",20120105,20120105,20111228,20111221,0,0,20120105,"",2020,20211011
"Nieuwkoop","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20111222,20111222,20111228,20111222,0,0,0,"",2020,20220404
"Arnhem","H","01","Eenmanszaak","4321","Elektrotechnische bouwinstallatie","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Sint-Oedenrode","H","01","Eenmanszaak","86922","Arbobegeleiding en reïntegratie","7810","Arbeidsbemiddeling","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Luttenberg","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","85592","Bedrijfsopleiding en -training","","","N","N",0,0,20170509,20120101,20220202,0,0,"",0,0
"Venlo","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20111222,20111222,0,0,0,0,0,"",0,0
"Hilversum","","72","Vereniging met beperkte rechtsbevoegdheid","94997","Overige belangenbehartiging (rest)","","","","","","",20110701,0,0,0,0,0,0,"",0,0
"Everdingen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20111228,20111228,20111228,20111228,0,0,0,"",2020,20211025
"Termunten","H","01","Eenmanszaak","33123","Rep./onderh. machines specif.bedrijfstak","2511","Verv. metalen constr.werken/delen ervan","3811","Inzameling van onschadelijk afval","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Hoevelaken","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","70221","Organisatie-adviesbureaus","","","N","N",20111223,20111223,20150112,20111223,20150104,0,0,"",2020,20220113
"Bunschoten-Spakenburg","H","11","Vennootschap onder firma","47819","Markthandel overige voedings- en genotm.","","","","","N","N",20120101,0,20111228,20120101,20121228,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","85599","Studiebegeleiding/vorming/onderwijs","","","N","N",0,0,20111228,20120101,20130701,0,0,"",0,0
"Nieuwendijk","H","01","Eenmanszaak","9529","Reparatie van overige consumentenart.","","","","","N","N",0,0,20111228,20120102,20210812,0,0,"",0,0
"Oude Pekela","H","01","Eenmanszaak","7490","Overige special. zakelijke dienstverl.","","","","","N","N",0,0,20170109,20120101,20170101,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","85599","Studiebegeleiding/vorming/onderwijs","1413","Vervaardiging van overige bovenkleding","N","N",0,0,20150210,20120101,20150112,0,0,"",0,0
"Almelo","","74","Stichting","69209","Overige administratiekantoren","","","","","","",20111227,20111227,0,0,0,0,0,"",0,0
"Roosendaal","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",0,0,20111228,20120101,20130101,0,0,"",0,0
"Amsterdam","","74","Stichting","6630","Vermogensbeheer","","","","","","",20111215,20111215,0,0,0,0,0,"",0,0
"Soest","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",0,0,20201112,20120101,20201101,0,0,"",0,0
"Naaldwijk","H","01","Eenmanszaak","8130","Landschapsverzorging","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Maria Hoop","H","01","Eenmanszaak","7500","Veterinaire dienstverlening","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Lienden","","72","Vereniging met beperkte rechtsbevoegdheid","94997","Overige belangenbehartiging (rest)","","","","","","",20110701,0,0,0,0,0,0,"",0,0
"Sittard","H","01","Eenmanszaak","74201","Fotografie","9002","Dienstverlening voor uitvoerende kunst","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Katwijk","H","01","Eenmanszaak","86912","Praktijken van fysiotherapeuten","86919","Overige paramedische praktijken","","","N","N",0,0,20111228,20120101,20170401,0,0,"",0,0
"Schildwolde","H","01","Eenmanszaak","45112","Handel/rep. personen-/lichte bedr.auto's","7112","Ingenieurs/overig techn. ontwerp/advies","","","N","N",0,0,20111228,20120101,20210410,0,0,"",0,0
"Someren","H","01","Eenmanszaak","8130","Landschapsverzorging","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20120529,20120529,20111228,20120101,20180601,0,20120529,"",2020,20211105
"'s-Gravenhage","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Zwanenburg","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20120222,20120222,20111228,20120101,20190201,0,20120222,"",2020,20220309
"Alphen aan den Rijn","H","01","Eenmanszaak","6202","Advisering ohgv informatietechnologie","6209","Ov. dienstv. act. ohgv informatietechn.","","","N","N",0,0,20111228,20120101,20170216,0,0,"",0,0
"Sprundel","H","01","Eenmanszaak","5630","Cafés","","","","","N","N",0,0,20111228,20120101,20120526,0,0,"",0,0
"Gastel","","71","Vereniging met volledige rechtsbevoegdheid","94991","Gezelligheidsverenigingen","","","","","","",20111227,20111227,0,0,0,0,0,"",0,0
"Best","H","01","Eenmanszaak","8219","Secretariële dienstverlening","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Oss","H","01","Eenmanszaak","43999","Overige gespec. werkz. in de bouw (rest)","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Bussum","H","41","Besloten vennootschap met gewone structuur","93299","Ov. recreatie (rest)(geen jachthavens)","","","","","N","N",20120201,20120201,20111228,20111228,20121001,0,20120201,"",2021,20220215
"Polsbroek","H","01","Eenmanszaak","5621","Eventcatering","7490","Overige special. zakelijke dienstverl.","","","N","N",0,0,20191202,20120101,20191024,0,0,"",0,0
"Hellevoetsluis","H","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20111228,20120102,20200601,0,0,"",0,0
"Zwanenburg","H","41","Besloten vennootschap met gewone structuur","78201","Uitzendbureaus","","","","","N","N",20120222,20120222,20111228,20120101,20190201,0,20120222,"",2020,20220309
"Maastricht","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20111222,20111222,0,0,0,0,0,"",0,0
"Breda","H","01","Eenmanszaak","9511","Reparatie van computers/randapparatuur","47912","Internethandel consumentenelektronica","85592","Bedrijfsopleiding en -training","N","N",0,0,20111228,20120101,20210901,0,0,"",0,0
"Nijmegen","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","78202","Uitleenbureaus","","","N","N",20111223,20111223,20191206,20111223,20191128,0,0,"",2020,20211104
"Zaltbommel","H","41","Besloten vennootschap met gewone structuur","3012","Bouw van sport- en recreatievaartuigen","","","","","N","N",20120227,20120227,20210622,20120101,0,0,20120227,"",2019,20210923
"Brouwershaven","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","85519","Overig sport- en recreatieonderwijs","","","N","N",0,0,20111228,20120101,20200708,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","46491","Groothandel in fietsen en bromfietsen","","","N","J",0,0,20111228,20120101,20220303,0,0,"",0,0
"Amersfoort","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20111228,20120101,20200927,0,0,"",0,0
"Zutphen","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20111228,20120101,20181003,0,0,"",0,0
"Meppel","H","01","Eenmanszaak","8891","Kinderopvang","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Laren","H","61","Coöperatie","70221","Organisatie-adviesbureaus","","","","","N","N",20111228,20111228,20111228,20111228,0,0,0,"",2020,20211217
"Oude-Tonge","H","11","Vennootschap onder firma","33123","Rep./onderh. machines specif.bedrijfstak","","","","","N","N",20120101,0,20111228,20120101,0,0,0,"",0,0
"Loosdrecht","H","41","Besloten vennootschap met gewone structuur","6311","Gegevensverw./webhosting/aanverw. activ.","","","","","N","N",20120111,20120111,20111228,20120101,20150215,0,20120111,"",2021,20220304
"Boxmeer","","74","Stichting","94991","Gezelligheidsverenigingen","","","","","","",20111213,20111213,0,0,0,0,0,"",0,0
"De Meern","H","41","Besloten vennootschap met gewone structuur","6630","Vermogensbeheer","","","","","N","N",20111227,20111227,20111228,20111227,20191123,0,0,"",2021,20220430
"Gouda","H","01","Eenmanszaak","88103","Ondersteuning/begeleiding gehandicapten","88993","Lokaal welzijnswerk","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Hoorn","H","01","Eenmanszaak","8891","Kinderopvang","","","","","N","N",0,0,20111228,20110101,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20111228,20120101,20141023,0,0,"",0,0
"Steenbergen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20120117,20120117,20111228,20120101,0,0,20120117,"",2021,20220217
"Capelle Aan Den Ijssel","H","01","Eenmanszaak","88992","Maatschappelijk werk","","","","","N","N",0,0,20111228,20120101,20120621,0,0,"",0,0
"Heerlen","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20111212,20111212,0,0,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","86913","Praktijken van psychotherapeuten/-logen","","","","","N","N",0,0,20111228,20120101,20140627,0,0,"",0,0
"Vianen","H","01","Eenmanszaak","5621","Eventcatering","","","","","N","N",0,0,20131128,20120101,20190301,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","85521","Dansscholen","","","N","N",0,0,20111228,20120101,20120104,0,0,"",0,0
"Oegstgeest","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20111228,20120101,20171218,0,0,"",0,0
"Amersfoort","H","01","Eenmanszaak","4333","Afwerking van vloeren en wanden","","","","","N","N",0,0,20111228,20120101,20120119,0,0,"",0,0
"Westervoort","H","01","Eenmanszaak","4334","Schilderen en glaszetten","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Eersel","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20111220,20111220,0,0,0,0,0,"",0,0
"Terneuzen","H","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20111228,20120101,20161223,0,0,"",0,0
"Hoevelaken","H","61","Coöperatie","94997","Overige belangenbehartiging (rest)","","","","","N","N",20111223,20111223,20111228,20111223,20151201,0,0,"",2017,20180721
"Kerkdriel","H","01","Eenmanszaak","46231","Groothandel in levend vee","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
"Diemen","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20111227,20111227,0,0,0,0,0,"",0,0
"Velp","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20201124,20120101,20201123,0,0,"",0,0
"Franeker","H","01","Eenmanszaak","8891","Kinderopvang","","","","","N","N",0,0,20111228,20120101,20141101,0,0,"",0,0
"De Goorn","H","41","Besloten vennootschap met gewone structuur","6201","Ontwikkelen/produceren/uitgeven software","6202","Advisering ohgv informatietechnologie","6209","Ov. dienstv. act. ohgv informatietechn.","N","N",20111223,20111223,20111228,20111223,20180201,0,0,"",2020,20210621
"Breda","H","11","Vennootschap onder firma","47526","Winkels in parket-/laminaat-/kurkvloeren","4333","Afwerking van vloeren en wanden","","","N","N",20120101,0,20111228,20120101,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","6202","Advisering ohgv informatietechnologie","6312","Webportals","47918","Internethandel overige non-food","N","N",0,0,20111228,20120101,20181004,0,0,"",0,0
"Middelharnis","H","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20111228,20120101,20171120,0,0,"",0,0
"Roosendaal","H","11","Vennootschap onder firma","47591","Winkels in meubels","","","","","N","N",20120101,0,20111228,20120101,20210201,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20130305,20120101,20200827,0,0,"",0,0
"Barendrecht","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","","","","","N","N",0,0,20111228,20120101,0,0,0,"",0,0
