"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Krommenie","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011207,20011207,20011213,20011207,0,0,0,"",2020,20210804
"Kudelstaart","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20020125,20020125,20011213,20011201,20190213,0,20020125,"",2020,20220309
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","64301","Beleggingsinstell. in financiële activa","64302","Beleggingsinstellingen in vaste activa","66193","Hypotheek-/kredietbem./bankagentschappen","N","N",20020104,20020104,20011213,20011205,0,0,20020104,"",2020,20210820
"Veghel","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011130,20011130,20020729,20011130,20200529,0,0,"",2020,20220104
"Kudelstaart","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20020125,20020125,20011213,20011201,20161221,0,20020125,"",2020,20220309
"Zandvoort","H","41","Besloten vennootschap met gewone structuur","43222","Inst. verwarmings-/luchtbehandelingsapp.","","","","","N","N",20091127,20091127,20011213,20011213,20150518,0,20091127,"",2021,20220531
"Rozenburg","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20020515,20020515,20011213,20011201,20120104,0,20020515,"",2020,20220413
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011206,20011206,20011213,20011206,0,0,0,"",2020,20210628
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011204,20011204,20011213,20010215,20160101,0,20011204,"",2020,20220131
"Oostknollendam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011231,20011231,20011213,20011212,20070403,0,0,"",2021,20220519
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","N","N",20011204,20011204,20011213,20010215,20160101,0,20011204,"",2020,20220131
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","7021","Adviesbureaus publ. relations en comm.","","","N","N",20020227,20020227,20011213,20011213,0,0,20020227,"",2020,20211013
"Zuidlaren","H","01","Eenmanszaak","7311","Reclamebureaus","","","","","N","N",0,0,20080310,20011201,20170331,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","70222","Advisering ohgv management/bedrijfsv.","","","","","N","N",20020218,20020218,20011213,20011211,20171101,0,20020218,"",2012,20140626
"Amstelveen","H","41","Besloten vennootschap met gewone structuur","5829","Overige uitgeverijen van software","","","","","N","N",20011210,20011210,20011213,20011210,20200911,0,0,"",2019,20201028
"Weesp","","71","Vereniging met volledige rechtsbevoegdheid","94996","Overige ideële organisaties (rest)","","","","","","",19841000,20010723,0,0,0,0,0,"",0,0
"Purmerend","H","41","Besloten vennootschap met gewone structuur","4618","HB gespecialiseerd in overige goederen","","","","","N","N",20080730,20080730,20011213,20011206,20191125,0,20080730,"",2020,20211029
"Weerselo","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","N","N",20020226,20020226,20080313,20011129,20180714,0,20020226,"",2017,20171002
"Monnickendam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011207,20011207,20200115,20011207,20200112,0,0,"",2020,20210629
"Monnickendam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011207,20011207,20011213,20011207,0,0,0,"",2020,20210629
"Heerhugowaard","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011221,20011221,20011213,20011210,20180623,0,20011221,"",2020,20210611
"Zuiderwoude","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","","",0,0,20011213,20011217,0,0,0,"",0,0
"Heerenveen","H","41","Besloten vennootschap met gewone structuur","50201","Zee-/kustvaart(vracht/tank; geen sleep)","","","","","","",20011213,20011213,20011214,20011213,20090301,0,0,"",2020,20220106
"Leeuwarden","H","41","Besloten vennootschap met gewone structuur","2599","Verv. overige producten van metaal","45201","Auto-onderdelenservicebedrijven","","","","J",20011204,20011204,20011214,19940613,20070223,0,0,"",2020,20210617
"Oppenhuizen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20011220,20011220,20011215,20011201,20210408,0,20011220,"",2021,20220504
"Dokkum","","71","Vereniging met volledige rechtsbevoegdheid","88993","Lokaal welzijnswerk","","","","","","",20011206,20011206,0,0,0,0,0,"",0,0
"Niawier","","71","Vereniging met volledige rechtsbevoegdheid","93299","Ov. recreatie (rest)(geen jachthavens)","","","","","","",19360925,20011206,0,0,0,0,0,"",0,0
"Dokkum","","74","Stichting","85522","Kunstzinnige vorming voor amateurs","","","","","","",20011217,20011217,0,0,0,0,0,"",0,0
"Spannum","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20011217,20011201,20070515,0,0,"",0,0
"Winschoten","H","11","Vennootschap onder firma","70221","Organisatie-adviesbureaus","69203","Boekhoudkantoren","","","","",20011217,0,20011217,20011217,20150401,0,0,"",0,0
"Buren","H","01","Eenmanszaak","01411","Houden van melkvee","55201","Verh. vakantiehuisjes en appartementen","","","N","N",0,0,20011217,20010101,20010101,0,0,"",0,0
"Tirns","H","11","Vennootschap onder firma","35112","Prod. elektriciteit door windenergie","","","","","N","N",20011214,0,20011217,20011214,20180502,0,0,"",0,0
"Winschoten","H","41","Besloten vennootschap met gewone structuur","17211","Verv. verpakkingsmiddelen(papier/karton)","","","","","N","N",20011212,20011212,20011214,20011212,0,0,0,"",2021,20220310
"Farmsum","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20011212,20011212,20011214,20011212,20140401,0,0,"",2020,20220603
"Nieuwolda","H","41","Besloten vennootschap met gewone structuur","46472","GH woningtextiel en vloerbedekking","46471","Groothandel in huismeubilair","6832","Beheer van onroerend goed","J","N",20011212,20011212,20011214,20011212,20110222,0,0,"",2020,20220603
"Oude Pekela","","74","Stichting","88999","Overig maatsch.adv./gemeenschapshuizen","","","","","","",20011129,20011129,0,0,0,0,0,"",0,0
"Houwerzijl","H","11","Vennootschap onder firma","47999","DH via overige distributievormen","5811","Uitgeverijen van boeken","","","N","N",20030701,0,20011217,20010101,0,0,20030701,"",0,0
"70600 MONTARLOT LÉS CHAMP","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20011214,20011214,20210323,20011214,20210323,0,0,"",2020,20210401
"Bedum","","71","Vereniging met volledige rechtsbevoegdheid","93128","Wintersport","","","","","","",20011207,20011207,0,0,0,0,0,"",0,0
"Bakkeveen","","74","Stichting","85592","Bedrijfsopleiding en -training","","","","","","",20011213,20011213,0,0,0,0,0,"",0,0
"Zuidlaren","","74","Stichting","94993","Steunfondsen (niet ohgv welzijnszorg)","","","","","","",20011212,20011212,0,0,0,0,0,"",0,0
"Sittard","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","N","N",20011213,20011213,20140520,20011213,20160609,0,0,"",2019,20200930
"Ruinen","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20011217,20011217,20050601,0,0,"",0,0
"Zuidlaren","H","01","Eenmanszaak","93146","Sportscholen","1330","Textielveredeling","","","","",0,0,20011217,20010101,20090930,0,0,"",0,0
"Dalen","H","41","Besloten vennootschap met gewone structuur","45112","Handel/rep. personen-/lichte bedr.auto's","45204","Carrosserieherstel","45202","Bandenservicebedrijven","","",20020411,20020411,20011217,19940601,0,0,20020411,"",2020,20211230
"Zwolle","","71","Vereniging met volledige rechtsbevoegdheid","90011","Beoefening van podiumkunst","","","","","","",20011211,20011211,0,0,0,0,0,"",0,0
"Nieuwleusen","H","41","Besloten vennootschap met gewone structuur","4120","Algemene burgerlijke en utiliteitsbouw","","","","","","",20011212,20011212,20011212,19950330,0,0,20011212,"",2020,20211103
"Enschede","","74","Stichting","6420","Financiële holdings","","","","","","",20011211,20011211,0,0,0,0,0,"",0,0
"Doetinchem","H","01","Eenmanszaak","7311","Reclamebureaus","90011","Beoefening van podiumkunst","","","N","N",0,0,20071222,20011101,20080521,0,0,"",0,0
"Lochem","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20011211,20011211,0,0,0,0,0,"",0,0
"Diepenveen","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20011213,20011213,0,0,0,0,0,"",0,0
"Diepenveen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011213,20011213,20011217,20011213,0,0,0,"",2018,20190703
"Emst","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","6810","Handel in eigen onroerend goed","","","N","N",20020228,20020228,20011217,20011213,20060331,0,20020228,"",2020,20211222
"Diepenveen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011213,20011213,20011217,20011213,20020901,0,0,"",2015,20161026
"Deventer","H","41","Besloten vennootschap met gewone structuur","46694","GH appendages/technische toebehoren e.d.","","","","","N","N",20050526,20050526,20011217,20011223,20091201,0,20050526,"",2020,20211220
"Enschede","","72","Vereniging met beperkte rechtsbevoegdheid","90011","Beoefening van podiumkunst","","","","","","",20011201,0,0,0,0,0,0,"",0,0
"Almelo","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20011217,20010701,20060918,0,0,"",0,0
"Oirschot","H","41","Besloten vennootschap met gewone structuur","6201","Ontwikkelen/produceren/uitgeven software","","","","","","",20020218,20020218,20030121,20011214,20180125,0,20020218,"",2021,20220420
"Utrecht","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","70221","Organisatie-adviesbureaus","","","N","N",20020703,20020703,20160412,20011207,20160411,0,20020703,"",2019,20201123
"Arnhem","H","01","Eenmanszaak","90012","Producenten van podiumkunst","","","","","","",0,0,20011214,20000101,20080401,0,0,"",0,0
"Nijmegen","","71","Vereniging met volledige rechtsbevoegdheid","94997","Overige belangenbehartiging (rest)","","","","","","",20011005,20011005,0,0,0,0,0,"",0,0
"Nijmegen","","71","Vereniging met volledige rechtsbevoegdheid","88993","Lokaal welzijnswerk","","","","","","",19950800,0,0,0,0,0,0,"",0,0
"Arnhem","","74","Stichting","69209","Overige administratiekantoren","","","","","","",20011215,20011215,0,0,0,0,0,"",0,0
"Arnhem","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20011215,20011215,20011217,20011215,0,0,0,"",2020,20211109
"Waardenburg","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011211,20011211,20011214,20011211,20190903,0,0,"",2020,20210721
"Ingen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011213,20011213,20011214,20011213,0,0,0,"",2021,20220601
"Lexmond","","72","Vereniging met beperkte rechtsbevoegdheid","64303","Beleggingsinst. met beperkte toetreding","","","","","","",20011213,20011213,0,0,0,0,0,"",0,0
"Tiel","H","11","Vennootschap onder firma","46693","GH verbrandingsmotoren/pompen/compress.","2813","Verv. niet-hydraulische pompen en compr.","","","N","N",20020101,0,20011217,20011217,20210301,0,20020101,"",0,0
"Gorinchem","","74","Stichting","94997","Overige belangenbehartiging (rest)","","","","","","",20011210,20011210,0,0,0,0,0,"",0,0
"Tegelen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011213,20011213,20011214,20011213,0,0,0,"",2020,20220318
"Tegelen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011213,20011213,20011214,20011213,0,0,0,"",2020,20220318
"Tegelen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011213,20011213,20011214,20011213,0,0,0,"",2020,20220318
"Tegelen","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20011213,20011213,0,0,0,0,0,"",0,0
"Tegelen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011213,20011213,20011214,20011213,0,0,0,"",2020,20220318
"Venlo","H","41","Besloten vennootschap met gewone structuur","8129","Overige reiniging","","","","","N","N",20020109,20020109,20011214,20011213,0,0,20020109,"",2020,20211029
"Haelen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",20011213,20011213,20011214,20011213,0,0,0,"",2020,20211102
"Hunsel","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",20011213,20011213,20011214,20011213,20200106,0,0,"",2020,20211102
"Roggel","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011213,20011213,20011214,20011213,20201224,0,0,"",2020,20211102
"Haelen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011213,20011213,20011214,20011213,0,0,0,"",2020,20211101
"Beesel","","71","Vereniging met volledige rechtsbevoegdheid","94994","Vriendenkringen ohgv cultuur / fanclubs","","","","","","",20011126,20011126,0,0,0,0,0,"",0,0
"Horst","","71","Vereniging met volledige rechtsbevoegdheid","90012","Producenten van podiumkunst","","","","","","",20011213,20011213,0,0,0,0,0,"",0,0
"Weert","H","11","Vennootschap onder firma","4648","GH juweliersartikelen en uurwerken","","","","","J","J",20011201,0,20011217,19810127,20140901,0,20011201,"",0,0
"Laren","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011217,20011217,20180419,20011217,20180413,0,0,"",2020,20220107
"Horst","","74","Stichting","90011","Beoefening van podiumkunst","","","","","","",20011214,20011214,0,0,0,0,0,"",0,0
"Schinnen","","74","Stichting","85522","Kunstzinnige vorming voor amateurs","","","","","","",20011122,20011122,0,0,0,0,0,"",0,0
"Elsloo","H","41","Besloten vennootschap met gewone structuur","4941","Goederenvervoer over weg (geen verhuiz.)","42111","Wegenbouw","4311","Slopen van bouwwerken","N","N",20011219,20011219,20011213,20011115,20090101,0,20011219,"",2020,20211104
"Cadier en Keer","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20011128,20011128,20011213,20011128,20200220,0,0,"",2021,20220421
"Valkenburg","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011204,20011204,20011214,20011204,20070501,0,0,"",2020,20210913
"Windraak","H","41","Besloten vennootschap met gewone structuur","6810","Handel in eigen onroerend goed","4777","Winkels in juweliersartikelen/uurwerken","46421","Groothandel in bovenkleding","J","J",20020205,20020205,20011214,20011207,20180725,0,20020205,"",2016,20171207
"Eindhoven","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","N","N",20020111,20020111,20190501,20011215,20190501,0,20020111,"",2020,20210428
"Heerlen","","71","Vereniging met volledige rechtsbevoegdheid","94992","Hobbyclubs","","","","","","",20000402,0,0,0,0,0,0,"",0,0
"Valkenburg","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","70221","Organisatie-adviesbureaus","6612","Commissionairs/makelaars in effecten ed","N","N",20011130,20011130,20011217,20011130,20060209,0,0,"",2020,20211223
"Beek En Donk","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20011205,20011205,0,0,0,0,0,"",0,0
