"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Hauwert","H","11","Vennootschap onder firma","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","",19900115,0,19950921,19790501,0,0,19900115,"",0,0
"Hoogwoud","H","11","Vennootschap onder firma","01251","Teelt van aardbeien in de volle grond","0161","Dienstverl. akker- en/of tuinbouw","","","N","",19790103,0,19950921,19790103,0,0,0,"",0,0
"Purmerend","H","41","Besloten vennootschap met gewone structuur","6622","Assurantietussenpersonen","","","","","N","",19730504,19730504,19950921,19660401,20181026,0,19730504,"",2020,20211105
"Andijk","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",0,0,19950921,19790515,0,0,0,"",0,0
"Wervershoof","H","11","Vennootschap onder firma","5630","Cafés","","","","","N","N",20020101,0,19950921,19790515,20130508,0,20020101,"",0,0
"Haarlem","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",19971224,19971224,20120702,19770101,20120701,0,19971224,"",2020,20210824
"Zuidoostbeemster","H","11","Vennootschap onder firma","47892","Markthandel in tweedehands goederen","4332","Bouwtimmeren","4120","Algemene burgerlijke en utiliteitsbouw","N","N",19860101,0,19950921,19790426,0,0,19860101,"",0,0
"Bergen (NH)","H","41","Besloten vennootschap met gewone structuur","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",19870827,19870827,19950921,19790430,20090204,0,19870827,"",2020,20211109
"Spierdijk","H","01","Eenmanszaak","7732","Verh./lease machines/instal.voor de bouw","","","","","","",0,0,19950921,19790423,0,0,0,"",0,0
"Purmerend","H","41","Besloten vennootschap met gewone structuur","69203","Boekhoudkantoren","","","","","N","N",19990330,19990330,19950921,19790101,20070111,0,19990330,"",2021,20220201
"Grootebroek","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",19920330,19920330,19950921,19790628,20200921,0,19920330,"",2019,20210105
"Volendam","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",19720810,19720810,19950921,19630318,0,0,19720810,"",2020,20220426
"Volendam","H","11","Vennootschap onder firma","47819","Markthandel overige voedings- en genotm.","","","","","N","N",19950101,0,19950921,19790626,20090101,0,19950101,"",0,0
"Purmerend","H","41","Besloten vennootschap met gewone structuur","31011","Interieurbouw","","","","","N","J",19990614,19990614,19950921,19790528,20020401,0,19990614,"",2020,20211231
"Volendam","H","41","Besloten vennootschap met gewone structuur","55101","Hotel-restaurants","","","","","N","N",19790530,19790530,19950921,19790530,20080910,0,0,"",2020,20211217
"Medemblik","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","","N",19790907,19790907,19950921,19790301,20010521,0,19790907,"",2020,20220128
"Volendam","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","J","J",19870917,19870917,19950921,19790626,20131112,0,19870917,"",2020,20211203
"Twisk","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","",19781013,19781013,19950921,19781013,0,0,0,"",2021,20220531
"Zuidermeer","H","11","Vennootschap onder firma","4782","Markthandel in textiel/kleding/schoeisel","","","","","N","N",19800115,0,19950921,19790701,20190322,0,19800115,"",0,0
"Volendam","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",19791204,19791204,19950921,19790801,0,0,19791204,"",2020,20210709
