"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Duiven","H","01","Eenmanszaak","86919","Overige paramedische praktijken","86913","Praktijken van psychotherapeuten/-logen","","","N","N",0,0,20161213,20161212,20190301,0,0,"",0,0
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20161213,20161213,20161213,20161213,0,0,0,"",2019,20200911
"Soesterberg","H","41","Besloten vennootschap met gewone structuur","4110","Projectontwikkeling","6832","Beheer van onroerend goed","","","N","N",20161212,20161212,20161213,20161212,0,0,0,"",2020,20210920
"Ermelo","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20161208,20161208,0,0,0,0,0,"",0,0
"Benthuizen","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20161209,20161209,20161213,20161209,20190819,0,0,"",2020,20211013
"Vught","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","70222","Advisering ohgv management/bedrijfsv.","6630","Vermogensbeheer","N","N",20161213,20161213,20161213,20161213,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","70222","Advisering ohgv management/bedrijfsv.","4110","Projectontwikkeling","","","N","N",20161212,20161212,20161213,20161212,0,0,0,"",2020,20210323
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20161213,20161213,20161213,20161213,0,0,0,"",2021,20220310
"Amersfoort","H","01","Eenmanszaak","7021","Adviesbureaus publ. relations en comm.","","","","","N","N",0,0,20161213,20161128,0,0,0,"",0,0
"'s-Hertogenbosch","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20161212,20161212,20161213,20161212,20201001,0,0,"",2020,20211029
"Nijmegen","H","11","Vennootschap onder firma","85519","Overig sport- en recreatieonderwijs","","","","","N","N",20161210,0,20161213,20161210,0,0,0,"",0,0
"'s-Hertogenbosch","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","64302","Beleggingsinstellingen in vaste activa","","","N","N",20161212,20161212,20161213,20161212,20201001,0,0,"",2020,20211029
