"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Lunteren","H","01","Eenmanszaak","88101","Thuiszorg","","","","","N","N",0,0,20100202,20100201,0,0,0,"",0,0
"Nijmegen","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20060613,20060613,0,0,0,0,0,"",0,0
"Arnhem","H","01","Eenmanszaak","88101","Thuiszorg","","","","","N","N",0,0,20100202,20091001,0,0,0,"",0,0
"Oosterbeek","H","11","Vennootschap onder firma","70222","Advisering ohgv management/bedrijfsv.","85592","Bedrijfsopleiding en -training","","","N","N",20100101,0,20100202,20100101,20150101,0,0,"",0,0
"Lunteren","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19800704,19800704,0,0,0,0,0,"",0,0
"Nijmegen","","71","Vereniging met volledige rechtsbevoegdheid","85599","Studiebegeleiding/vorming/onderwijs","","","","","","",20080501,0,0,0,0,0,0,"",0,0
"Plasmolen","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20010403,20010403,0,0,0,0,0,"",0,0
"Beek","H","07","Maatschap","01411","Houden van melkvee","01463","Gesloten/deels gesloten varkensbedrijven","","","","",19940613,0,20100202,19940613,0,0,0,"",0,0
"Arnhem","H","07","Maatschap","69202","Accountants-administratieconsulenten","","","","","N","N",20080101,0,20100202,19980101,0,0,20080101,"",0,0
"Aalten","H","07","Maatschap","01462","Vleesvarkensbedrijven","","","","","N","",19960101,0,20100202,19960101,0,0,0,"",0,0
"Arnhem","H","01","Eenmanszaak","74103","Interieur- en ruimtelijk ontwerp","47915","Internethandel huis- en tuinartikelen","","","","",0,0,20100202,20100202,20220428,0,0,"",0,0
