"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Amsterdam","H","01","Eenmanszaak","46424","Groothandel in schoenen","47721","Winkels in schoenen","74102","Industrieel en productontwerp","J","J",0,0,20110915,20110902,0,0,0,"",0,0
"Tilburg","H","41","Besloten vennootschap met gewone structuur","64301","Beleggingsinstell. in financiële activa","6420","Financiële holdings","","","N","N",20110914,20110914,20110915,20110914,20130320,0,0,"",2020,20210831
"Tilburg","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","85522","Kunstzinnige vorming voor amateurs","","","N","N",0,0,20110915,20110915,20180426,0,0,"",0,0
"Haarlem","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20101005,20101005,0,0,0,0,0,"",0,0
"Almelo","H","07","Maatschap","4773","Apotheken","","","","","N","N",20020102,0,20110915,20020102,20190506,0,0,"",0,0
"Made","H","01","Eenmanszaak","71202","Keuring/controle mach./app./materialen","45112","Handel/rep. personen-/lichte bedr.auto's","","","N","N",0,0,20110915,20110915,20140501,0,0,"",0,0
"Zwijndrecht","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20110913,20110913,20110915,20110913,0,0,0,"",2021,20220415
"Renswoude","H","01","Eenmanszaak","47916","Internethandel in vrijetijdsartikelen","","","","","N","N",0,0,20110915,20110915,0,0,0,"",0,0
"Huizen","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","6810","Handel in eigen onroerend goed","","","N","N",0,0,20110915,20110901,0,0,0,"",0,0
"Lelystad","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","","","","","N","N",0,0,20200612,20110201,20200201,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","8553","Auto- en motorrijscholen","8010","Particuliere beveiliging","","","N","N",0,0,20150922,20110915,20211215,0,0,"",0,0
"Rotterdam","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19981229,19981229,0,0,0,0,0,"",0,0
"Amersfoort","H","41","Besloten vennootschap met gewone structuur","6202","Advisering ohgv informatietechnologie","","","","","N","N",20110930,20110930,20110915,20110901,0,0,20110930,"",2020,20211119
"Westervoort","H","41","Besloten vennootschap met gewone structuur","4312","Grondverzet","42111","Wegenbouw","4291","Natte waterbouw","N","N",20110914,20110914,20110915,20110914,20191019,0,0,"",2020,20210609
"Diemen","H","01","Eenmanszaak","8130","Landschapsverzorging","7021","Adviesbureaus publ. relations en comm.","","","N","N",0,0,20110915,20110915,20171130,0,0,"",0,0
