"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Bussum","H","41","Besloten vennootschap met gewone structuur","68204","Verh. onroerend goed (niet v woonruimte)","","","","","","",19760709,19760709,19760719,19760709,20210501,0,0,"",2020,20211013
"Huizen","H","41","Besloten vennootschap met gewone structuur","74203","Ontwikkelcentrales","","","","","N","N",19760709,19760709,19760720,19760709,20100701,0,0,"",2020,20210913
"Amsterdam-Duivendrecht","H","41","Besloten vennootschap met gewone structuur","59112","Productie van televisieprogramma's","59111","Prod. films (geen televisiefilms)","","","N","N",19760719,19760719,20010813,19760719,20140101,0,0,"",2021,0
"Hilversum","H","11","Vennootschap onder firma","47892","Markthandel in tweedehands goederen","","","","","","",19920101,0,19760722,19460000,0,0,19920101,"",0,0
"Bussum","H","41","Besloten vennootschap met gewone structuur","46441","GH glas, porselein en aardewerk","","","","","J","J",19760712,19760712,19840427,19840501,0,0,0,"",2020,20211108
"Weesp","H","41","Besloten vennootschap met gewone structuur","18123","Drukkerijen van reclame","78202","Uitleenbureaus","","","","",19710804,19710804,19760729,19530601,19980701,0,19710804,"",2021,20220506
"Bussum","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",19710804,19710804,19760729,19710804,20150306,0,0,"",2021,20220506
"Hilversum","H","41","Besloten vennootschap met gewone structuur","46732","Groothandel in verf en verfwaren","46733","Groothandel in behang","4662","Groothandel in gereedschapswerktuigen","","",19761231,19761231,19760730,19760801,20190911,0,19761231,"",2020,20210621
"Huizen","H","41","Besloten vennootschap met gewone structuur","47761","Winkels bloemen/planten/zaden/tuinbenod.","4622","Groothandel in bloemen en planten","","","N","N",19760721,19760721,19760818,19760721,20181014,0,0,"",2020,20210617
"Huizen","N","41","Besloten vennootschap met gewone structuur","47761","Winkels bloemen/planten/zaden/tuinbenod.","","","","","","",19760721,19760721,19850618,19850614,0,0,0,"",2020,20210617
"Bussum","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19770325,19770325,19760819,19760818,20000621,0,0,"",2020,20211029
"Weesp","H","41","Besloten vennootschap met gewone structuur","2651","Verv. meet-/regel-/navigatie-/contr.app,","","","","","","",19760623,19760623,19760820,19760101,0,0,19760623,"",2021,20220316
"Hilversum","H","11","Vennootschap onder firma","8129","Overige reiniging","4120","Algemene burgerlijke en utiliteitsbouw","","","","",19990101,0,19900605,19080000,19990101,0,19990101,"",0,0
"Naarden","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","","",19780531,19780531,19760914,19760914,0,0,0,"",2020,20210618
"Laren","H","41","Besloten vennootschap met gewone structuur","6832","Beheer van onroerend goed","","","","","","",19760916,19760916,19760920,19760916,20101210,0,0,"",2021,20220614
"Muiden","H","01","Eenmanszaak","4775","Winkels in parfums en cosmetica","","","","","N","N",0,0,19760924,19760922,0,0,0,"",0,0
"Hilversum","H","61","Coöperatie","94997","Overige belangenbehartiging (rest)","","","","","","",19751125,19751125,19841001,19751125,0,0,0,"",2014,20150720
"Nederhorst den Berg","H","41","Besloten vennootschap met gewone structuur","4941","Goederenvervoer over weg (geen verhuiz.)","","","","","","",19970624,19970624,19761004,19761004,19901011,0,19970624,"",2021,20220601
"Almere","H","41","Besloten vennootschap met gewone structuur","46461","Groothandel in farmaceutische producten","","","","","J","J",19630130,19630130,20050520,19621001,20050517,0,19720918,"",2020,20211130
"Huizen","H","41","Besloten vennootschap met gewone structuur","18129","Overige drukkerijen (rest)","","","","","","",19820819,19820819,19761015,19761015,0,0,19820819,"",2020,20220110
"Baarn","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19800826,19800826,19761028,19761101,20211102,0,19800826,"",2019,20210309
"Hilversum","H","41","Besloten vennootschap met gewone structuur","4773","Apotheken","","","","","N","N",19960329,19960329,19761108,19761101,20180604,0,19960329,"",2020,20211109
"Hilversum","H","01","Eenmanszaak","47793","Winkels tweedeh. goederen (geen kleding)","","","","","N","N",0,0,19761111,19761116,0,0,19900102,"",0,0
"Blaricum","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20060724,20060724,19761115,19761114,20090901,0,20060724,"",2019,20210531
"Hilversum","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19761119,19761119,19761125,19761119,20070102,0,0,"",2020,20211224
"Naarden","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","","",0,0,19761130,19761201,20070201,0,20070201,"",0,0
"Blaricum","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",19761126,19761126,19761209,19761001,20060411,0,19761126,"",2020,20211020
"Hilversum","H","41","Besloten vennootschap met gewone structuur","5920","Maken en uitgeven van geluidsopnamen","","","","","","",19710903,19710903,19761210,19660805,19760512,0,19721227,"",2020,20210811
"Hilversum","H","41","Besloten vennootschap met gewone structuur","43222","Inst. verwarmings-/luchtbehandelingsapp.","43221","Loodg.- en fitterswerk; inst. sanitair","7112","Ingenieurs/overig techn. ontwerp/advies","N","N",19770328,19770328,19770103,19770101,20200113,0,0,"",2020,20211221
"Hilversum","H","01","Eenmanszaak","7311","Reclamebureaus","59111","Prod. films (geen televisiefilms)","","","","",0,0,19770103,19770101,0,0,0,"",0,0
"Laren","H","01","Eenmanszaak","33122","Rep./onderh. pneumatisch/elektr.gereeds.","","","","","","",0,0,19760103,19770101,19930901,0,19980101,"",0,0
"Muiden","H","01","Eenmanszaak","47641","Winkels in fietsen en bromfietsen","9529","Reparatie van overige consumentenart.","47521","Winkels in ijzerwaren en gereedschappen","N","N",0,0,19770103,19621101,0,0,0,"",0,0
"Hilversum","H","41","Besloten vennootschap met gewone structuur","4321","Elektrotechnische bouwinstallatie","","","","","","",19980327,19980327,19770106,19770105,20170401,0,19980327,"",2020,20211105
"Naarden","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",19760112,19760112,20040921,19750301,20140101,0,0,"",2019,20211019
"Huizen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","69201","Registeraccountants","","","N","N",19761230,19761230,19770110,19761230,20140501,0,0,"",2021,20220505
"Hilversum","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19740829,19740829,20081023,19740829,20081014,0,0,"",2019,20200222
"Weesp","H","21","Commanditaire vennootschap","0161","Dienstverl. akker- en/of tuinbouw","78202","Uitleenbureaus","","","","",19970101,0,19770216,19500101,19770115,0,19970101,"",0,0
