"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Marum","","72","Vereniging met beperkte rechtsbevoegdheid","93144","Bowlen, kegelen, biljarten e.d.","","","","","","",19870106,0,0,0,0,0,0,"",0,0
"Utrecht","H","11","Vennootschap onder firma","9003","Schrijven en overige scheppende kunst","74101","Communicatie- en grafisch ontwerp","","","N","N",20170109,0,20210422,20170109,20210421,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20170109,20170109,20170109,20170109,0,0,0,"",2021,20220526
"Diemen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20170109,20170109,20170109,20170109,20211201,0,0,"",2020,20210718
"Leiden","H","11","Vennootschap onder firma","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",20170101,0,20170109,20111010,0,0,20170101,"",0,0
"Rotterdam","H","01","Eenmanszaak","6312","Webportals","","","","","N","N",0,0,20170109,20170101,0,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20170109,20170116,0,0,0,"",0,0
"Groningen","H","11","Vennootschap onder firma","85599","Studiebegeleiding/vorming/onderwijs","","","","","N","N",20170101,0,20170109,20170101,20201010,0,0,"",0,0
"Maastricht","H","11","Vennootschap onder firma","47782","Winkels in optische artikelen","","","","","N","N",20170101,0,20170109,20170101,0,0,0,"",0,0
"Leusden","H","01","Eenmanszaak","7911","Reisbemiddeling","","","","","N","N",0,0,20170109,19981001,20170101,0,20170101,"",0,0
"Zwaag","H","41","Besloten vennootschap met gewone structuur","33123","Rep./onderh. machines specif.bedrijfstak","71202","Keuring/controle mach./app./materialen","","","N","N",20170106,20170106,20170109,20170106,20190701,0,0,"",2020,20210722
