"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Amsterdam","H","01","Eenmanszaak","2562","Algemene metaalbewerking","4212","Bouw boven- en ondergrondse spoorwegen","4332","Bouwtimmeren","N","N",0,0,20200527,20200525,20200722,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","43992","Vlechten van betonstaal","","","","","N","N",0,0,20200527,20200501,20211221,0,0,"",0,0
"Maastricht","H","01","Eenmanszaak","8130","Landschapsverzorging","","","","","N","N",0,0,20200527,20200601,0,0,0,"",0,0
"Meppel","H","41","Besloten vennootschap met gewone structuur","6311","Gegevensverw./webhosting/aanverw. activ.","4651","GH computers, randapparatuur en software","86923","Preventieve gezondh.zorg (geen arbobeg.)","N","N",20200526,20200526,20200527,20200526,0,0,0,"",0,0
"Arriën","H","01","Eenmanszaak","7500","Veterinaire dienstverlening","","","","","N","N",0,0,20200527,20200513,0,0,0,"",0,0
"Amstelveen","H","01","Eenmanszaak","69203","Boekhoudkantoren","93299","Ov. recreatie (rest)(geen jachthavens)","85599","Studiebegeleiding/vorming/onderwijs","N","N",0,0,20200527,20200518,0,0,0,"",0,0
"Avenhorn","H","01","Eenmanszaak","74201","Fotografie","59111","Prod. films (geen televisiefilms)","47919","Internethandel alg.assortiment non-food","N","N",0,0,20200527,20200527,0,0,0,"",0,0
"'s-Gravenzande","H","11","Vennootschap onder firma","6312","Webportals","70221","Organisatie-adviesbureaus","","","N","N",20200601,0,20200527,20200601,20200826,0,0,"",0,0
"Groningen","H","41","Besloten vennootschap met gewone structuur","56101","Restaurants","5630","Cafés","","","N","N",20200526,20200526,20200527,20200526,0,0,0,"",2020,20211008
"'s-Gravenhage","H","01","Eenmanszaak","8010","Particuliere beveiliging","78202","Uitleenbureaus","4312","Grondverzet","N","N",0,0,20200527,20200402,20210420,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","2042","Vervaardiging van parfums en cosmetica","46901","Niet-gespec. GH in consumentenartikelen","47919","Internethandel alg.assortiment non-food","J","J",0,0,20200527,20200527,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","85522","Kunstzinnige vorming voor amateurs","90012","Producenten van podiumkunst","","","N","N",0,0,20200527,20200501,0,0,0,"",0,0
"Kruiningen","H","01","Eenmanszaak","2562","Algemene metaalbewerking","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",0,0,20200527,20200601,0,0,0,"",0,0
"Zutphen","H","01","Eenmanszaak","45203","Reparatie van specifieke auto-onderdelen","","","","","J","J",0,0,20200527,20200501,0,0,0,"",0,0
"Kropswolde","H","01","Eenmanszaak","47919","Internethandel alg.assortiment non-food","","","","","N","N",0,0,20200527,20200525,20211029,0,0,"",0,0
"Wijk bij Duurstede","H","01","Eenmanszaak","4312","Grondverzet","4222","Leggen van elektr.-/telecom.kabels","9524","Reparatie en stoffering van meubels","N","N",0,0,20200527,20200601,0,0,0,"",0,0
"Roosendaal","H","41","Besloten vennootschap met gewone structuur","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",20200526,20200526,20200527,20080701,0,0,20200526,"",2021,20220413
"Drogteropslagen","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","6209","Ov. dienstv. act. ohgv informatietechn.","","","N","N",0,0,20200527,20200513,0,0,0,"",0,0
"Amerongen","H","11","Vennootschap onder firma","8020","Beveiliging via beveiligingssystemen","","","","","N","N",20200527,0,20200527,20200527,0,0,0,"",0,0
"Alkmaar","H","01","Eenmanszaak","53202","Koeriers","","","","","N","N",0,0,20200527,20200527,20210721,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20200527,20200527,0,0,0,"",0,0
"Reusel","H","01","Eenmanszaak","86919","Overige paramedische praktijken","8211","Brede administratieve dienstverlening","","","N","N",0,0,20200527,20200601,0,0,0,"",0,0
"Hoofddorp","H","41","Besloten vennootschap met gewone structuur","96021","Haarverzorging","96022","Schoonheidsverzorging/pedi-/manicures","","","N","N",20200526,20200526,20200527,20200526,0,0,0,"",0,0
"Ridderkerk","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20200527,20200527,0,0,0,"",0,0
"Tiel","H","01","Eenmanszaak","7311","Reclamebureaus","74101","Communicatie- en grafisch ontwerp","9003","Schrijven en overige scheppende kunst","N","N",0,0,20200527,20200529,20210729,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20200527,20200601,20210316,0,0,"",0,0
"Delden","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","N","N",20200526,20200526,20200527,20200526,0,0,0,"",2020,20210414
"Amsterdam","H","11","Vennootschap onder firma","85519","Overig sport- en recreatieonderwijs","","","","","N","N",20200520,0,20200527,20200520,20210419,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","86923","Preventieve gezondh.zorg (geen arbobeg.)","86919","Overige paramedische praktijken","","","N","N",0,0,20200527,20200518,0,0,0,"",0,0
"Hengelo","H","01","Eenmanszaak","86923","Preventieve gezondh.zorg (geen arbobeg.)","","","","","N","N",0,0,20200527,20200601,0,0,0,"",0,0
"Meeden","H","01","Eenmanszaak","2562","Algemene metaalbewerking","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",0,0,20200527,20200522,20200801,0,0,"",0,0
"Neede","H","01","Eenmanszaak","1071","Verv. brood en vers banketbakkerswerk","","","","","N","N",0,0,20200527,20200524,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","","","","","N","N",0,0,20220414,20200525,20220401,0,0,"",0,0
"Malden","H","01","Eenmanszaak","74201","Fotografie","74101","Communicatie- en grafisch ontwerp","7112","Ingenieurs/overig techn. ontwerp/advies","N","N",0,0,20200527,20200505,20210606,0,0,"",0,0
"Heibloem","H","01","Eenmanszaak","47919","Internethandel alg.assortiment non-food","","","","","J","N",0,0,20200527,20200522,20201022,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","7490","Overige special. zakelijke dienstverl.","47916","Internethandel in vrijetijdsartikelen","","","N","N",0,0,20200527,20200515,20210507,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","4334","Schilderen en glaszetten","","","","","N","N",0,0,20200527,20200601,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","74201","Fotografie","","","","","N","N",0,0,20200527,20200601,0,0,0,"",0,0
"Dronten","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20200527,20200601,0,0,0,"",0,0
