"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Breda","H","41","Besloten vennootschap met gewone structuur","70222","Advisering ohgv management/bedrijfsv.","7912","Reisorganisatie","","","N","N",20211214,20211214,20211214,20211214,0,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20211214,20211214,20211214,20211214,0,0,0,"",0,0
"Gorinchem","","71","Vereniging met volledige rechtsbevoegdheid","94996","Overige ideële organisaties (rest)","","","","","","",20211213,20211213,0,0,0,0,0,"",0,0
"Alphen aan den Rijn","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","70221","Organisatie-adviesbureaus","85592","Bedrijfsopleiding en -training","N","N",0,0,20211214,20211214,0,0,0,"",0,0
"Hilversum","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20211214,20211201,0,0,0,"",0,0
"Overloon","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20211213,20211213,20211214,20211213,0,0,0,"",0,0
"Oosterhout","H","11","Vennootschap onder firma","47915","Internethandel huis- en tuinartikelen","","","","","J","N",20211220,0,20211214,20211220,0,0,0,"",0,0
"Utrecht","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","N","N",20211213,20211213,20211214,20211213,0,0,0,"",0,0
"Zwammerdam","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20211201,20211201,0,0,0,0,0,"",0,0
"Klein Zundert","H","01","Eenmanszaak","88101","Thuiszorg","","","","","N","N",0,0,20211214,20211214,0,0,0,"",0,0
"Hoofddorp","H","01","Eenmanszaak","4332","Bouwtimmeren","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",0,0,20211214,20211101,0,0,0,"",0,0
"Nieuwleusen","","73","Kerkgenootschap","94911","Religieuze organisaties","","","","","","",20211114,20211114,0,0,0,0,0,"",0,0
"Drachten","","74","Stichting","94996","Overige ideële organisaties (rest)","","","","","","",20211214,20211214,0,0,0,0,0,"",0,0
"Marum","H","11","Vennootschap onder firma","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",20210101,0,20211214,20190329,0,0,20210101,"",0,0
"Steenwijk","H","01","Eenmanszaak","85592","Bedrijfsopleiding en -training","70221","Organisatie-adviesbureaus","","","N","N",0,0,20211214,20211214,0,0,0,"",0,0
"Vught","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","","","","","N","N",0,0,20211214,20211214,0,0,0,"",0,0
"Zwolle","","74","Stichting","90011","Beoefening van podiumkunst","","","","","","",20211214,20211214,0,0,0,0,0,"",0,0
"Prinsenbeek","H","41","Besloten vennootschap met gewone structuur","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",20211214,20211214,20211214,20211214,0,0,0,"",0,0
