"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Amsterdam","H","01","Eenmanszaak","93299","Ov. recreatie (rest)(geen jachthavens)","85599","Studiebegeleiding/vorming/onderwijs","","","N","N",0,0,20220204,20220117,0,0,0,"",0,0
"Velddriel","H","01","Eenmanszaak","4222","Leggen van elektr.-/telecom.kabels","","","","","N","N",0,0,20220204,20220124,0,0,0,"",0,0
"Elsloo","H","01","Eenmanszaak","47916","Internethandel in vrijetijdsartikelen","93299","Ov. recreatie (rest)(geen jachthavens)","88993","Lokaal welzijnswerk","J","N",0,0,20220204,20220116,0,0,0,"",0,0
"Oss","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20220204,20220201,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","88101","Thuiszorg","86919","Overige paramedische praktijken","","","N","N",0,0,20220204,20220204,0,0,0,"",0,0
"Heerhugowaard","H","01","Eenmanszaak","8553","Auto- en motorrijscholen","","","","","N","N",0,0,20220204,20220110,0,0,0,"",0,0
"Vleuten","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20220204,20220201,0,0,0,"",0,0
"St. Willebrord","H","01","Eenmanszaak","96031","Uitvaartverzorging","","","","","N","N",0,0,20220204,20220105,0,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20220204,20220201,0,0,0,"",0,0
"Breda","H","01","Eenmanszaak","88992","Maatschappelijk werk","88103","Ondersteuning/begeleiding gehandicapten","","","N","N",0,0,20220204,20220204,0,0,0,"",0,0
"Bergschenhoek","H","01","Eenmanszaak","4321","Elektrotechnische bouwinstallatie","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",0,0,20220204,20220201,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","85592","Bedrijfsopleiding en -training","47299","Gesp. winkels in ov. voedings-/genotm.","","","N","N",20220203,20220203,20220430,20220203,20220401,0,0,"",0,0
"Zwolle","H","01","Eenmanszaak","86913","Praktijken van psychotherapeuten/-logen","","","","","N","N",0,0,20220204,20220201,0,0,0,"",0,0
"Veghel","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","","","","","N","N",0,0,20220204,20220114,0,0,0,"",0,0
"'s-Hertogenbosch","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","","","","","N","N",0,0,20220204,20220204,0,0,0,"",0,0
"Bussum","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","85599","Studiebegeleiding/vorming/onderwijs","7810","Arbeidsbemiddeling","N","N",0,0,20220204,20220101,0,0,0,"",0,0
"Lunteren","H","01","Eenmanszaak","47911","Internethandel voeding en drogisterij","","","","","J","J",0,0,20220204,20220210,0,0,0,"",0,0
"Rhoon","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20220204,20220204,20220204,20220204,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","43221","Loodg.- en fitterswerk; inst. sanitair","4222","Leggen van elektr.-/telecom.kabels","4332","Bouwtimmeren","N","N",0,0,20220204,20220204,0,0,0,"",0,0
"Schiedam","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20220204,20220204,0,0,0,"",0,0
"Leiderdorp","H","41","Besloten vennootschap met gewone structuur","71203","Overige keuring en controle","","","","","N","N",20220204,20220204,20220204,20220204,0,0,0,"",0,0
"Delft","H","01","Eenmanszaak","82999","Overige zakelijke dienstverlening (rest)","","","","","N","N",0,0,20220204,20220204,0,0,0,"",0,0
"Elsloo","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20220204,20220204,20220204,20220204,0,0,0,"",0,0
"Wognum","H","01","Eenmanszaak","47999","DH via overige distributievormen","47911","Internethandel voeding en drogisterij","47914","Internethandel kleding, mode-artikelen","J","N",0,0,20220204,20220101,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","52241","Laad-/los-/overslagactiv. voor zeevaart","52242","Laad-/los-/oversl.ac. niet voor zeevaart","","","N","N",0,0,20220204,20220201,0,0,0,"",0,0
"Heerenveen","H","01","Eenmanszaak","4941","Goederenvervoer over weg (geen verhuiz.)","","","","","N","N",0,0,20220204,20220201,20220211,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","47912","Internethandel consumentenelektronica","47915","Internethandel huis- en tuinartikelen","82999","Overige zakelijke dienstverlening (rest)","J","N",0,0,20220204,20220201,0,0,0,"",0,0
"Lutjebroek","H","11","Vennootschap onder firma","8130","Landschapsverzorging","","","","","N","N",20220204,0,20220204,20220204,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","4333","Afwerking van vloeren en wanden","74103","Interieur- en ruimtelijk ontwerp","","","N","N",0,0,20220204,20220204,0,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","70222","Advisering ohgv management/bedrijfsv.","","","N","N",0,0,20220204,20220202,0,0,0,"",0,0
"'s-Hertogenbosch","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","47919","Internethandel alg.assortiment non-food","","","N","J",0,0,20220204,20220101,0,0,0,"",0,0
"Wervershoof","H","01","Eenmanszaak","4312","Grondverzet","4291","Natte waterbouw","8130","Landschapsverzorging","N","N",0,0,20220204,20220204,0,0,0,"",0,0
"'s-Gravenzande","H","41","Besloten vennootschap met gewone structuur","0161","Dienstverl. akker- en/of tuinbouw","70222","Advisering ohgv management/bedrijfsv.","72111","Biotechnol. speur-/ontwikkelingswerk","N","N",20220203,20220203,20220204,20220203,0,0,0,"",0,0
"Rijswijk (NB)","H","01","Eenmanszaak","2562","Algemene metaalbewerking","33121","Rep./onderh. mach. voor algemeen gebruik","33123","Rep./onderh. machines specif.bedrijfstak","N","N",0,0,20220204,20220101,0,0,0,"",0,0
"Haarlem","H","01","Eenmanszaak","85592","Bedrijfsopleiding en -training","86913","Praktijken van psychotherapeuten/-logen","9003","Schrijven en overige scheppende kunst","N","N",0,0,20220204,20220201,0,0,0,"",0,0
"Amsterdam","","74","Stichting","94997","Overige belangenbehartiging (rest)","","","","","","",20220204,20220204,0,0,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","43999","Overige gespec. werkz. in de bouw (rest)","43221","Loodg.- en fitterswerk; inst. sanitair","N","J",0,0,20220204,20220114,0,0,0,"",0,0
"Spijkenisse","H","01","Eenmanszaak","4321","Elektrotechnische bouwinstallatie","","","","","N","N",0,0,20220204,20220207,0,0,0,"",0,0
"Ederveen","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","","","","","N","N",0,0,20220204,20220101,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20220204,20220207,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","7740","Lease niet-financiële immateriële activa","","","","","N","N",20220204,20220204,20220204,20220204,0,0,0,"",0,0
"Venray","H","01","Eenmanszaak","43222","Inst. verwarmings-/luchtbehandelingsapp.","2562","Algemene metaalbewerking","","","N","N",0,0,20220204,20220129,0,0,0,"",0,0
