"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Leens","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20160831,20141008,20201204,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","43222","Inst. verwarmings-/luchtbehandelingsapp.","","","","","N","N",0,0,20141015,20141020,20210726,0,0,"",0,0
"Stein","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20141010,20141010,20141015,20141010,0,0,0,"",2020,20220425
"Amsterdam","H","01","Eenmanszaak","9002","Dienstverlening voor uitvoerende kunst","","","","","N","N",0,0,20141015,20141015,20180927,0,0,"",0,0
"Meppel","H","01","Eenmanszaak","6209","Ov. dienstv. act. ohgv informatietechn.","82999","Overige zakelijke dienstverlening (rest)","","","N","N",0,0,20191203,20141001,20210222,0,0,"",0,0
"Best","H","01","Eenmanszaak","6209","Ov. dienstv. act. ohgv informatietechn.","43222","Inst. verwarmings-/luchtbehandelingsapp.","","","N","N",0,0,20141015,20141015,20210705,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","4391","Dakdekken en bouwen van dakconstructies","43221","Loodg.- en fitterswerk; inst. sanitair","43999","Overige gespec. werkz. in de bouw (rest)","N","N",0,0,20200707,20141015,20200705,0,0,"",0,0
"Spijk","","71","Vereniging met volledige rechtsbevoegdheid","94997","Overige belangenbehartiging (rest)","","","","","","",20141014,20141014,0,0,0,0,0,"",0,0
"Haarlem","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20140924,20140924,20141015,20140924,0,0,0,"",2020,20210726
"Ermelo","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20141014,20141014,20141015,20141014,0,0,0,"",2019,20210602
