"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Rijssen","H","11","Vennootschap onder firma","96021","Haarverzorging","","","","","N","N",20150101,0,20150113,20121001,20170801,0,20150101,"",0,0
"Groningen","H","01","Eenmanszaak","86231","Praktijken van tandartsen","","","","","N","N",0,0,20150113,20101201,20170301,0,20150101,"",0,0
"Utrecht","H","01","Eenmanszaak","93299","Ov. recreatie (rest)(geen jachthavens)","7112","Ingenieurs/overig techn. ontwerp/advies","70221","Organisatie-adviesbureaus","N","N",0,0,20150113,20150113,0,0,0,"",0,0
"Hijken","H","01","Eenmanszaak","55102","Hotels (geen hotel-rest.)/pens./conf.o.","","","","","N","N",0,0,20150113,20150101,0,0,0,"",0,0
"Haarlem","H","41","Besloten vennootschap met gewone structuur","46425","Groothandel in mode-artikelen","47914","Internethandel kleding, mode-artikelen","","","J","J",20150113,20150113,20150113,20150113,20220321,0,0,"",2020,20210927
"Son en Breugel","H","01","Eenmanszaak","6209","Ov. dienstv. act. ohgv informatietechn.","","","","","N","N",0,0,20150113,20150101,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150113,20150113,20170214,20150113,20200201,0,0,"",2016,20170519
"Nijmegen","H","41","Besloten vennootschap met gewone structuur","6201","Ontwikkelen/produceren/uitgeven software","6312","Webportals","","","N","N",20150112,20150112,20150113,20150112,20200528,0,0,"",2020,20211118
"Arnhem","","72","Vereniging met beperkte rechtsbevoegdheid","7220","Speur-/ontw.werk ogv maats./geesteswet.","","","","","","",20150101,0,0,0,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6209","Ov. dienstv. act. ohgv informatietechn.","6201","Ontwikkelen/produceren/uitgeven software","","","N","N",20150108,20150108,20150113,20150108,0,0,0,"",2020,20220209
"Hellouw","H","01","Eenmanszaak","5621","Eventcatering","","","","","N","N",0,0,20150113,20150120,0,0,0,"",0,0
"Beverwijk","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20150112,20150112,20150113,20150112,20160921,0,0,"",2021,20220321
"Haarlem","H","41","Besloten vennootschap met gewone structuur","2829","Verv. ov. machines/apparaten alg.gebruik","","","","","N","N",20150113,20150113,20150113,20150113,0,0,0,"",2020,20211208
"Haarlem","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150113,20150113,20150113,20150113,0,0,0,"",2020,20211231
"Rijswijk","","72","Vereniging met beperkte rechtsbevoegdheid","90011","Beoefening van podiumkunst","","","","","","",20110701,0,0,0,0,0,0,"",0,0
"Breda","H","01","Eenmanszaak","8130","Landschapsverzorging","","","","","N","N",0,0,20150113,20150119,0,0,0,"",0,0
"Zeist","H","01","Eenmanszaak","6831","Bemidd. bij handel/huur/verhuur onr.goed","7490","Overige special. zakelijke dienstverl.","","","N","N",0,0,20150113,20150105,0,0,0,"",0,0
"Amsterdam","H","11","Vennootschap onder firma","74102","Industrieel en productontwerp","70222","Advisering ohgv management/bedrijfsv.","","","N","N",20150101,0,20150113,20131112,20190327,0,20150101,"",0,0
"Amsterdam","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19771221,19771221,0,0,0,0,0,"",0,0
"Venlo","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20150113,20150101,20200226,0,0,"",0,0
"Venlo","H","01","Eenmanszaak","45203","Reparatie van specifieke auto-onderdelen","88992","Maatschappelijk werk","47789","Winkels gespec. in overige art. (rest)","N","N",0,0,20150113,20150101,0,0,0,"",0,0
"Middelburg","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20200128,20150113,20191216,0,0,"",0,0
"Alkmaar","H","01","Eenmanszaak","6202","Advisering ohgv informatietechnologie","","","","","N","N",0,0,20150113,20150112,0,0,0,"",0,0
"Zwolle","H","01","Eenmanszaak","46496","GH sportartikelen (geen watersport)","","","","","N","N",0,0,20150113,20150101,20200701,0,0,"",0,0
"Beverwijk","H","01","Eenmanszaak","4782","Markthandel in textiel/kleding/schoeisel","47899","Markthandel in overige goederen","","","N","N",0,0,20150113,19990101,0,0,20141231,"",0,0
"Lemelerveld","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",0,0,20150113,20150112,0,0,0,"",0,0
"Olst","","74","Stichting","85592","Bedrijfsopleiding en -training","7320","Markt- en opinieonderzoekbureaus","","","","",20150105,20150105,0,0,0,0,0,"",0,0
"Rotterdam","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19790302,19790302,0,0,0,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150109,20150109,20150113,20150109,0,0,0,"",2020,20211110
"Almere","H","41","Besloten vennootschap met gewone structuur","4618","HB gespecialiseerd in overige goederen","46495","Groothandel in muziekinstrumenten","47918","Internethandel overige non-food","N","N",20141229,20141229,20150113,20141229,0,0,0,"",2020,20211220
"1010 Wien","H","94","Buitenl. EG-venn. met onderneming in Nederland","78201","Uitzendbureaus","","","","","N","N",20090311,20090311,20150113,20120729,0,0,0,"",0,0
"Voorst","","74","Stichting","94995","Overk. organen (niet ohgv welzijn/sport)","","","","","","",20150109,20150109,0,0,0,0,0,"",0,0
"Sint-Oedenrode","H","11","Vennootschap onder firma","70221","Organisatie-adviesbureaus","","","","","N","N",20141224,0,20150113,20141224,20200504,0,0,"",0,0
"Vlaardingen","H","01","Eenmanszaak","85522","Kunstzinnige vorming voor amateurs","9003","Schrijven en overige scheppende kunst","","","N","N",0,0,20150113,20150101,0,0,0,"",0,0
