"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Dordrecht","H","01","Eenmanszaak","2562","Algemene metaalbewerking","","","","","N","N",0,0,20211005,20210816,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","82999","Overige zakelijke dienstverlening (rest)","","","","","N","N",0,0,20211005,20211001,0,0,0,"",0,0
"Apeldoorn","H","01","Eenmanszaak","88992","Maatschappelijk werk","","","","","N","N",0,0,20211005,20211001,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","7021","Adviesbureaus publ. relations en comm.","","","","","N","N",20211005,20211005,20211005,20211005,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","6832","Beheer van onroerend goed","9003","Schrijven en overige scheppende kunst","47915","Internethandel huis- en tuinartikelen","N","N",0,0,20211005,20211001,20211001,0,0,"",0,0
"Leusden","H","11","Vennootschap onder firma","47999","DH via overige distributievormen","46496","GH sportartikelen (geen watersport)","","","J","J",20211001,0,20211005,20200224,20211014,0,20211001,"",0,0
"Gorinchem","H","01","Eenmanszaak","85521","Dansscholen","","","","","N","N",0,0,20211005,20211001,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20211004,20211004,20211005,20211004,0,0,0,"",0,0
"Asten","H","11","Vennootschap onder firma","47914","Internethandel kleding, mode-artikelen","","","","","N","N",20211001,0,20211005,20211001,20220601,0,0,"",0,0
"Amsterdam","","74","Stichting","94996","Overige ideële organisaties (rest)","","","","","","",20211004,20211004,0,0,0,0,0,"",0,0
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20211005,20211005,20211005,20211005,0,0,0,"",0,0
"Maarssen","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20211004,20211004,0,0,0,0,0,"",0,0
"Enspijk","H","01","Eenmanszaak","47761","Winkels bloemen/planten/zaden/tuinbenod.","85522","Kunstzinnige vorming voor amateurs","7490","Overige special. zakelijke dienstverl.","N","J",0,0,20211005,20211011,0,0,0,"",0,0
"Woerden","H","11","Vennootschap onder firma","56101","Restaurants","","","","","N","N",20210901,0,20211005,20210901,20211029,0,0,"",0,0
"Dordrecht","H","01","Eenmanszaak","4321","Elektrotechnische bouwinstallatie","","","","","N","N",0,0,20211005,20211011,0,0,0,"",0,0
"Joure","H","01","Eenmanszaak","4532","DH in auto-onderdelen en -accessoires","","","","","N","N",0,0,20211005,20211001,0,0,0,"",0,0
"Bedum","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20211005,20211001,0,0,0,"",0,0
