"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Renkum","H","01","Eenmanszaak","86913","Praktijken van psychotherapeuten/-logen","","","","","N","N",0,0,20150925,20090122,20150828,0,0,"",0,0
"Rheden","H","01","Eenmanszaak","88101","Thuiszorg","","","","","N","N",0,0,20090122,20040815,0,0,0,"",0,0
"Doesburg","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20080414,20080414,0,0,0,0,0,"",0,0
"Arnhem","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19991103,19991103,0,0,0,0,0,"",0,0
"Doetinchem","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20081020,20081020,0,0,0,0,0,"",0,0
"Wageningen","H","11","Vennootschap onder firma","6201","Ontwikkelen/produceren/uitgeven software","6209","Ov. dienstv. act. ohgv informatietechn.","","","","",20090122,0,20090122,20090122,20210316,0,0,"",0,0
"Doetinchem","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20081020,20081020,0,0,0,0,0,"",0,0
"Zevenaar","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19961204,19961204,0,0,0,0,0,"",0,0
"Zevenaar","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20090120,20090120,20090122,20090120,0,0,0,"",2021,20220215
"Apeldoorn","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20081020,20081020,0,0,0,0,0,"",0,0
"Ede","","74","Stichting","85201","Basisonderwijs voor leerplichtigen","","","","","","",20090121,20090121,0,0,0,0,0,"",0,0
"Hengelo (Gld)","H","01","Eenmanszaak","74201","Fotografie","","","","","N","N",0,0,20090122,20090115,20200816,0,0,"",0,0
"Arnhem","H","74","Stichting","94997","Overige belangenbehartiging (rest)","47918","Internethandel overige non-food","","","N","N",20090121,20090121,20100922,20090121,20170201,0,0,"",0,0
"Arnhem","H","01","Eenmanszaak","85592","Bedrijfsopleiding en -training","","","","","N","N",0,0,20090122,19870801,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","74201","Fotografie","59111","Prod. films (geen televisiefilms)","","","","",0,0,20151228,20070101,20160331,0,0,"",0,0
"Bennekom","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","85599","Studiebegeleiding/vorming/onderwijs","9003","Schrijven en overige scheppende kunst","N","N",0,0,20090122,20020901,20190403,0,0,"",0,0
"Nijmegen","H","01","Eenmanszaak","7220","Speur-/ontw.werk ogv maats./geesteswet.","","","","","","",0,0,20090122,20030901,0,0,0,"",0,0
"Arnhem","H","01","Eenmanszaak","71111","Architecten","7112","Ingenieurs/overig techn. ontwerp/advies","","","N","N",0,0,20090122,19990715,0,0,0,"",0,0
"Wijchen","H","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20090122,20090122,0,0,0,"",0,0
"Doetinchem","H","01","Eenmanszaak","86919","Overige paramedische praktijken","96022","Schoonheidsverzorging/pedi-/manicures","","","","",0,0,20090122,20030601,20160226,0,0,"",0,0
"Urk","H","96","Buitenl. op EG-venn. lijkende venn. met onderneming in Nederland","46382","GH vis, schaal- en weekdieren","","","","","J","J",20090109,20090109,20101202,20090109,20171024,0,0,"",0,0
"Huissen","H","01","Eenmanszaak","88101","Thuiszorg","","","","","N","N",0,0,20090122,19970101,0,0,0,"",0,0
"Winterswijk","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","","",0,0,20090122,20041001,20201109,0,0,"",0,0
"Wageningen","H","01","Eenmanszaak","74201","Fotografie","","","","","","",0,0,20090122,20040501,0,0,0,"",0,0
"Heelsum","H","01","Eenmanszaak","69101","Advocatenkantoren, bewindv. en curatoren","","","","","","",0,0,20090122,19970801,20191207,0,0,"",0,0
"Nijmegen","H","07","Maatschap","85592","Bedrijfsopleiding en -training","","","","","","",19980101,0,20090122,19980101,0,0,0,"",0,0
"Nijmegen","H","01","Eenmanszaak","85592","Bedrijfsopleiding en -training","","","","","N","N",0,0,20090122,20090101,0,0,0,"",0,0
"Nijmegen","H","07","Maatschap","69101","Advocatenkantoren, bewindv. en curatoren","","","","","","",19970101,0,20090122,19791015,19791015,0,19970101,"",0,0
"Meppel","","71","Vereniging met volledige rechtsbevoegdheid","9412","Beroepsorganisaties","","","","","","",20090122,0,20151023,0,0,0,0,"",0,0
"Ede","H","01","Eenmanszaak","85592","Bedrijfsopleiding en -training","85599","Studiebegeleiding/vorming/onderwijs","","","","",0,0,20090122,20061001,0,0,0,"",0,0
"WESTERVOORT","H","01","Eenmanszaak","8621","Praktijken van huisartsen","","","","","N","N",0,0,20090122,20090130,20110615,0,0,"",0,0
"Beek","H","07","Maatschap","70221","Organisatie-adviesbureaus","","","","","","",20050101,0,20090122,20050101,20050101,0,0,"",0,0
"Rozendaal","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20090122,20090121,0,0,0,"",0,0
"Arnhem","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20090122,20090101,0,0,0,"",0,0
"Nijmegen","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","","","","","","",0,0,20090122,19840101,0,0,0,"",0,0
"Rijswijk","H","01","Eenmanszaak","85522","Kunstzinnige vorming voor amateurs","","","","","N","N",0,0,20171002,20081212,20171001,0,0,"",0,0
"Lichtenvoorde","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20090121,20090121,20090122,20090121,0,0,0,"",2020,20220208
"Doetinchem","","74","Stichting","6420","Financiële holdings","","","","","","",20090121,20090121,0,0,0,0,0,"",0,0
"Beek","H","11","Vennootschap onder firma","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",20090108,0,20090122,20090108,0,0,0,"",0,0
"Doetinchem","","74","Stichting","6420","Financiële holdings","","","","","","",20090121,20090121,0,0,0,0,0,"",0,0
"Nijmegen","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","","","","","N","N",0,0,20090122,20090101,20220104,0,0,"",0,0
"Eibergen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20090121,20090121,20090122,20090121,20220102,0,0,"",2020,20220208
"Nijmegen","H","01","Eenmanszaak","74201","Fotografie","59111","Prod. films (geen televisiefilms)","","","N","N",0,0,20090122,20000201,20150109,0,0,"",0,0
"Eibergen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20090121,20090121,20090122,20090121,20220102,0,0,"",2020,20220208
"Beuningen Gld","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20090226,20090226,20090122,20090101,0,0,20090226,"",2020,20211231
"Oss","H","01","Eenmanszaak","69203","Boekhoudkantoren","78203","Banenpools (werkgelegenheidsprojecten)","","","N","N",0,0,20130214,19880101,20161206,0,0,"",0,0
