"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Hengelo","H","01","Eenmanszaak","47919","Internethandel alg.assortiment non-food","45194","Handel in en reparatie van caravans","45112","Handel/rep. personen-/lichte bedr.auto's","N","N",0,0,20100701,20100701,20191009,0,0,"",0,0
"Amsterdam","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20050621,20050621,0,0,0,0,0,"",0,0
"Kruiningen","H","01","Eenmanszaak","9511","Reparatie van computers/randapparatuur","","","","","N","N",0,0,20100701,20100701,0,0,0,"",0,0
"Den Dolder","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20100623,20100623,20100701,20100623,0,0,0,"",2019,20210426
"Breda","H","01","Eenmanszaak","8891","Kinderopvang","","","","","N","N",0,0,20100701,20100701,0,0,0,"",0,0
"Schiphol","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20100422,20100422,20100701,20100422,20181101,0,0,"",2020,20211105
"Hattem","H","41","Besloten vennootschap met gewone structuur","64194","Algemene banken","","","","","N","N",20100818,20100818,20100701,20100625,0,0,20100818,"",2021,20220309
"Utrecht","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20060606,20060606,0,0,0,0,0,"",0,0
"Gouda","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19770126,19770126,0,0,0,0,0,"",0,0
"Amsterdam","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19940119,19940119,0,0,0,0,0,"",0,0
"Assen","H","11","Vennootschap onder firma","6202","Advisering ohgv informatietechnologie","85592","Bedrijfsopleiding en -training","85519","Overig sport- en recreatieonderwijs","N","N",20100701,0,20100701,20070101,20200604,0,20100701,"",0,0
"Almere","","74","Stichting","69102","Rechtskundige adviesbureaus","","","","","","",20100623,20100623,0,0,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","46499","GH ov. consumentenart. (non-food) (rest)","","","","","J","J",0,0,20100701,20100701,0,0,0,"",0,0
"Hollandsche Rading","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","85599","Studiebegeleiding/vorming/onderwijs","9003","Schrijven en overige scheppende kunst","N","N",0,0,20190208,20100101,20190128,0,0,"",0,0
"Rosmalen","","71","Vereniging met volledige rechtsbevoegdheid","94992","Hobbyclubs","","","","","","",20100414,0,0,0,0,0,0,"",0,0
"Zwijndrecht","H","01","Eenmanszaak","1330","Textielveredeling","","","","","N","N",0,0,20100701,20090206,0,0,20100701,"",0,0
"Den Dolder","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20100623,20100623,20100701,20100623,0,0,0,"",2019,20210426
"Zoetermeer","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","","","","","N","N",0,0,20100701,20100701,20210330,0,0,"",0,0
"Beuningen Gld","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20100630,20100630,20100701,20100630,0,0,0,"",2020,20220321
"Terneuzen","H","07","Maatschap","7500","Veterinaire dienstverlening","","","","","N","N",20100701,0,20100701,20100701,0,0,0,"",0,0
"'s-Hertogenbosch","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",0,0,20140115,20100701,20180622,0,0,"",0,0
