"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Schijndel","H","41","Besloten vennootschap met gewone structuur","4615","HB in meubels, huish. art. en ijzerwaren","46471","Groothandel in huismeubilair","","","N","N",20070530,20070530,20021230,20030101,20180501,0,20070530,"",2021,20220214
"Reusel","H","01","Eenmanszaak","4332","Bouwtimmeren","","","","","N","N",0,0,20021230,19950403,0,0,20030101,"",0,0
"Valkenswaard","H","01","Eenmanszaak","47999","DH via overige distributievormen","","","","","N","N",0,0,20021230,20030101,0,0,20031231,"",0,0
"Drunen","H","11","Vennootschap onder firma","85592","Bedrijfsopleiding en -training","85599","Studiebegeleiding/vorming/onderwijs","","","","",20100101,0,20021230,20030101,20150101,0,20100101,"",0,0
"Zwijndrecht","H","11","Vennootschap onder firma","9003","Schrijven en overige scheppende kunst","7021","Adviesbureaus publ. relations en comm.","","","","",20030101,0,20101006,20030101,20150601,0,0,"",0,0
"Boxtel","H","41","Besloten vennootschap met gewone structuur","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20030116,20030116,20021230,20030101,0,0,20030116,"",2020,20220426
"Helmond","H","11","Vennootschap onder firma","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",20030101,0,20021230,20030101,20160730,0,0,"",0,0
"Helmond","H","11","Vennootschap onder firma","5819","Overige uitgeverijen (niet van software)","7312","Handel in advertentieruimte en -tijd","","","N","N",20060101,0,20021230,20030101,20210301,0,20060101,"",0,0
"Helmond","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20030121,20030121,20021230,20021001,20190415,0,20030121,"",2020,20210805
"Eindhoven","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20021224,20021224,20021230,20021224,20071001,0,0,"",2020,20211203
"Eindhoven","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",0,0,20021230,20030101,20090301,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","4321","Elektrotechnische bouwinstallatie","77399","Verh./lease ov.mach./werkt./ov. goederen","46692","GH mach./app.warmte-/koel-/vriestechniek","N","N",0,0,20021230,20030101,20200701,0,0,"",0,0
"Asten","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20021224,20021224,20021231,20021224,20071001,0,0,"",2020,20211221
"Oss","","74","Stichting","6420","Financiële holdings","","","","","","",20021224,20021224,0,0,0,0,0,"",0,0
"Deurne","H","11","Vennootschap onder firma","01411","Houden van melkvee","","","","","N","N",20030101,0,20021230,19480501,0,0,20030101,"",0,0
"Best","H","01","Eenmanszaak","85592","Bedrijfsopleiding en -training","","","","","N","N",0,0,20021230,20030101,0,0,0,"",0,0
"Gemert","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20021230,20030101,20031110,0,0,"",0,0
"Veldhoven","H","41","Besloten vennootschap met gewone structuur","7311","Reclamebureaus","6420","Financiële holdings","","","N","N",20021224,20021224,20021230,20021224,0,0,0,"",2020,20210917
"Son en Breugel","H","11","Vennootschap onder firma","96021","Haarverzorging","","","","","N","N",20060101,0,20060102,20030101,0,0,20060101,"",0,0
"'s-Hertogenbosch","","74","Stichting","6420","Financiële holdings","","","","","","",20021223,20021223,0,0,0,0,0,"",0,0
"'s-Hertogenbosch","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20021224,20021224,0,0,0,0,0,"",0,0
"Oost West en Middelbeers","H","11","Vennootschap onder firma","4941","Goederenvervoer over weg (geen verhuiz.)","","","","","N","N",20030101,0,20021230,20030101,20170528,0,0,"",0,0
