"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Barneveld","H","01","Eenmanszaak","4651","GH computers, randapparatuur en software","9511","Reparatie van computers/randapparatuur","6209","Ov. dienstv. act. ohgv informatietechn.","N","N",0,0,20160908,20060201,20160822,0,0,"",0,0
"Harderwijk","","74","Stichting","88993","Lokaal welzijnswerk","","","","","","",20051223,20051223,0,0,0,0,0,"",0,0
"Borne","H","01","Eenmanszaak","52291","Expediteurs/cargadoors/bevrachters e.d.","","","","","N","N",0,0,20051228,20060101,20070525,0,0,"",0,0
"Voorst","H","01","Eenmanszaak","47524","Winkels in tegels","","","","","N","N",0,0,20051228,20060101,0,0,0,"",0,0
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","78202","Uitleenbureaus","6420","Financiële holdings","","","N","N",20051227,20051227,20101129,20051227,20190315,0,0,"",2020,20210901
"Rijssen","H","41","Besloten vennootschap met gewone structuur","43993","Metselen en voegen","","","","","N","N",20060504,20060504,20051228,20060101,20200515,0,20060504,"",2019,20210607
"Hengelo","H","41","Besloten vennootschap met gewone structuur","7490","Overige special. zakelijke dienstverl.","70222","Advisering ohgv management/bedrijfsv.","","","N","N",20051222,20051222,20051228,20051222,20090715,0,0,"",2020,20211123
"Enschede","H","01","Eenmanszaak","74201","Fotografie","9003","Schrijven en overige scheppende kunst","","","N","N",0,0,20051228,20060101,20210129,0,0,"",0,0
"Hengelo","H","41","Besloten vennootschap met gewone structuur","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",20090529,20090529,20051228,20060101,20200101,0,20090529,"",2020,20220304
"Oene","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20051222,20051222,20051228,20051222,0,0,0,"",2020,20211212
"Rijssen","H","41","Besloten vennootschap met gewone structuur","43993","Metselen en voegen","","","","","N","N",20060504,20060504,20051228,20060101,20200515,0,20060504,"",2019,20210607
"Apeldoorn","H","11","Vennootschap onder firma","45112","Handel/rep. personen-/lichte bedr.auto's","","","","","J","J",20100101,0,20051228,20060101,20210727,0,20100101,"",0,0
"Rijssen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","64303","Beleggingsinst. met beperkte toetreding","","","N","N",20060504,20060504,20051228,20060101,20191101,0,20060504,"",2019,20210607
"Colmschate","H","41","Besloten vennootschap met gewone structuur","68204","Verh. onroerend goed (niet v woonruimte)","","","","","N","N",20051227,20051227,20051228,20051227,0,0,0,"",2020,20210721
"Groenlo","H","11","Vennootschap onder firma","47793","Winkels tweedeh. goederen (geen kleding)","47591","Winkels in meubels","1102","Vervaardiging van wijn uit druiven","J","N",20070629,0,20070406,20060101,20070406,0,20070629,"",0,0
"Enschede","H","01","Eenmanszaak","86221","Praktijken medisch spec./med. dagbehand.","86912","Praktijken van fysiotherapeuten","","","N","N",0,0,20051228,20060101,20180522,0,0,"",0,0
"Enter","H","11","Vennootschap onder firma","4616","HB textiel/kleding/schoeisel/lederwaren","46421","Groothandel in bovenkleding","46423","Groothandel in onderkleding","N","N",20100101,0,20051228,20060101,20160317,0,20100101,"",0,0
"Ambt Delden","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20051227,20051227,20051228,20051227,20060501,0,0,"",2020,20211110
"Wezep","H","01","Eenmanszaak","42112","Stratenmaken","","","","","N","N",0,0,20051228,20060101,20160116,0,0,"",0,0
"Epe","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20051221,20051221,20051228,20051221,0,0,0,"",2020,20220322
"Apeldoorn","H","01","Eenmanszaak","45402","DH en reparatie motorfiets(onderdel)en","2910","Vervaardiging van auto's","","","J","N",0,0,20051228,20060101,0,0,0,"",0,0
"Montfort","","72","Vereniging met beperkte rechtsbevoegdheid","88993","Lokaal welzijnswerk","","","","","","",20060101,0,0,0,0,0,0,"",0,0
