"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Elburg","H","01","Eenmanszaak","6831","Bemidd. bij handel/huur/verhuur onr.goed","","","","","N","N",0,0,20180710,20110117,0,0,20180101,"",0,0
"Almelo","H","01","Eenmanszaak","4332","Bouwtimmeren","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",0,0,20180710,20180709,0,0,0,"",0,0
"Maurik","H","01","Eenmanszaak","47918","Internethandel overige non-food","","","","","J","N",0,0,20180710,20180701,0,0,0,"",0,0
"Mijdrecht","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20180710,20180701,0,0,0,"",0,0
"Spijkenisse","H","01","Eenmanszaak","4329","Overige bouwinstallatie","43999","Overige gespec. werkz. in de bouw (rest)","4331","Stukadoren","N","N",0,0,20180710,20180710,0,0,0,"",0,0
"Rijswijk","H","11","Vennootschap onder firma","9609","Overige dienstverlening (rest)","","","","","N","N",20180701,0,20200902,20160101,20200830,0,20180701,"",0,0
"Wesepe","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20180710,20180710,0,0,0,"",0,0
"Castricum","","74","Stichting","94993","Steunfondsen (niet ohgv welzijnszorg)","","","","","","",20180706,20180706,0,0,0,0,0,"",0,0
"Belt-Schutsloot","H","11","Vennootschap onder firma","8130","Landschapsverzorging","","","","","N","N",20170918,0,20180710,20170918,0,0,0,"",0,0
"Almere","H","01","Eenmanszaak","47913","Internethandel boek,tijdschrift,cd,dvd","47919","Internethandel alg.assortiment non-food","","","N","N",0,0,20180710,20180716,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","7311","Reclamebureaus","","","","","N","N",0,0,20180710,20180701,20190801,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","7311","Reclamebureaus","","","","","N","N",0,0,20180710,20180710,0,0,0,"",0,0
"Hoogeveen","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",0,0,20180710,20180701,20190605,0,0,"",0,0
"Dirksland","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","43999","Overige gespec. werkz. in de bouw (rest)","","","N","N",0,0,20190326,20180710,20190301,0,0,"",0,0
"Groningen","H","01","Eenmanszaak","8219","Secretariële dienstverlening","","","","","N","N",0,0,20180710,20180701,20190913,0,0,"",0,0
"Arnhem","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","","","","","N","N",0,0,20180710,20180702,20180918,0,0,"",0,0
"Oosterwolde","H","01","Eenmanszaak","4334","Schilderen en glaszetten","","","","","N","N",0,0,20180710,20180716,20211115,0,0,"",0,0
"'s-Gravenhage","","73","Kerkgenootschap","94911","Religieuze organisaties","","","","","","",0,0,0,0,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","31011","Interieurbouw","9002","Dienstverlening voor uitvoerende kunst","","","N","N",0,0,20180710,20180701,20190909,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","","","","","N","N",0,0,20180710,20180702,20200913,0,0,"",0,0
"Weurt","H","01","Eenmanszaak","45112","Handel/rep. personen-/lichte bedr.auto's","","","","","J","J",0,0,20180710,20180701,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","59111","Prod. films (geen televisiefilms)","59112","Productie van televisieprogramma's","","","N","N",0,0,20180710,20180701,0,0,0,"",0,0
"Zwaag","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","7311","Reclamebureaus","","","N","N",0,0,20180710,20180701,0,0,0,"",0,0
"Lijnden","H","41","Besloten vennootschap met gewone structuur","46421","Groothandel in bovenkleding","46901","Niet-gespec. GH in consumentenartikelen","6420","Financiële holdings","J","J",20180706,20180706,20180710,20180706,0,0,0,"",2020,20210705
"Huizen","H","01","Eenmanszaak","88992","Maatschappelijk werk","86919","Overige paramedische praktijken","","","N","N",0,0,20180710,20180601,20180601,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","81229","Ov. Gespec. reiniging gebouw/industrieel","7490","Overige special. zakelijke dienstverl.","4618","HB gespecialiseerd in overige goederen","N","N",0,0,20180710,20180701,0,0,0,"",0,0
