"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Oirschot","","74","Stichting","69209","Overige administratiekantoren","","","","","","",20070417,20070417,0,0,0,0,0,"",0,0
"Oss","H","01","Eenmanszaak","9529","Reparatie van overige consumentenart.","","","","","N","N",0,0,20070418,20070418,0,0,0,"",0,0
"Vught","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20070413,20070413,20160428,20070413,20210915,0,0,"",2021,20220603
"Oss","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20070413,20070413,20070418,20070413,20180423,0,0,"",2020,20211019
"Bergeijk","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20070411,20070411,20070418,20070411,20180814,0,0,"",2020,20220421
"Odiliapeel","H","01","Eenmanszaak","4334","Schilderen en glaszetten","4120","Algemene burgerlijke en utiliteitsbouw","4332","Bouwtimmeren","N","N",0,0,20070418,20070418,20211111,0,0,"",0,0
"Son en Breugel","","74","Stichting","9002","Dienstverlening voor uitvoerende kunst","","","","","","",20070410,20070410,0,0,0,0,0,"",0,0
"Vlijmen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20070604,20070604,20070418,20070413,0,0,20070604,"",2010,20111227
"'s-Hertogenbosch","H","01","Eenmanszaak","4334","Schilderen en glaszetten","","","","","","",0,0,20070418,20070425,0,0,0,"",0,0
"Helvoirt","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20070330,20070330,20070418,20070330,0,0,0,"",2020,20220616
"De Mortel","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20070418,20070418,0,0,0,"",0,0
"Utrecht","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20070417,20070417,20151105,20070417,20151101,0,0,"",2021,20211025
"Utrecht","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20070417,20070417,20151102,20070417,20151101,0,0,"",2021,20211025
"Helvoirt","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20070330,20070330,20070418,20070330,0,0,0,"",2020,20220214
"Helvoirt","H","41","Besloten vennootschap met gewone structuur","6810","Handel in eigen onroerend goed","6420","Financiële holdings","","","N","N",20070330,20070330,20070418,20070330,0,0,0,"",2020,20220616
"Loon op Zand","H","41","Besloten vennootschap met gewone structuur","0161","Dienstverl. akker- en/of tuinbouw","0162","Dienstverl. voor fokken en houden dieren","","","N","N",20070713,20070713,20070418,20070418,20150828,0,20070713,"",2020,20220428
"Ulicoten","H","41","Besloten vennootschap met gewone structuur","6612","Commissionairs/makelaars in effecten ed","","","","","","",20070416,20070416,20071222,20070416,0,0,0,"",2020,20211109
"Chaam","H","01","Eenmanszaak","96021","Haarverzorging","","","","","","",0,0,20080104,20070418,20151102,0,0,"",0,0
"Tilburg","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","","",0,0,20070418,20070418,20190701,0,0,"",0,0
"Waalwijk","H","01","Eenmanszaak","0161","Dienstverl. akker- en/of tuinbouw","0162","Dienstverl. voor fokken en houden dieren","","","","",0,0,20070418,20070425,0,0,0,"",0,0
"Tilburg","H","01","Eenmanszaak","6202","Advisering ohgv informatietechnologie","70221","Organisatie-adviesbureaus","6201","Ontwikkelen/produceren/uitgeven software","","",0,0,20070418,20070401,20160513,0,0,"",0,0
"Kaatsheuvel","H","41","Besloten vennootschap met gewone structuur","66191","Admin.kantoren voor aandelen/obligaties","","","","","N","N",19780824,19780824,20070418,20070411,20070411,0,0,"",2020,20211101
"Rijsbergen","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","","",0,0,20070418,20070418,0,0,0,"",0,0
"Oud Gastel","H","01","Eenmanszaak","0161","Dienstverl. akker- en/of tuinbouw","","","","","N","N",0,0,20070418,20070418,20171220,0,0,"",0,0
"Oud Gastel","","74","Stichting","9002","Dienstverlening voor uitvoerende kunst","","","","","","",20070413,20070413,0,0,0,0,0,"",0,0
