"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Staphorst","H","41","Besloten vennootschap met gewone structuur","0161","Dienstverl. akker- en/of tuinbouw","4312","Grondverzet","","","N","N",20130530,20130530,20130603,19720000,0,0,20130530,"",2020,20220221
"Harmelen","H","01","Eenmanszaak","0143","Fokken en houden van paarden en ezels","","","","","N","N",0,0,20130603,20130601,0,0,0,"",0,0
"Amsterdam","","74","Stichting","7220","Speur-/ontw.werk ogv maats./geesteswet.","","","","","","",20130531,20130531,0,0,0,0,0,"",0,0
"Ridderkerk","H","01","Eenmanszaak","9002","Dienstverlening voor uitvoerende kunst","6209","Ov. dienstv. act. ohgv informatietechn.","85521","Dansscholen","N","N",0,0,20130603,20130601,20190921,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","81221","Glazenwassen","81229","Ov. Gespec. reiniging gebouw/industrieel","","","N","N",0,0,20130603,20130603,20170419,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","85522","Kunstzinnige vorming voor amateurs","85592","Bedrijfsopleiding en -training","N","N",0,0,20130603,20130603,20140214,0,0,"",0,0
"Den Helder","H","01","Eenmanszaak","86911","Praktijken van verloskundigen","","","","","N","N",0,0,20160818,20130101,20210223,0,0,"",0,0
"Leiderdorp","H","01","Eenmanszaak","4332","Bouwtimmeren","","","","","N","N",0,0,20130603,20130603,20210422,0,0,"",0,0
"Bennekom","H","41","Besloten vennootschap met gewone structuur","7490","Overige special. zakelijke dienstverl.","70221","Organisatie-adviesbureaus","70222","Advisering ohgv management/bedrijfsv.","N","N",20130702,20130702,20130603,20130601,20130702,0,20130702,"",2020,20210721
"Zwolle","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20130530,20130530,20130603,20130530,0,0,0,"",2021,20220517
"Doorn","","74","Stichting","94991","Gezelligheidsverenigingen","","","","","","",20130531,20130531,0,0,0,0,0,"",0,0
"Deventer","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","85599","Studiebegeleiding/vorming/onderwijs","74201","Fotografie","N","N",0,0,20210322,20130601,20210701,0,0,"",0,0
"Steenwijk","","74","Stichting","93152","Roei-, kano-, zeil- en surfsport e.d.","","","","","","",20130522,20130522,0,0,0,0,0,"",0,0
"Groenlo","H","41","Besloten vennootschap met gewone structuur","4120","Algemene burgerlijke en utiliteitsbouw","42111","Wegenbouw","4110","Projectontwikkeling","N","N",20130531,20130531,20130603,20130531,0,0,0,"",2019,20201117
"Aerdenhout","H","01","Eenmanszaak","93191","Beroepssportlieden","4618","HB gespecialiseerd in overige goederen","7490","Overige special. zakelijke dienstverl.","N","N",0,0,20130603,20130603,20191003,0,0,"",0,0
"Lijnden","H","01","Eenmanszaak","4332","Bouwtimmeren","3109","Vervaardiging van overige meubels","","","N","N",0,0,20130603,20130601,0,0,0,"",0,0
"Haarlem","H","01","Eenmanszaak","59111","Prod. films (geen televisiefilms)","1820","Reproductie van opgenomen media","74201","Fotografie","N","N",0,0,20130603,20130601,20210201,0,0,"",0,0
"Enschede","H","41","Besloten vennootschap met gewone structuur","6201","Ontwikkelen/produceren/uitgeven software","6311","Gegevensverw./webhosting/aanverw. activ.","","","N","N",20130531,20130531,20130603,20130531,20220101,0,0,"",2021,20220316
"Veenendaal","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20130529,20130529,20130603,20130529,20190708,0,0,"",2021,20220322
"Lieshout","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20130531,20130531,20130603,20130531,0,0,0,"",2015,20170131
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6209","Ov. dienstv. act. ohgv informatietechn.","","","","","N","N",20130531,20130531,20130603,20130531,20190301,0,0,"",2020,20220125
"Krommenie","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20140127,20130603,20200201,0,0,"",0,0
"Bergen op Zoom","H","41","Besloten vennootschap met gewone structuur","52291","Expediteurs/cargadoors/bevrachters e.d.","","","","","N","N",20130531,20130531,20130603,20130531,0,0,0,"",2020,20211006
"Rotterdam","H","96","Buitenl. op EG-venn. lijkende venn. met onderneming in Nederland","4612","HB in brandst./ertsen/metalen/chem.prod.","","","","","N","N",20110201,20110201,20130603,20120101,0,0,0,"F",0,0
"Lopikerkapel","H","11","Vennootschap onder firma","70221","Organisatie-adviesbureaus","78202","Uitleenbureaus","","","N","N",20110101,0,20130603,20070201,0,0,20110101,"",0,0
"Oudewater","H","41","Besloten vennootschap met gewone structuur","2825","Verv. apparaten industriële koeltechniek","46692","GH mach./app.warmte-/koel-/vriestechniek","","","N","N",20130530,20130530,20130603,20130530,0,0,0,"",2020,20220104
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","70222","Advisering ohgv management/bedrijfsv.","7320","Markt- en opinieonderzoekbureaus","N","N",20130531,20130531,20130603,20130531,20181201,0,0,"",2020,20220225
"Middelburg","H","11","Vennootschap onder firma","85519","Overig sport- en recreatieonderwijs","","","","","N","N",20130603,0,20130603,20130603,0,0,0,"",0,0
"Delft","H","41","Besloten vennootschap met gewone structuur","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",20130531,20130531,20130603,20130531,20150401,0,0,"",2020,20211229
"Dedemsvaart","H","01","Eenmanszaak","74102","Industrieel en productontwerp","47918","Internethandel overige non-food","1729","Verv. overige papier- en kartonwaren","N","N",0,0,20180712,20130603,20180627,0,0,"",0,0
"Emmen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20130530,20130530,20130603,20130530,0,0,0,"",2021,20220303
"Veenendaal","H","41","Besloten vennootschap met gewone structuur","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",20130529,20130529,20130603,20060610,20190708,0,20130529,"",2021,20220321
"Schiedam","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","70221","Organisatie-adviesbureaus","","","N","N",0,0,20160930,20130530,20160820,0,0,"",0,0
"Alphen aan den Rijn","H","41","Besloten vennootschap met gewone structuur","92009","Exploitatie amusements-/speelautomaten","","","","","N","N",20130603,20130603,20130603,20130603,0,0,0,"",2020,20220209
"Amsterdam","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","85599","Studiebegeleiding/vorming/onderwijs","","","N","N",0,0,20130603,20130603,20160213,0,0,"",0,0
"Veghel","H","01","Eenmanszaak","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","78202","Uitleenbureaus","","","N","N",0,0,20130603,20130603,0,0,0,"",0,0
"Son en Breugel","","74","Stichting","88999","Overig maatsch.adv./gemeenschapshuizen","","","","","","",20130530,20130530,0,0,0,0,0,"",0,0
