"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Spijkenisse","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","9002","Dienstverlening voor uitvoerende kunst","85519","Overig sport- en recreatieonderwijs","N","N",20090408,20090408,20090414,20090408,0,0,0,"",2020,20210430
"Gouda","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20090414,19990101,0,0,0,"",0,0
"Zwijndrecht","H","01","Eenmanszaak","9604","Sauna's, solaria, baden e.d.","47918","Internethandel overige non-food","85519","Overig sport- en recreatieonderwijs","N","N",0,0,20090414,20030101,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","4329","Overige bouwinstallatie","","","","","N","N",0,0,20090414,20090420,20191017,0,0,"",0,0
"Schoonhoven","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20090414,20040101,0,0,0,"",0,0
"Schiedam","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","85599","Studiebegeleiding/vorming/onderwijs","59111","Prod. films (geen televisiefilms)","N","N",0,0,20090414,19990501,20200306,0,0,"",0,0
"Spijkenisse","","71","Vereniging met volledige rechtsbevoegdheid","93299","Ov. recreatie (rest)(geen jachthavens)","","","","","","",19350901,20090409,0,0,0,0,0,"",0,0
"Made","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20090406,20090406,20220404,20090406,20220402,0,0,"",2020,20211224
"Rotterdam","H","01","Eenmanszaak","8553","Auto- en motorrijscholen","","","","","N","N",0,0,20090414,20090414,20160531,0,0,"",0,0
"Vlaardingen","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20060719,20060719,0,0,0,0,0,"",0,0
"Gouda","","72","Vereniging met beperkte rechtsbevoegdheid","74201","Fotografie","","","","","","",20081001,20081001,0,0,0,0,0,"",0,0
"Moordrecht","H","01","Eenmanszaak","5621","Eventcatering","","","","","N","N",0,0,20090414,20090414,20091216,0,0,"",0,0
"Vlaardingen","","70","Vereniging van eigenaars","5221","Dienstverlening voor vervoer over land","","","","","","",20060719,20060719,0,0,0,0,0,"",0,0
"Papendrecht","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20090408,20090408,0,0,0,0,0,"",0,0
"Zuid-Beijerland","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20090330,20090330,20090414,20090330,20141001,0,0,"",2020,20211123
"Aalten","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","43222","Inst. verwarmings-/luchtbehandelingsapp.","","","N","N",0,0,20131112,20090401,20130219,0,0,"",0,0
"Hendrik-Ido-Ambacht","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20090409,20090409,20090414,20090409,20190701,0,0,"",2020,20220118
"Gouda","H","01","Eenmanszaak","7311","Reclamebureaus","9003","Schrijven en overige scheppende kunst","","","N","N",0,0,20090414,20070101,20091101,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","45112","Handel/rep. personen-/lichte bedr.auto's","45192","Handel/rep. zwaardere bedrijfsauto's","","","J","J",20090409,20090409,20090414,20090409,0,0,0,"",2020,20220401
"Waddinxveen","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","70221","Organisatie-adviesbureaus","6420","Financiële holdings","N","N",20090511,20090511,20090414,20090414,0,0,20090511,"",2019,20201113
"Poortugaal","H","01","Eenmanszaak","9002","Dienstverlening voor uitvoerende kunst","53202","Koeriers","","","N","N",0,0,20090414,19990101,0,0,0,"",0,0
"Ooltgensplaat","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20090408,20090408,20090414,20090408,20170220,0,0,"",2020,20220430
"Rhoon","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20090409,20090409,20090414,20090409,0,0,0,"",2020,20211006
"Rotterdam","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","9002","Dienstverlening voor uitvoerende kunst","","","N","N",0,0,20090414,19870101,20161214,0,0,"",0,0
"Ridderkerk","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20090414,19950601,20140801,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","7311","Reclamebureaus","","","","","N","N",0,0,20090414,20090410,20131202,0,0,"",0,0
"Rijswijk","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19730222,19730222,0,0,0,0,0,"",0,0
"Oudewater","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",0,0,20090428,20090414,20220422,0,0,"",0,0
"Geervliet","H","01","Eenmanszaak","0111","Teelt granen/peulvruchten/olieh. zaden","","","","","N","N",0,0,20090414,19951229,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","71111","Architecten","","","","","N","N",0,0,20090414,20090420,20100901,0,0,"",0,0
"Zwijndrecht","H","41","Besloten vennootschap met gewone structuur","6810","Handel in eigen onroerend goed","6420","Financiële holdings","64303","Beleggingsinst. met beperkte toetreding","J","J",20090409,20090409,20090414,20090409,20111201,0,0,"",2021,20220323
"Berkenwoude","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","","","","","N","N",0,0,20090414,20000101,20130409,0,0,"",0,0
"Reeuwijk","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","6420","Financiële holdings","","","N","N",20090409,20090409,20090414,20090409,20160801,0,0,"",2020,20220404
"Maasdam","H","01","Eenmanszaak","85522","Kunstzinnige vorming voor amateurs","","","","","N","N",0,0,20090414,19850101,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20090414,19820201,0,0,0,"",0,0
"Capelle aan den IJssel","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","7430","Vertalers en tolken","","","N","N",0,0,20090414,19900101,0,0,0,"",0,0
"Zwijndrecht","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","","","","","N","N",0,0,20090414,19960101,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","9003","Schrijven en overige scheppende kunst","","","N","N",0,0,20090414,20060101,20100303,0,0,"",0,0
"Nieuwe-Tonge","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20090414,19890101,0,0,0,"",0,0
"Zevenbergschen Hoek","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","","","","","N","N",0,0,20140521,19990702,20140425,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20090414,20090301,20130128,0,0,"",0,0
"Westmaas","H","01","Eenmanszaak","0111","Teelt granen/peulvruchten/olieh. zaden","","","","","N","N",0,0,20090414,20010601,0,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","64303","Beleggingsinst. met beperkte toetreding","","","N","N",20090410,20090410,20090414,20090410,20141201,0,0,"",2020,20210917
"Ridderkerk","H","41","Besloten vennootschap met gewone structuur","8121","Interieurreiniging van gebouwen","81221","Glazenwassen","","","N","N",20090703,20090703,20090414,20090408,20151201,0,20090703,"",2020,20210809
"Dordrecht","H","11","Vennootschap onder firma","4932","Vervoer per taxi","","","","","N","N",20090414,0,20090414,20090414,0,0,0,"",0,0
"Reeuwijk","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","6420","Financiële holdings","","","N","N",20090409,20090409,20090414,20090409,20160801,0,0,"",2016,20171031
"Gouda","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20090414,19790709,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","85521","Dansscholen","9003","Schrijven en overige scheppende kunst","","","N","N",0,0,20090414,19990901,0,0,0,"",0,0
"Ouderkerk aan den IJssel","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","64303","Beleggingsinst. met beperkte toetreding","","","N","N",20090409,20090409,20090414,20090409,20220106,0,0,"",0,0
