"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Hoorn","H","01","Eenmanszaak","8010","Particuliere beveiliging","","","","","N","N",0,0,20211028,20211012,0,0,0,"",0,0
"Zaandam","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","43999","Overige gespec. werkz. in de bouw (rest)","4339","Overige afwerking van gebouwen","N","N",0,0,20211028,20210801,0,0,0,"",0,0
"Breda","H","41","Besloten vennootschap met gewone structuur","47915","Internethandel huis- en tuinartikelen","","","","","N","N",20211027,20211027,20211028,20211027,0,0,0,"",0,0
"Sittard","H","01","Eenmanszaak","88992","Maatschappelijk werk","","","","","N","N",0,0,20211028,20211101,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","69102","Rechtskundige adviesbureaus","","","","","N","N",0,0,20211028,20211101,0,0,0,"",0,0
"Amsterdam","H","11","Vennootschap onder firma","7021","Adviesbureaus publ. relations en comm.","","","","","N","N",20211101,0,20211028,20211101,0,0,0,"",0,0
"Hapert","H","41","Besloten vennootschap met gewone structuur","46422","Groothandel in werkkleding","46442","GH was-, poets- en reinigingsmiddelen","46699","GH ov.mach./app./toeb. ind./handel","J","J",20211027,20211027,20211028,20211027,0,0,0,"",0,0
"Zutphen","H","01","Eenmanszaak","1399","Verv. overige textielproducten (rest)","47918","Internethandel overige non-food","47999","DH via overige distributievormen","N","N",0,0,20211028,20211101,0,0,0,"",0,0
"Koningsbosch","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20211028,20211028,20211028,20211028,0,0,0,"",2021,20220422
"Breda","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","N","N",20211019,20211019,20220530,20211019,20220516,0,0,"",0,0
"Rijswijk","H","01","Eenmanszaak","88992","Maatschappelijk werk","","","","","N","N",0,0,20211028,20211001,0,0,0,"",0,0
"Oldebroek","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20211021,20211021,20211028,20211021,0,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","4612","HB in brandst./ertsen/metalen/chem.prod.","46751","GH chem.grondst./chemicaliën ind.toep.","","","J","J",20211028,20211028,20211028,20211028,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","2931","Verv. elektr(on)ische onderdelen auto's","46902","Niet-gespec. GH in niet-consumentenart.","","","J","N",20211027,20211027,20211028,20211027,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","45112","Handel/rep. personen-/lichte bedr.auto's","","","","","N","N",0,0,20211201,20211028,20211201,0,0,"",0,0
"Dokkum","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20211026,20211026,20211028,20211026,0,0,0,"",0,0
"Zwolle","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","70221","Organisatie-adviesbureaus","","","N","N",20211027,20211027,20211028,20211027,20211101,0,0,"",0,0
"Norg","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20211028,20211028,20211028,20211028,0,0,0,"",0,0
"Hapert","H","41","Besloten vennootschap met gewone structuur","46422","Groothandel in werkkleding","46442","GH was-, poets- en reinigingsmiddelen","46699","GH ov.mach./app./toeb. ind./handel","J","J",20211027,20211027,20211028,20211027,0,0,0,"",0,0
"Maastricht","H","41","Besloten vennootschap met gewone structuur","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",20211027,20211027,20211028,20060811,0,0,20211027,"",0,0
"Hapert","H","41","Besloten vennootschap met gewone structuur","46422","Groothandel in werkkleding","46442","GH was-, poets- en reinigingsmiddelen","46699","GH ov.mach./app./toeb. ind./handel","J","J",20211027,20211027,20211028,20211027,0,0,0,"",0,0
"Elburg","H","01","Eenmanszaak","5621","Eventcatering","","","","","N","N",0,0,20211028,20211101,0,0,0,"",0,0
"Maastricht","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20211028,20211028,20211028,20211028,0,0,0,"",0,0
"Bakkeveen","","74","Stichting","6420","Financiële holdings","","","","","","",20211027,20211027,0,0,0,0,0,"",0,0
"Heerlen","","72","Vereniging met beperkte rechtsbevoegdheid","94996","Overige ideële organisaties (rest)","","","","","","",20210102,0,0,0,0,0,0,"",0,0
"Hoogeveen","","72","Vereniging met beperkte rechtsbevoegdheid","94997","Overige belangenbehartiging (rest)","","","","","","",20190901,0,0,0,0,0,0,"",0,0
"Noordwijkerhout","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20211027,20211027,20211028,20211027,0,0,0,"",0,0
"Hapert","H","41","Besloten vennootschap met gewone structuur","46422","Groothandel in werkkleding","46442","GH was-, poets- en reinigingsmiddelen","46699","GH ov.mach./app./toeb. ind./handel","J","J",20211027,20211027,20211028,20211027,0,0,0,"",0,0
"Maastricht","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20211028,20211028,20211028,20211028,0,0,0,"",0,0
"Oostwold","H","01","Eenmanszaak","2562","Algemene metaalbewerking","","","","","N","N",0,0,20211028,20211101,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","5621","Eventcatering","","","","","N","N",0,0,20211028,20211101,0,0,0,"",0,0
"Middelburg","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","70221","Organisatie-adviesbureaus","","","N","N",0,0,20211028,20211025,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","43221","Loodg.- en fitterswerk; inst. sanitair","","","","","N","N",0,0,20211028,20211101,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","4932","Vervoer per taxi","","","","","N","N",0,0,20211028,20211026,0,0,0,"",0,0
"Soest","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","86923","Preventieve gezondh.zorg (geen arbobeg.)","","","N","N",0,0,20211028,20211101,0,0,0,"",0,0
"Purmerend","H","01","Eenmanszaak","8121","Interieurreiniging van gebouwen","","","","","N","N",0,0,20211028,20211101,0,0,0,"",0,0
"Leiden","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","8219","Secretariële dienstverlening","","","N","N",0,0,20211028,20211101,0,0,0,"",0,0
"Broekhuizen","H","01","Eenmanszaak","86231","Praktijken van tandartsen","","","","","N","N",0,0,20211028,20211001,20220208,0,0,"",0,0
