"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Ridderkerk","H","01","Eenmanszaak","69202","Accountants-administratieconsulenten","","","","","N","N",0,0,20121227,20130101,20191213,0,0,"",0,0
"Tilburg","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20121227,20130101,0,0,0,"",0,0
"Heiloo","H","11","Vennootschap onder firma","5630","Cafés","","","","","N","N",20130101,0,20121227,20130101,0,0,0,"",0,0
"Apeldoorn","","74","Stichting","9103","Monumentenzorg","","","","","","",20121221,20121221,0,0,0,0,0,"",0,0
"Wageningen","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","7430","Vertalers en tolken","5814","Uitgeverijen van tijdschriften","N","N",0,0,20121227,20130101,0,0,0,"",0,0
"Almere","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","","","","","N","N",0,0,20121227,20130101,0,0,0,"",0,0
"Den Burg","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","64301","Beleggingsinstell. in financiële activa","","","N","N",20121224,20121224,20121227,20121224,0,0,0,"",2020,20220217
"Moordrecht","H","01","Eenmanszaak","01451","Fokken en houden van schapen","0143","Fokken en houden van paarden en ezels","","","N","N",0,0,20121227,20130101,0,0,0,"",0,0
"Wateringen","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","","","","","N","N",0,0,20121227,20130101,0,0,0,"",0,0
"Beuningen Gld","H","01","Eenmanszaak","47916","Internethandel in vrijetijdsartikelen","93195","Organiseren van sportevenementen","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","N","N",0,0,20121227,20130101,20200615,0,0,"",0,0
"Elst","H","01","Eenmanszaak","47919","Internethandel alg.assortiment non-food","85522","Kunstzinnige vorming voor amateurs","","","N","N",0,0,20121227,20130101,0,0,0,"",0,0
"Middenmeer","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","","","","","N","N",0,0,20121227,20130101,0,0,0,"",0,0
"Culemborg","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20121227,20130101,20210813,0,0,"",0,0
"Overasselt","H","01","Eenmanszaak","55201","Verh. vakantiehuisjes en appartementen","","","","","N","N",0,0,20121227,20130101,0,0,0,"",0,0
"Vorden","H","41","Besloten vennootschap met gewone structuur","46722","GH ferrometalen en -halffabrikaten","","","","","N","N",20121220,20121220,20180130,20121220,20180102,0,0,"",2020,20210716
"Zutphen","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","6622","Assurantietussenpersonen","","","N","N",0,0,20160714,20130101,20161222,0,0,"",0,0
"Sneek","H","41","Besloten vennootschap met gewone structuur","70222","Advisering ohgv management/bedrijfsv.","","","","","N","N",20121220,20121220,20130807,20121220,20130729,0,0,"",2020,20211020
"Amsterdam","H","01","Eenmanszaak","86919","Overige paramedische praktijken","9003","Schrijven en overige scheppende kunst","","","N","N",0,0,20121227,20130101,0,0,0,"",0,0
"Loon op Zand","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","86913","Praktijken van psychotherapeuten/-logen","","","N","N",0,0,20121227,20130101,20200716,0,0,"",0,0
"Alphen","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20121227,20130101,0,0,0,"",0,0
"Delfgauw","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20121227,20130101,20160208,0,0,"",0,0
