"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Aalsmeer","H","41","Besloten vennootschap met gewone structuur","6810","Handel in eigen onroerend goed","68204","Verh. onroerend goed (niet v woonruimte)","6832","Beheer van onroerend goed","N","N",20171227,20171227,20180117,20171227,20200824,0,0,"",2020,20211231
"Beverwijk","","74","Stichting","94994","Vriendenkringen ohgv cultuur / fanclubs","","","","","","",20180112,20180112,0,0,0,0,0,"",0,0
"Honselersdijk","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","85591","Afstandsonderwijs","","","N","N",0,0,20180117,20180122,0,0,0,"",0,0
"Leiden","H","41","Besloten vennootschap met gewone structuur","7490","Overige special. zakelijke dienstverl.","9002","Dienstverlening voor uitvoerende kunst","","","N","N",20180117,20180117,20180117,20180117,20211027,0,0,"",2020,20210115
"Boxtel","H","01","Eenmanszaak","55102","Hotels (geen hotel-rest.)/pens./conf.o.","55201","Verh. vakantiehuisjes en appartementen","","","N","N",0,0,20180117,20180117,0,0,0,"",0,0
"Hazerswoude-Rijndijk","H","01","Eenmanszaak","43999","Overige gespec. werkz. in de bouw (rest)","4329","Overige bouwinstallatie","4332","Bouwtimmeren","N","N",0,0,20180117,20180102,0,0,0,"",0,0
"'s-Gravenhage","","74","Stichting","94996","Overige ideële organisaties (rest)","","","","","","",20180117,20180117,0,0,0,0,0,"",0,0
"Udenhout","H","01","Eenmanszaak","7311","Reclamebureaus","70222","Advisering ohgv management/bedrijfsv.","","","N","N",0,0,20180117,20180117,20190110,0,0,"",0,0
"Naaldwijk","","74","Stichting","94996","Overige ideële organisaties (rest)","","","","","","",20180117,20180117,0,0,0,0,0,"",0,0
"Oosterhesselen","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","45112","Handel/rep. personen-/lichte bedr.auto's","","","J","N",0,0,20180117,20180108,20210331,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","7490","Overige special. zakelijke dienstverl.","9002","Dienstverlening voor uitvoerende kunst","","","N","N",0,0,20180117,20180101,20210928,0,0,"",0,0
"Borculo","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20180117,20180101,0,0,0,"",0,0
"Santpoort-Zuid","H","01","Eenmanszaak","74102","Industrieel en productontwerp","3213","Vervaardiging van imitatiesieraden","47914","Internethandel kleding, mode-artikelen","N","N",0,0,20180117,20180101,0,0,0,"",0,0
"Almere","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","86923","Preventieve gezondh.zorg (geen arbobeg.)","","","N","N",0,0,20180117,20180101,0,0,0,"",0,0
"Nijkerk","H","01","Eenmanszaak","47916","Internethandel in vrijetijdsartikelen","","","","","J","J",0,0,20180117,20150630,20180629,0,20180101,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180117,20180117,20180117,20180117,20200801,0,0,"",2020,20220523
"Zaandam","H","01","Eenmanszaak","74201","Fotografie","","","","","N","N",0,0,20180117,20180102,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","85519","Overig sport- en recreatieonderwijs","86923","Preventieve gezondh.zorg (geen arbobeg.)","N","N",0,0,20180117,20180102,0,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","7490","Overige special. zakelijke dienstverl.","7320","Markt- en opinieonderzoekbureaus","93299","Ov. recreatie (rest)(geen jachthavens)","N","N",0,0,20180117,20180116,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180117,20180117,20180117,20180117,20200801,0,0,"",2020,20220523
"Leiden","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20000705,20000705,0,0,0,0,0,"",0,0
"Twello","H","01","Eenmanszaak","69103","Notariskantoren","","","","","N","N",0,0,20180117,18880101,0,0,20180101,"",0,0
"Varsseveld","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180116,20180116,20180117,20180116,0,0,0,"",2019,20210616
"Capelle aan den IJssel","H","21","Commanditaire vennootschap","6420","Financiële holdings","","","","","N","N",20180115,0,20180117,20180115,0,0,0,"",0,0
"Almere","H","11","Vennootschap onder firma","4932","Vervoer per taxi","70221","Organisatie-adviesbureaus","","","N","N",20180115,0,20180117,20180115,0,0,0,"",0,0
"Rossum","H","01","Eenmanszaak","9604","Sauna's, solaria, baden e.d.","","","","","N","N",0,0,20180117,20180102,0,0,0,"",0,0
"Amsterdam","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20171229,20171229,0,0,0,0,0,"",0,0
"Nijmegen","H","41","Besloten vennootschap met gewone structuur","78201","Uitzendbureaus","7810","Arbeidsbemiddeling","70221","Organisatie-adviesbureaus","N","N",20180116,20180116,20180117,20180116,20190919,0,0,"",2020,20210709
"Amsterdam","H","01","Eenmanszaak","59111","Prod. films (geen televisiefilms)","9003","Schrijven en overige scheppende kunst","5912","Facilitaire activ. voor film-/tv-prod.","N","N",0,0,20180117,20180101,0,0,0,"",0,0
"Goes","H","01","Eenmanszaak","88999","Overig maatsch.adv./gemeenschapshuizen","","","","","N","N",0,0,20180117,20180116,0,0,0,"",0,0
"Haulerwijk","H","01","Eenmanszaak","96021","Haarverzorging","47999","DH via overige distributievormen","","","N","N",0,0,20180403,20180122,20180401,0,0,"",0,0
"Zoetermeer","H","01","Eenmanszaak","2511","Verv. metalen constr.werken/delen ervan","","","","","N","N",0,0,20180117,20180101,20200303,0,0,"",0,0
"Almere","H","41","Besloten vennootschap met gewone structuur","69203","Boekhoudkantoren","69204","Belastingconsulenten","","","N","N",20180117,20180117,20180117,20180117,0,0,0,"",2020,20211230
"Alkmaar","H","01","Eenmanszaak","86221","Praktijken medisch spec./med. dagbehand.","7490","Overige special. zakelijke dienstverl.","","","N","N",0,0,20180117,20180101,20200725,0,0,"",0,0
"Dordrecht","H","01","Eenmanszaak","88992","Maatschappelijk werk","93299","Ov. recreatie (rest)(geen jachthavens)","7490","Overige special. zakelijke dienstverl.","N","N",0,0,20180117,20180101,20210313,0,0,"",0,0
"Castricum","H","41","Besloten vennootschap met gewone structuur","4622","Groothandel in bloemen en planten","47918","Internethandel overige non-food","47761","Winkels bloemen/planten/zaden/tuinbenod.","N","N",20180209,20180209,20180117,20180116,20180209,0,20180209,"",2019,20211208
"Leerdam","H","01","Eenmanszaak","2630","Vervaardiging van communicatieapparatuur","","","","","J","N",0,0,20180117,20180113,0,0,0,"",0,0
"Noordwijk","H","07","Maatschap","69202","Accountants-administratieconsulenten","69204","Belastingconsulenten","","","N","N",20180102,0,20180117,20180102,20190101,0,0,"",0,0
"Franeker","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20171222,20171222,0,0,0,0,0,"",0,0
"Enschede","","74","Stichting","88999","Overig maatsch.adv./gemeenschapshuizen","","","","","","",20180117,20180117,0,0,0,0,0,"",0,0
"Terneuzen","H","61","Coöperatie","94997","Overige belangenbehartiging (rest)","","","","","N","N",20131122,20131122,20180117,20131122,0,0,0,"",0,0
"Doorn","H","01","Eenmanszaak","7500","Veterinaire dienstverlening","47918","Internethandel overige non-food","","","N","N",0,0,20180117,20180101,0,0,0,"",0,0
"Nijmegen","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","5621","Eventcatering","","","N","N",0,0,20180117,20180101,20190401,0,0,"",0,0
"Sleeuwijk","H","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20180117,20180101,0,0,0,"",0,0
"Almere","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180117,20180117,20180117,20180117,0,0,0,"",2021,20220304
"Helmond","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","","","","","N","N",0,0,20180117,20180124,0,0,0,"",0,0
"Rotterdam","","74","Stichting","94996","Overige ideële organisaties (rest)","","","","","","",20180116,20180116,0,0,0,0,0,"",0,0
"Middenbeemster","H","11","Vennootschap onder firma","01411","Houden van melkvee","01451","Fokken en houden van schapen","","","N","N",20180112,0,20180117,20070101,0,0,20180112,"",0,0
"Utrecht","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","85592","Bedrijfsopleiding en -training","","","N","N",0,0,20180117,20180115,0,0,0,"",0,0
"Zwolle","H","01","Eenmanszaak","93129","Overige buitensport","8010","Particuliere beveiliging","8130","Landschapsverzorging","N","N",0,0,20180117,20130101,0,0,20180101,"",0,0
"Hellevoetsluis","H","01","Eenmanszaak","5222","Dienstverlening voor vervoer over water","","","","","N","N",0,0,20190521,20180101,20190429,0,0,"",0,0
"'s-Hertogenbosch","H","41","Besloten vennootschap met gewone structuur","7810","Arbeidsbemiddeling","70221","Organisatie-adviesbureaus","78202","Uitleenbureaus","N","N",20180117,20180117,20180117,20180117,0,0,0,"",2020,20211018
"Deventer","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20180117,20180101,20200331,0,0,"",0,0
"Epe","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","47712","Winkels in dameskleding","","","N","N",0,0,20180117,20180101,0,0,0,"",0,0
"Bergschenhoek","H","01","Eenmanszaak","45112","Handel/rep. personen-/lichte bedr.auto's","45203","Reparatie van specifieke auto-onderdelen","","","J","N",0,0,20180117,20180108,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","85592","Bedrijfsopleiding en -training","","","N","N",0,0,20180117,20180101,20190115,0,0,"",0,0
"Leeuwarden","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20180117,20180117,20181011,0,0,"",0,0
"Groningen","H","41","Besloten vennootschap met gewone structuur","7112","Ingenieurs/overig techn. ontwerp/advies","7490","Overige special. zakelijke dienstverl.","","","N","N",20180117,20180117,20180117,20180117,20200117,0,0,"",2020,20211101
"Vlissingen","H","01","Eenmanszaak","7311","Reclamebureaus","1330","Textielveredeling","","","J","N",0,0,20180117,20180101,0,0,0,"",0,0
"Laren","","74","Stichting","94993","Steunfondsen (niet ohgv welzijnszorg)","","","","","","",20180117,20180117,0,0,0,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180117,20180117,20180117,20180117,0,0,0,"",2019,20210312
"'s-Gravenhage","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20180117,20180101,20190717,0,0,"",0,0
