"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Arnhem","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","6202","Advisering ohgv informatietechnologie","","","N","N",0,0,20030604,20030604,20070428,0,0,"",0,0
"Aerdt","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","","",0,0,20030604,20020101,20160701,0,0,"",0,0
"Hengelo (Gld)","H","41","Besloten vennootschap met gewone structuur","8121","Interieurreiniging van gebouwen","","","","","","",20030527,20030527,20080117,19941117,0,0,20030527,"",2020,20211028
"'s-Heerenberg","H","41","Besloten vennootschap met gewone structuur","47914","Internethandel kleding, mode-artikelen","","","","","","",20040311,20040311,20030604,20030604,20200203,0,20040311,"",2022,0
"Est","H","01","Eenmanszaak","42112","Stratenmaken","","","","","N","N",0,0,20030604,20030515,20120701,0,20050901,"",0,0
"Zetten","","71","Vereniging met volledige rechtsbevoegdheid","93128","Wintersport","","","","","","",20030425,20030425,0,0,0,0,0,"",0,0
"Leveroy","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","N","N",20030528,20030528,20030604,20030528,0,0,0,"",2019,20210827
"Weert","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20030528,20030528,20030604,20030528,20090909,0,0,"",2020,20210630
"Weert","H","41","Besloten vennootschap met gewone structuur","64302","Beleggingsinstellingen in vaste activa","5221","Dienstverlening voor vervoer over land","","","N","N",20030528,20030528,20030604,20030528,20090909,0,0,"",2020,20210630
"Weert","H","41","Besloten vennootschap met gewone structuur","86232","Praktijken tandheelkundig specialisten","","","","","N","N",20030528,20030528,20030604,20030528,20150924,0,0,"",2020,20210615
"Sevenum","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20030603,20030603,0,0,0,0,0,"",0,0
"Eindhoven","","74","Stichting","94997","Overige belangenbehartiging (rest)","","","","","","",20030523,20030523,0,0,0,0,0,"",0,0
"Heerlen","H","41","Besloten vennootschap met gewone structuur","56101","Restaurants","","","","","N","N",20030523,20030523,20030603,20030523,0,0,0,"",2020,20211108
"Maastricht","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20030526,20030526,20030603,20030526,20121101,0,0,"",2019,20200907
"Maastricht","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20030526,20030526,20030603,20030526,20170702,0,0,"",2020,20211231
"Eygelshoven","H","41","Besloten vennootschap met gewone structuur","46741","Groothandel in ijzer- en metaalwaren","7112","Ingenieurs/overig techn. ontwerp/advies","77399","Verh./lease ov.mach./werkt./ov. goederen","J","J",20030526,20030526,20030603,20030526,20211201,0,0,"",2020,20211029
"Klimmen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","64303","Beleggingsinst. met beperkte toetreding","","","N","N",20030527,20030527,20030603,20030527,0,0,0,"",2020,20211210
"Sittard","","74","Stichting","70221","Organisatie-adviesbureaus","","","","","","",20030526,20030526,0,0,0,0,0,"",0,0
"Beek","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20030604,20030601,0,0,0,"",0,0
"Elsloo","H","01","Eenmanszaak","4619","Niet-gespecialiseerde handelsbemiddeling","","","","","J","N",0,0,20030604,20030604,0,0,0,"",0,0
"Ewijk","H","01","Eenmanszaak","47714","Winkels in baby- en kinderkleding","47918","Internethandel overige non-food","","","N","N",0,0,20210407,20030601,20210406,0,0,"",0,0
"Mill","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20030528,20030528,20030604,19940223,20190501,0,20030529,"",2020,20211228
"Boxtel","H","41","Besloten vennootschap met gewone structuur","4730","Benzinestations","","","","","","",20030528,20030528,20030604,20030528,20140517,0,0,"",2020,20210705
"Helmond","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20030527,20030527,20030602,20030527,0,0,0,"",2021,20220510
"Sint Hubert","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20030528,20030528,20030604,19940223,20190301,0,20030529,"",2020,20211230
"Oeffelt","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","","",20030710,20030710,20030604,20030522,0,0,20030710,"",2020,20210429
"Rosmalen","H","01","Eenmanszaak","88102","Welzijnswerk voor ouderen","","","","","N","N",0,0,20030604,20030604,0,0,0,"",0,0
"Netersel","","71","Vereniging met volledige rechtsbevoegdheid","88102","Welzijnswerk voor ouderen","","","","","","",19671004,20030515,0,0,0,0,0,"",0,0
"Uden","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20030530,20030530,20030603,20030530,20150120,0,0,"",2020,20210920
"Venhorst","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20030530,20030530,20030603,20030530,0,0,0,"",2020,20210920
"Bladel","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","70221","Organisatie-adviesbureaus","","","N","N",20030514,20030514,20030602,20030514,0,0,0,"",2020,20211006
"Heesch","H","41","Besloten vennootschap met gewone structuur","45193","Handel/reparatie aanhangwagens/opleggers","46493","GH kampeerartikelen (geen caravans)","","","","",20030528,20030528,20030604,20030528,20180501,0,0,"",2021,20220609
"Renkum","H","41","Besloten vennootschap met gewone structuur","74103","Interieur- en ruimtelijk ontwerp","7311","Reclamebureaus","","","N","N",20030528,20030528,20040308,20030528,20180515,0,0,"",2020,20210921
"Valkenswaard","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","","",20030528,20030528,20030604,20030528,20211231,0,0,"",2020,20210601
"Rozenburg","H","01","Eenmanszaak","6311","Gegevensverw./webhosting/aanverw. activ.","6201","Ontwikkelen/produceren/uitgeven software","6203","Beheer van computerfaciliteiten","J","J",0,0,20190228,20030604,20190215,0,0,"",0,0
"Heeze","","74","Stichting","88999","Overig maatsch.adv./gemeenschapshuizen","","","","","","",20030414,20030414,0,0,0,0,0,"",0,0
