"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Hoevelaken","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20200217,20200217,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6209","Ov. dienstv. act. ohgv informatietechn.","","","","","N","N",20200217,20200217,20200217,20200217,0,0,0,"",0,0
"Almere","H","01","Eenmanszaak","1330","Textielveredeling","7721","Verhuur van sport- en recreatieartikelen","85599","Studiebegeleiding/vorming/onderwijs","J","N",0,0,20200217,20200201,0,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","6209","Ov. dienstv. act. ohgv informatietechn.","47916","Internethandel in vrijetijdsartikelen","47919","Internethandel alg.assortiment non-food","N","N",20200217,20200217,20200217,20200217,0,0,0,"",2020,20210712
"Amerongen","H","01","Eenmanszaak","47916","Internethandel in vrijetijdsartikelen","","","","","N","N",0,0,20200217,20200217,0,0,0,"",0,0
"Velp","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20200217,20200217,0,0,0,"",0,0
"IJsselstein","H","01","Eenmanszaak","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","","","","","N","N",0,0,20200217,20200217,20200721,0,0,"",0,0
"Enschede","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",0,0,20200217,20200217,0,0,0,"",0,0
"Lith","H","01","Eenmanszaak","47916","Internethandel in vrijetijdsartikelen","","","","","N","N",0,0,20200217,20200217,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","86221","Praktijken medisch spec./med. dagbehand.","72193","Speur-/ontw.werk ohgv gezondh./voeding","","","N","N",0,0,20200217,20200224,0,0,0,"",0,0
"Heerhugowaard","H","11","Vennootschap onder firma","4120","Algemene burgerlijke en utiliteitsbouw","8121","Interieurreiniging van gebouwen","","","N","N",20200101,0,20200217,20150916,0,0,20200101,"",0,0
"Holten","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","","","","","N","N",0,0,20200217,20200207,0,0,0,"",0,0
"Velp","H","01","Eenmanszaak","4391","Dakdekken en bouwen van dakconstructies","4329","Overige bouwinstallatie","","","N","N",0,0,20200217,20200210,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","88993","Lokaal welzijnswerk","52291","Expediteurs/cargadoors/bevrachters e.d.","4639","GH voedings-/genotmiddelen algemeen ass.","J","N",0,0,20200217,20200217,20200801,0,0,"",0,0
"Sittard","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20200217,20200204,0,0,0,"",0,0
"Groningen","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","","","","","N","N",0,0,20200217,20200213,20210112,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","4932","Vervoer per taxi","","","","","N","N",0,0,20200217,20200217,0,0,0,"",0,0
"Gouda","H","01","Eenmanszaak","8010","Particuliere beveiliging","","","","","N","N",0,0,20200217,20200202,0,0,0,"",0,0
"Winterswijk","H","41","Besloten vennootschap met gewone structuur","4332","Bouwtimmeren","","","","","N","N",20200217,20200217,20200217,20200217,0,0,0,"",2020,20210923
"Aalsmeer","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","70222","Advisering ohgv management/bedrijfsv.","8219","Secretariële dienstverlening","N","N",0,0,20200217,20200101,0,0,0,"",0,0
"Haarlem","H","41","Besloten vennootschap met gewone structuur","6312","Webportals","70102","Holdings (geen financiële)","","","N","N",20200217,20200217,20220301,20200217,20220301,0,0,"",2021,20220310
"Groningen","H","01","Eenmanszaak","4222","Leggen van elektr.-/telecom.kabels","","","","","N","N",0,0,20200217,20200217,20201201,0,0,"",0,0
"Vleuten","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","85592","Bedrijfsopleiding en -training","","","N","N",0,0,20200217,20200201,0,0,0,"",0,0
"Emmen","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20200217,20200214,0,0,0,"",0,0
"Amsterdam","H","11","Vennootschap onder firma","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","","","","","N","N",20200101,0,20200217,19910603,0,0,20200101,"",0,0
"Hilversum","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","64923","Participatiemaatschappijen","","","N","N",20200217,20200217,20200217,20200217,0,0,0,"",0,0
"Alkmaar","H","01","Eenmanszaak","42112","Stratenmaken","8130","Landschapsverzorging","","","N","N",0,0,20200217,20200217,0,0,0,"",0,0
"Tilburg","H","01","Eenmanszaak","5920","Maken en uitgeven van geluidsopnamen","90011","Beoefening van podiumkunst","","","N","N",0,0,20200217,20200203,0,0,0,"",0,0
"Harskamp","H","01","Eenmanszaak","33123","Rep./onderh. machines specif.bedrijfstak","","","","","J","J",0,0,20200217,20200217,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20200217,20200217,20210810,0,0,"",0,0
"Utrecht","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20200214,20200214,20200217,20200214,0,0,0,"",2021,20220409
"Bladel","H","01","Eenmanszaak","47915","Internethandel huis- en tuinartikelen","","","","","N","N",0,0,20200217,20200202,20220609,0,0,"",0,0
"America","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20200217,20200217,20200217,20200217,0,0,0,"",2021,20220224
"Wageningen","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","7320","Markt- en opinieonderzoekbureaus","","","N","N",0,0,20220107,20200101,20211228,0,0,"",0,0
"Groningen","H","01","Eenmanszaak","4222","Leggen van elektr.-/telecom.kabels","","","","","N","N",0,0,20200217,20200217,20210901,0,0,"",0,0
"Hellevoetsluis","H","01","Eenmanszaak","4321","Elektrotechnische bouwinstallatie","","","","","N","N",0,0,20200217,20200203,0,0,0,"",0,0
"51306 Kaunas","H","94","Buitenl. EG-venn. met onderneming in Nederland","4120","Algemene burgerlijke en utiliteitsbouw","78202","Uitleenbureaus","","","N","N",20170912,20170912,20200217,20200217,0,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","8220","Callcenters","","","","","N","N",0,0,20200217,20200203,0,0,0,"",0,0
"Delft","H","01","Eenmanszaak","85521","Dansscholen","85519","Overig sport- en recreatieonderwijs","","","N","N",0,0,20200217,20200124,0,0,0,"",0,0
"Herbaijum","H","11","Vennootschap onder firma","4619","Niet-gespecialiseerde handelsbemiddeling","","","","","J","J",20200217,0,20200217,20200217,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","6202","Advisering ohgv informatietechnologie","90011","Beoefening van podiumkunst","","","N","N",0,0,20200217,20200222,0,0,0,"",0,0
"Leusden","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","74201","Fotografie","","","N","N",0,0,20200217,20200201,0,0,0,"",0,0
"Alphen aan den Rijn","H","01","Eenmanszaak","2562","Algemene metaalbewerking","","","","","N","N",0,0,20201228,20200203,20201224,0,0,"",0,0
"Haarlem","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19860128,19860128,0,0,0,0,0,"",0,0
"Groningen","H","01","Eenmanszaak","9609","Overige dienstverlening (rest)","","","","","N","N",0,0,20200217,20200217,0,0,0,"",0,0
"Nijmegen","H","01","Eenmanszaak","72199","Ov.natuurw.speur-/ontw.werk (niet biot.)","7112","Ingenieurs/overig techn. ontwerp/advies","7490","Overige special. zakelijke dienstverl.","N","N",0,0,20200819,20200212,20200423,0,0,"",0,0
"Delft","H","01","Eenmanszaak","77299","Verh. overige consumentenartikelen","","","","","N","N",0,0,20200217,20200101,0,0,0,"",0,0
"Leiderdorp","H","01","Eenmanszaak","43999","Overige gespec. werkz. in de bouw (rest)","","","","","N","N",0,0,20200217,20200217,0,0,0,"",0,0
"Dordrecht","H","01","Eenmanszaak","2562","Algemene metaalbewerking","","","","","N","N",0,0,20200217,20200217,0,0,0,"",0,0
"Eckelrade","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","7112","Ingenieurs/overig techn. ontwerp/advies","","","N","N",0,0,20200217,20200224,0,0,0,"",0,0
