"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Elsloo","H","11","Vennootschap onder firma","4634","Groothandel in dranken (geen zuivel)","47911","Internethandel voeding en drogisterij","","","N","N",20190503,0,20190503,20190503,0,0,0,"",0,0
"Bosch en Duin","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","7810","Arbeidsbemiddeling","","","N","N",0,0,20190503,20190510,0,0,0,"",0,0
"Rosmalen","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20190503,20190506,20220308,0,0,"",0,0
"Lelystad","H","11","Vennootschap onder firma","70221","Organisatie-adviesbureaus","52291","Expediteurs/cargadoors/bevrachters e.d.","46751","GH chem.grondst./chemicaliën ind.toep.","N","J",20190507,0,20190503,20190507,0,0,0,"",0,0
"Waspik","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","9002","Dienstverlening voor uitvoerende kunst","47911","Internethandel voeding en drogisterij","N","N",0,0,20190503,20190503,0,0,0,"",0,0
"Almere","H","01","Eenmanszaak","47761","Winkels bloemen/planten/zaden/tuinbenod.","01191","Teelt snij-bloemen/heesters volle grond ","01131","Teelt van groenten in de volle grond","N","N",0,0,20190704,20190503,20190620,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","47915","Internethandel huis- en tuinartikelen","47914","Internethandel kleding, mode-artikelen","","","N","N",0,0,20190503,20190504,0,0,0,"",0,0
"Hoofddorp","H","01","Eenmanszaak","9529","Reparatie van overige consumentenart.","8121","Interieurreiniging van gebouwen","4120","Algemene burgerlijke en utiliteitsbouw","N","N",0,0,20190503,20190503,0,0,0,"",0,0
"Monster","H","41","Besloten vennootschap met gewone structuur","2229","Verv. overige producten van kunststof","","","","","N","N",20190503,20190503,20190503,20190503,20191217,0,0,"",2020,20210914
"Urk","H","41","Besloten vennootschap met gewone structuur","9313","Fitnesscentra","","","","","N","N",20190503,20190503,20190503,20150114,20190506,0,20190503,"",2020,20211011
"Mierlo","H","01","Eenmanszaak","4321","Elektrotechnische bouwinstallatie","","","","","N","N",0,0,20190503,20190503,0,0,0,"",0,0
"Amsterdam","H","61","Coöperatie","6832","Beheer van onroerend goed","6420","Financiële holdings","","","N","N",20190503,20190503,20190503,20190503,20211201,0,0,"",2020,20211014
"Utrecht","","74","Stichting","94997","Overige belangenbehartiging (rest)","","","","","","",20190503,20190503,0,0,0,0,0,"",0,0
"Utrecht","H","41","Besloten vennootschap met gewone structuur","56101","Restaurants","","","","","N","N",20190503,20190503,20190506,20190503,20190601,0,0,"",2020,20220525
"Zeist","H","41","Besloten vennootschap met gewone structuur","46499","GH ov. consumentenart. (non-food) (rest)","47912","Internethandel consumentenelektronica","47919","Internethandel alg.assortiment non-food","J","J",20190503,20190503,20190506,20190503,20211109,0,0,"",0,0
"Vinkeveen","H","41","Besloten vennootschap met gewone structuur","6202","Advisering ohgv informatietechnologie","","","","","N","N",20190503,20190503,20190506,20190503,0,0,0,"",2020,20210316
"Zeist","H","41","Besloten vennootschap met gewone structuur","9002","Dienstverlening voor uitvoerende kunst","","","","","N","N",20190503,20190503,20190506,20190503,20210329,0,0,"",0,0
"Rosmalen","H","41","Besloten vennootschap met gewone structuur","43992","Vlechten van betonstaal","","","","","N","N",20190503,20190503,20190506,20121130,0,0,20190503,"",2020,20210921
"Gendt","H","41","Besloten vennootschap met gewone structuur","3109","Vervaardiging van overige meubels","","","","","N","N",20190502,20190502,20190506,20190502,0,0,0,"",2020,20210312
"Maarssen","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20190503,20190503,20190506,20190503,0,0,0,"",0,0
"Leidschendam","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20190503,20190503,20190506,20190503,0,0,0,"",0,0
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20190503,20190503,20190506,20190503,0,0,0,"",2020,20210506
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20190503,20190503,20190506,20190503,0,0,0,"",2019,20201228
"Rotterdam","N","74","Stichting","5813","Uitgeverijen van kranten","","","","","N","N",20190503,20190503,20200212,20200211,0,0,0,"",0,0
"Werkendam","H","41","Besloten vennootschap met gewone structuur","6832","Beheer van onroerend goed","6831","Bemidd. bij handel/huur/verhuur onr.goed","68204","Verh. onroerend goed (niet v woonruimte)","N","N",20190502,20190502,20190506,20190502,0,0,0,"",2020,20210419
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","6420","Financiële holdings","","","N","N",20190503,20190503,20190506,20190503,0,0,0,"",2020,20210824
"Utrecht","H","41","Besloten vennootschap met gewone structuur","5630","Cafés","","","","","N","N",20190503,20190503,20190506,20190503,0,0,0,"",2019,20220405
"Amersfoort","H","61","Coöperatie","35113","Prod.elektr.zonnecellen/warmtep./waterkr","","","","","N","N",20190503,20190503,20190506,20190503,20200602,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","5630","Cafés","","","","","N","N",20190502,20190502,20190506,20190502,20190705,0,0,"",2019,20210527
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20190503,20190503,20190506,20190503,20220506,0,0,"",2021,20220315
"Bierum","","73","Kerkgenootschap","94911","Religieuze organisaties","","","","","","",0,0,0,0,0,0,0,"",0,0
"Heiloo","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20190503,20190503,20200313,20190503,20200313,0,0,"",2020,20210506
"Waalwijk","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20190503,20190503,20190506,20190503,0,0,0,"",2020,20210325
"Barendrecht","H","01","Eenmanszaak","43999","Overige gespec. werkz. in de bouw (rest)","81221","Glazenwassen","52241","Laad-/los-/overslagactiv. voor zeevaart","N","N",0,0,20190506,20190506,20201201,0,0,"",0,0
"Lelystad","H","01","Eenmanszaak","3315","Reparatie en onderhoud van schepen","","","","","N","N",0,0,20190506,20190401,0,0,0,"",0,0
"Urmond","H","01","Eenmanszaak","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","","","","","N","N",0,0,20190506,20190501,20191216,0,0,"",0,0
"Cuijk","H","41","Besloten vennootschap met gewone structuur","6201","Ontwikkelen/produceren/uitgeven software","6202","Advisering ohgv informatietechnologie","78202","Uitleenbureaus","N","N",20190430,20190430,20190506,20160520,0,0,20190430,"",2020,20220610
"Dordrecht","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",0,0,20200908,20190506,20200510,0,0,"",0,0
"Nieuw-Vennep","H","01","Eenmanszaak","46383","Gesp. GH in ov. voedings- en genotm.","","","","","N","N",0,0,20190506,20190503,20210401,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","7810","Arbeidsbemiddeling","5621","Eventcatering","","","N","N",0,0,20190506,20190503,20210801,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","6202","Advisering ohgv informatietechnologie","","","","","N","N",0,0,20190506,20190501,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20190506,20190501,20190501,0,0,"",0,0
"Gemert","H","01","Eenmanszaak","31011","Interieurbouw","","","","","N","N",0,0,20190506,19960108,0,0,20190401,"",0,0
"Uithuizen","H","01","Eenmanszaak","69203","Boekhoudkantoren","","","","","N","N",0,0,20190506,20190501,0,0,0,"",0,0
"Zaandam","H","01","Eenmanszaak","31011","Interieurbouw","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",0,0,20190506,20190507,0,0,0,"",0,0
"Maasdijk","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20190503,20190503,20190506,20190503,0,0,0,"",2020,20210730
"Hoofddorp","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20190506,20190501,0,0,0,"",0,0
