"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Tiel","H","01","Eenmanszaak","9604","Sauna's, solaria, baden e.d.","47914","Internethandel kleding, mode-artikelen","86919","Overige paramedische praktijken","N","N",0,0,20020304,20020301,0,0,0,"",0,0
"Heel","H","11","Vennootschap onder firma","47782","Winkels in optische artikelen","47742","Winkels in medische/orthopedische art.","","","N","N",20060101,0,20020301,20020301,20040731,0,20060101,"",0,0
"Swolgen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20020228,20020228,20020301,20020228,20180219,0,0,"",2021,20220610
"Neer","H","41","Besloten vennootschap met gewone structuur","93195","Organiseren van sportevenementen","88999","Overig maatsch.adv./gemeenschapshuizen","","","N","N",20020228,20020228,20020304,20020228,20190913,0,0,"",2020,20210706
"Swalmen","H","01","Eenmanszaak","0210","Bosbouw","","","","","N","N",0,0,20020304,20020301,20121206,0,0,"",0,0
"Beringe","H","11","Vennootschap onder firma","46461","Groothandel in farmaceutische producten","","","","","J","J",20020304,0,20020304,20020304,0,0,0,"",0,0
"Susteren","H","41","Besloten vennootschap met gewone structuur","72193","Speur-/ontw.werk ohgv gezondh./voeding","","","","","N","N",20020225,20020225,20020228,20020225,20100801,0,0,"",2020,20211026
"Geleen","H","01","Eenmanszaak","93299","Ov. recreatie (rest)(geen jachthavens)","93195","Organiseren van sportevenementen","82999","Overige zakelijke dienstverlening (rest)","N","N",0,0,20020301,20020301,0,0,0,"",0,0
"Heerlen","H","11","Vennootschap onder firma","8121","Interieurreiniging van gebouwen","","","","","N","N",20030101,0,20020304,20020301,20210906,0,20030101,"",0,0
"Buchten","H","01","Eenmanszaak","4775","Winkels in parfums en cosmetica","","","","","N","N",0,0,20020304,20020301,0,0,0,"",0,0
"Elsloo","H","41","Besloten vennootschap met gewone structuur","69105","Octrooibureaus","6420","Financiële holdings","9002","Dienstverlening voor uitvoerende kunst","N","N",20020322,20020322,20020304,20020101,20190701,0,20020322,"",2020,20220530
"Asten","H","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20020225,20020301,0,0,0,"",0,0
"Mill","H","41","Besloten vennootschap met gewone structuur","2223","Verv. kunststofproducten voor de bouw","","","","","","",20020227,20020227,20020301,20020227,20130101,0,0,"",2020,20211223
"Uden","H","41","Besloten vennootschap met gewone structuur","77112","Operat. lease pers.-/lichte bedr.auto's","","","","","N","N",20020523,20020523,20020301,20020101,20201201,0,20020523,"",2020,20211015
"Sint-Michielsgestel","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20050711,20020301,20201127,0,0,"",0,0
"Wilbertoord","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20020227,20020227,20020301,20020227,20201101,0,0,"",2019,20201118
"Maarheeze","H","41","Besloten vennootschap met gewone structuur","6202","Advisering ohgv informatietechnologie","6209","Ov. dienstv. act. ohgv informatietechn.","","","N","N",20080529,20080529,20020301,20020307,0,0,20080529,"",2021,20220222
"Boekel","H","41","Besloten vennootschap met gewone structuur","70222","Advisering ohgv management/bedrijfsv.","66292","Pensioenadv.bureaus/beheer pensioenverm.","","","N","N",20020227,20020227,20020301,20020227,0,0,0,"",2020,20210823
"Boekel","H","41","Besloten vennootschap met gewone structuur","69204","Belastingconsulenten","","","","","N","N",20020227,20020227,20020301,20020227,20130301,0,0,"",2020,20210823
"Eindhoven","H","41","Besloten vennootschap met gewone structuur","6201","Ontwikkelen/produceren/uitgeven software","7112","Ingenieurs/overig techn. ontwerp/advies","","","N","N",20071130,20071130,20020301,20020301,20110110,0,20071130,"",2020,20210805
"Eindhoven","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20020411,20020411,20020301,20020301,0,0,20020411,"",2021,20220308
"Eindhoven","H","41","Besloten vennootschap met gewone structuur","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",20020411,20020411,20020301,20020301,0,0,20020411,"",2021,20220308
