"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Kaatsheuvel","N","74","Stichting","8720","Huizen/dagverbl. verstandelijk gehand.","","","","","N","N",19951230,19951229,20201030,20130101,0,0,0,"",0,0
"Kaatsheuvel","N","74","Stichting","8720","Huizen/dagverbl. verstandelijk gehand.","","","","","N","N",19951230,19951229,20201030,20130101,0,0,0,"",0,0
"Kaatsheuvel","N","74","Stichting","8720","Huizen/dagverbl. verstandelijk gehand.","","","","","N","N",19951230,19951229,20201030,20130101,0,0,0,"",0,0
"Kaatsheuvel","N","74","Stichting","8720","Huizen/dagverbl. verstandelijk gehand.","","","","","N","N",19951230,19951229,20201030,20130101,0,0,0,"",0,0
"Kaatsheuvel","N","74","Stichting","8720","Huizen/dagverbl. verstandelijk gehand.","","","","","N","N",19951230,19951229,20201030,20130101,0,0,0,"",0,0
"Rotterdam","N","74","Stichting","85323","Middelb. ber.onderw. en educatie (comb.)","","","","","N","N",19920508,19920508,20201030,20201026,0,0,0,"",0,0
"Amersfoort","N","74","Stichting","87902","Maatschappelijk opvang met overnachting","","","","","N","N",19960209,19960209,20201102,20201101,0,0,0,"",0,0
"'s-Hertogenbosch","H","74","Stichting","6420","Financiële holdings","","","","","N","N",19971112,19971112,20201102,20201102,20210628,0,0,"",0,0
"Loosdrecht","N","41","Besloten vennootschap met gewone structuur","8891","Kinderopvang","","","","","N","N",20110217,20110217,20201030,20200901,0,0,0,"",2020,20211229
"Amsterdam","N","11","Vennootschap onder firma","59111","Prod. films (geen televisiefilms)","","","","","N","N",20110101,0,20201102,20201101,0,0,0,"",0,0
"Tubbergen","H","11","Vennootschap onder firma","55101","Hotel-restaurants","","","","","N","N",20110621,0,20210824,20110914,0,0,20200803,"",0,0
"Dordrecht","N","74","Stichting","86221","Praktijken medisch spec./med. dagbehand.","86929","Samenwerkingsorganen ohgv gez.zorg","","","N","N",20110826,20110826,20201102,20201001,0,0,0,"",0,0
"Heino","H","41","Besloten vennootschap met gewone structuur","6630","Vermogensbeheer","","","","","N","N",20110914,20110914,20201102,20110914,0,0,0,"",2020,20211228
"Hillegom","N","74","Stichting","47793","Winkels tweedeh. goederen (geen kleding)","","","","","N","N",20111229,20111229,20201102,20201101,0,0,0,"",2016,20170706
"Eindhoven","N","41","Besloten vennootschap met gewone structuur","47713","Winkels in bovenkleding/mode-artikelen","","","","","N","N",20111228,20111228,20201102,20201101,0,0,0,"",2020,20211207
"Rotterdam","","41","Besloten vennootschap met gewone structuur","","","","","","","","",20120203,20120203,0,0,0,0,0,"",2019,20200916
"Aalsmeer","N","01","Eenmanszaak","56101","Restaurants","","","","","N","N",0,0,20201030,20140114,0,0,20201030,"",0,0
"Geertruidenberg","N","01","Eenmanszaak","47192","Winkels met alg.assort. (geen warenh.)","47999","DH via overige distributievormen","","","J","J",0,0,20201102,20201101,0,0,0,"",0,0
"Bentelo","N","07","Maatschap","01471","Opfokken en/of houden van leghennen","","","","","N","N",20120101,0,20201030,20200817,0,0,0,"",0,0
"Tilburg","N","01","Eenmanszaak","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","","","","","N","N",0,0,20201102,20201101,0,0,0,"",0,0
"Amsterdam","","41","Besloten vennootschap met gewone structuur","","","","","","","","",20131108,20131108,20201102,0,0,0,0,"",0,0
"Breda","N","41","Besloten vennootschap met gewone structuur","82992","Veilingen huisraad/kunst/antiek e.d.","45112","Handel/rep. personen-/lichte bedr.auto's","7490","Overige special. zakelijke dienstverl.","J","J",20131217,20131217,20201102,20200901,0,0,0,"",2020,20220607
"Lelystad","N","01","Eenmanszaak","5629","Kantines en contractcatering","5621","Eventcatering","","","N","N",0,0,20201102,20201101,0,0,0,"",0,0
"Eindhoven","","41","Besloten vennootschap met gewone structuur","","","","","","","","",20140218,20140218,0,0,0,0,0,"F",2018,20190423
"Amsterdam","H","01","Eenmanszaak","8621","Praktijken van huisartsen","","","","","N","N",0,0,20201102,20140418,0,0,20201101,"",0,0
"Eindhoven","","41","Besloten vennootschap met gewone structuur","","","","","","","","",20141223,20141223,0,0,0,0,0,"F",2019,20200928
"Ressen","N","11","Vennootschap onder firma","6831","Bemidd. bij handel/huur/verhuur onr.goed","","","","","N","N",20150101,0,20201031,20201029,0,0,0,"",0,0
"Veldhoven","H","01","Eenmanszaak","53202","Koeriers","","","","","N","N",0,0,20201030,20201001,0,0,0,"",0,0
"Udenhout","N","41","Besloten vennootschap met gewone structuur","52109","Opslag in distr.centra en overige opslag","","","","","N","N",20150331,20150331,20201102,20201027,0,0,0,"",2021,20220411
"Hoorn","N","01","Eenmanszaak","47293","Winkels in buitenlandse voedingsmiddelen","","","","","N","N",0,0,20201102,20201101,0,0,0,"",0,0
"Enschede","N","11","Vennootschap onder firma","47241","Winkels in brood en banket","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","","","N","N",20150516,0,20201102,20201101,0,0,0,"",0,0
"Liempde","N","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20201030,20200824,0,0,0,"",0,0
"Enschede","N","11","Vennootschap onder firma","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",20160101,0,20201102,20201101,0,0,0,"",0,0
"Beverwijk","","61","Coöperatie","","","","","","","","",20160422,20160422,0,0,0,0,0,"",2020,20211228
"Landgraaf","N","11","Vennootschap onder firma","5630","Cafés","","","","","N","N",20160701,0,20201102,20201101,0,0,0,"",0,0
"Bussum","N","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20201102,20201031,0,0,0,"",0,0
"Helmond","N","74","Stichting","8720","Huizen/dagverbl. verstandelijk gehand.","5630","Cafés","47595","Winkels in glas-/porselein-/aardewerk","N","N",20170314,20170314,20201102,20200901,0,0,0,"",0,0
"'s-Gravenhage","N","41","Besloten vennootschap met gewone structuur","9511","Reparatie van computers/randapparatuur","","","","","N","N",20170420,20170420,20201102,20201102,0,0,0,"",2020,20210917
"Winterswijk","N","41","Besloten vennootschap met gewone structuur","47721","Winkels in schoenen","47722","Winkels in lederwaren en reisartikelen","","","N","N",20170501,20170501,20201102,20201101,0,0,0,"",2020,20220516
"Amsterdam","","41","Besloten vennootschap met gewone structuur","","","","","","","","",20170616,20170616,20201102,0,0,0,0,"",0,0
"Amsterdam","N","01","Eenmanszaak","86913","Praktijken van psychotherapeuten/-logen","","","","","N","N",0,0,20201102,20201101,0,0,0,"",0,0
"Blaricum","","41","Besloten vennootschap met gewone structuur","","","","","","","","",20190708,20190708,0,0,0,0,0,"",2020,20210817
"Landgraaf","N","41","Besloten vennootschap met gewone structuur","7500","Veterinaire dienstverlening","","","","","N","N",20180919,20180919,20201102,20080601,0,0,20200924,"",2020,20211025
"Enschede","N","11","Vennootschap onder firma","47641","Winkels in fietsen en bromfietsen","47916","Internethandel in vrijetijdsartikelen","","","N","N",20180601,0,20201102,20201101,0,0,0,"",0,0
"Amersfoort","N","41","Besloten vennootschap met gewone structuur","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","","","","","N","N",20181221,20181221,20201102,20201031,0,0,0,"",2020,20211006
"Alphen aan den Rijn","N","41","Besloten vennootschap met gewone structuur","7990","Info.verstr. ohgv toerisme/reservering","","","","","N","N",20190115,20190115,20201102,20201101,0,0,0,"",2020,20210621
"Hoogvliet Rotterdam","N","01","Eenmanszaak","4639","GH voedings-/genotmiddelen algemeen ass.","","","","","J","J",0,0,20201030,20201001,0,0,0,"",0,0
"Leiden","H","01","Eenmanszaak","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","","","","","N","N",0,0,20201102,20201101,0,0,0,"",0,0
"Amsterdam","N","41","Besloten vennootschap met gewone structuur","7320","Markt- en opinieonderzoekbureaus","85592","Bedrijfsopleiding en -training","","","N","N",20190617,20190617,20201030,20201026,0,0,0,"",2019,20201224
"Hilversum","N","41","Besloten vennootschap met gewone structuur","4615","HB in meubels, huish. art. en ijzerwaren","","","","","J","J",20190830,20190830,20201031,20200520,0,0,0,"",2020,20220511
"'s-Gravenhage","H","01","Eenmanszaak","9609","Overige dienstverlening (rest)","93299","Ov. recreatie (rest)(geen jachthavens)","","","N","N",0,0,20201224,20201101,0,0,0,"",0,0
"Tubbergen","N","01","Eenmanszaak","55101","Hotel-restaurants","","","","","N","N",0,0,20201030,20201019,0,0,0,"",0,0
"Rotterdam","N","41","Besloten vennootschap met gewone structuur","45112","Handel/rep. personen-/lichte bedr.auto's","","","","","J","N",20190926,20190926,20201030,20201030,0,0,0,"",2020,0
"Nederweert","N","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20201102,20201102,0,0,0,"",0,0
"Waddinxveen","H","41","Besloten vennootschap met gewone structuur","56101","Restaurants","","","","","N","N",20200210,20200210,20220203,20130705,20220201,0,20201101,"",2020,20220430
"'s-Hertogenbosch","N","11","Vennootschap onder firma","86919","Overige paramedische praktijken","","","","","N","N",20200501,0,20201102,20201102,0,0,0,"",0,0
"Deventer","N","41","Besloten vennootschap met gewone structuur","6201","Ontwikkelen/produceren/uitgeven software","6202","Advisering ohgv informatietechnologie","","","N","N",20200604,20200604,20201102,20201001,0,0,0,"",0,0
"Ravenstein","H","01","Eenmanszaak","47914","Internethandel kleding, mode-artikelen","","","","","N","N",0,0,20201102,20201102,0,0,0,"",0,0
"Rotterdam","H","11","Vennootschap onder firma","56101","Restaurants","","","","","N","N",20201008,0,20201102,20181001,0,0,20201101,"",0,0
"Amsterdam","N","41","Besloten vennootschap met gewone structuur","8891","Kinderopvang","","","","","N","N",20201001,20201001,20201102,20050316,0,0,20201001,"",2020,20211122
"Delft","N","01","Eenmanszaak","86913","Praktijken van psychotherapeuten/-logen","","","","","N","N",0,0,20201102,20201101,0,0,0,"",0,0
