"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Tilburg","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20201112,20201001,20210326,0,0,"",0,0
"Huizen","H","01","Eenmanszaak","86923","Preventieve gezondh.zorg (geen arbobeg.)","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","1071","Verv. brood en vers banketbakkerswerk","N","N",0,0,20201112,20201101,0,0,0,"",0,0
"Wierden","H","41","Besloten vennootschap met gewone structuur","6832","Beheer van onroerend goed","","","","","N","N",20201110,20201110,20201112,20201110,0,0,0,"",2021,20220202
"'s-Gravenhage","H","01","Eenmanszaak","4941","Goederenvervoer over weg (geen verhuiz.)","88101","Thuiszorg","","","N","N",0,0,20201112,20201112,0,0,0,"",0,0
"Deventer","H","01","Eenmanszaak","8121","Interieurreiniging van gebouwen","","","","","N","N",0,0,20201112,20201112,20220401,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","5621","Eventcatering","","","","","N","N",20201110,20201110,20211126,20201110,20211126,0,0,"",0,0
"Dordrecht","H","01","Eenmanszaak","8553","Auto- en motorrijscholen","","","","","N","N",0,0,20201112,20201112,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","5920","Maken en uitgeven van geluidsopnamen","85522","Kunstzinnige vorming voor amateurs","N","N",0,0,20201112,20201116,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","8130","Landschapsverzorging","","","","","N","N",0,0,20201112,20201101,0,0,0,"",0,0
"Santpoort-Noord","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","5811","Uitgeverijen van boeken","","","N","N",0,0,20201112,20201104,0,0,0,"",0,0
