"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Westergeest","H","01","Eenmanszaak","01411","Houden van melkvee","","","","","","",0,0,20090319,19890501,0,0,20080428,"",0,0
"Ruinen","H","01","Eenmanszaak","86912","Praktijken van fysiotherapeuten","","","","","N","N",0,0,20090319,20071101,20210401,0,0,"",0,0
"Huizinge","H","01","Eenmanszaak","01411","Houden van melkvee","0111","Teelt granen/peulvruchten/olieh. zaden","","","","",0,0,20090319,19620501,0,0,20000501,"",0,0
"Smilde","H","01","Eenmanszaak","0111","Teelt granen/peulvruchten/olieh. zaden","","","","","","",0,0,20090319,19700101,0,0,0,"",0,0
"Franeker","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20090317,20090317,20090319,20090317,0,0,0,"",2020,20210630
"Buren","","74","Stichting","93299","Ov. recreatie (rest)(geen jachthavens)","","","","","","",20090311,20090311,0,0,0,0,0,"",0,0
"Hallum","H","01","Eenmanszaak","0111","Teelt granen/peulvruchten/olieh. zaden","","","","","","",0,0,20090319,19860501,0,0,0,"",0,0
"Herten","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","","",0,0,20130806,20090319,20131112,0,0,"",0,0
"St.-Annaparochie","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","85592","Bedrijfsopleiding en -training","0162","Dienstverl. voor fokken en houden dieren","","",0,0,20090319,20090101,20090101,0,0,"",0,0
"Hinnaard","H","01","Eenmanszaak","0150","Akker-/tuinbouw icm fokken/houden dieren","0143","Fokken en houden van paarden en ezels","0162","Dienstverl. voor fokken en houden dieren","","",0,0,20090319,19790701,0,0,0,"",0,0
"Bedum","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",0,0,20090319,20090319,20150820,0,0,"",0,0
"Groningen","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","8891","Kinderopvang","","","","",0,0,20090319,20090319,20190506,0,0,"",0,0
"Grou","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","","",0,0,20090319,20020511,20160923,0,0,"",0,0
"Deventer","N","11","Vennootschap onder firma","4721","Winkels in aardappelen/groenten/fruit","","","","","","",19930101,0,20090319,20090301,0,0,0,"",0,0
"Deventer","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","6420","Financiële holdings","","","","",20090316,20090316,20090318,20090316,20150115,0,0,"",2021,20220328
"Oldenzaal","H","41","Besloten vennootschap met gewone structuur","4773","Apotheken","","","","","N","N",20090402,20090402,20090318,20090301,0,0,20090402,"",2019,20200417
"Apeldoorn","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","","","","","N","N",0,0,20090318,19940101,0,0,0,"",0,0
"Groningen","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","5030","Binnenvaart (passagiersvaart/veerd.)","","","N","N",0,0,20160208,20010101,20170122,0,0,"",0,0
"Raalte","H","01","Eenmanszaak","85522","Kunstzinnige vorming voor amateurs","","","","","N","N",0,0,20090318,19960801,0,0,0,"",0,0
"Dalfsen","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","","","","","N","N",0,0,20090318,19950101,0,0,0,"",0,0
"Denekamp","H","01","Eenmanszaak","01462","Vleesvarkensbedrijven","0111","Teelt granen/peulvruchten/olieh. zaden","01193","Teelt van voedergewassen","N","N",0,0,20090318,19420101,0,0,19711020,"",0,0
"Apeldoorn","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","","","","","N","N",0,0,20090318,20090321,20131126,0,0,"",0,0
"Deventer","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","","","","","N","N",0,0,20090318,19930000,0,0,0,"",0,0
"Enschede","H","01","Eenmanszaak","74103","Interieur- en ruimtelijk ontwerp","","","","","N","N",0,0,20090319,20050505,20170101,0,0,"",0,0
