"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Eindhoven","H","11","Vennootschap onder firma","47783","Winkels in schilderijen/kunstvoorwerpen","1629","Verv. overige art. van hout/kurk/riet","","","J","N",19900201,0,0,19350328,19970301,0,19900201,"",0,0
"Eindhoven","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",19681223,19681223,0,18480528,20201216,0,19721229,"",2020,20211230
"Mierlo","H","01","Eenmanszaak","1629","Verv. overige art. van hout/kurk/riet","","","","","N","N",0,0,0,19040000,20200110,0,19790101,"",0,0
"Steensel","H","01","Eenmanszaak","43221","Loodg.- en fitterswerk; inst. sanitair","47641","Winkels in fietsen en bromfietsen","9529","Reparatie van overige consumentenart.","N","N",0,0,0,19350400,0,0,20010201,"",0,0
"Budel","H","01","Eenmanszaak","47191","Warenhuizen","","","","","N","N",0,0,0,19210000,0,0,19960101,"",0,0
"Budel","H","41","Besloten vennootschap met gewone structuur","1105","Vervaardiging van bier","1107","Verv. frisdranken; prod. gebotteld water","4634","Groothandel in dranken (geen zuivel)","","",19640312,19640312,0,18710000,0,0,19721003,"",2020,0
"Budel","H","01","Eenmanszaak","45112","Handel/rep. personen-/lichte bedr.auto's","","","","","","",0,0,0,19330101,20140424,0,19861126,"",0,0
"Budel","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",19720428,19720428,0,18900000,20020610,0,19720428,"",2020,20211102
"Budel","H","41","Besloten vennootschap met gewone structuur","68203","Verhuur van overige woonruimte","","","","","N","N",19790326,19790326,0,19150000,0,0,19790326,"",2020,20211208
"Budel","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19840322,19840322,0,19391200,20171030,0,19840322,"",2020,20211130
"Helmond","H","01","Eenmanszaak","45112","Handel/rep. personen-/lichte bedr.auto's","","","","","","",0,0,0,19180000,20160101,0,20070101,"",0,0
"Eindhoven","H","41","Besloten vennootschap met gewone structuur","7311","Reclamebureaus","4120","Algemene burgerlijke en utiliteitsbouw","8230","Organiseren van congressen en beurzen","","",19671122,19671122,0,19370306,19880314,0,19721229,"",2021,20220531
"Helmond","N","41","Besloten vennootschap met gewone structuur","7311","Reclamebureaus","31011","Interieurbouw","","","","",19671122,19671122,19900822,19900701,19950701,0,0,"",2021,20220531
"Aarle-Rixtel","H","01","Eenmanszaak","47191","Warenhuizen","","","","","N","N",0,0,0,19300000,0,0,20100416,"",0,0
"Asten","H","41","Besloten vennootschap met gewone structuur","6630","Vermogensbeheer","64303","Beleggingsinst. met beperkte toetreding","","","N","N",19770503,19770503,0,19350101,0,0,19770503,"",2020,20211130
"Eindhoven","H","41","Besloten vennootschap met gewone structuur","5630","Cafés","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","","","N","N",19871013,19871013,0,19341105,20180208,0,19871013,"",2020,20211022
"Eindhoven","H","61","Coöperatie","96031","Uitvaartverzorging","","","","","J","N",19420907,19420907,0,19370311,0,0,0,"",2020,20210608
