"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"1500 Halle","H","94","Buitenl. EG-venn. met onderneming in Nederland","78202","Uitleenbureaus","","","","","N","N",20140106,20140106,20140519,20140106,0,0,0,"",0,0
"Rijswijk (GLD)","","74","Stichting","94993","Steunfondsen (niet ohgv welzijnszorg)","","","","","","",20140512,20140512,0,0,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6832","Beheer van onroerend goed","","","","","N","N",20140516,20140516,20140519,20140516,20161001,0,0,"",2020,20211110
"Emmeloord","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20140516,20140516,20140519,20140516,20200630,0,0,"",2020,20220217
"Venray","H","11","Vennootschap onder firma","47915","Internethandel huis- en tuinartikelen","","","","","J","J",20140507,0,20140519,20140507,20181123,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20140519,20140519,0,0,0,"",0,0
"Drachten","H","01","Eenmanszaak","4331","Stukadoren","","","","","N","N",0,0,20140519,20140526,0,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","6420","Financiële holdings","","","N","N",20140516,20140516,20140519,20140516,0,0,0,"",2020,20211229
"Heel","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","69203","Boekhoudkantoren","69102","Rechtskundige adviesbureaus","N","N",20140516,20140516,20140519,20140516,0,0,0,"",2020,20220430
"Haaksbergen","H","01","Eenmanszaak","7430","Vertalers en tolken","8211","Brede administratieve dienstverlening","85592","Bedrijfsopleiding en -training","N","N",0,0,20140519,19850401,0,0,20140101,"",0,0
"Utrecht","H","01","Eenmanszaak","85592","Bedrijfsopleiding en -training","","","","","N","N",0,0,20140519,20140519,20200521,0,0,"",0,0
"50769 Köln","H","94","Buitenl. EG-venn. met onderneming in Nederland","78202","Uitleenbureaus","","","","","N","N",19950809,19950809,20140519,20140101,0,0,0,"",0,0
"Hellevoetsluis","H","74","Stichting","94997","Overige belangenbehartiging (rest)","94993","Steunfondsen (niet ohgv welzijnszorg)","5920","Maken en uitgeven van geluidsopnamen","N","N",20140515,20140515,20150602,20140601,20150201,0,0,"",0,0
