"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Apeldoorn","H","41","Besloten vennootschap met gewone structuur","8560","Dienstverlening voor het onderwijs","","","","","N","N",20110906,20110906,20160301,20110801,20160301,0,20110906,"",2021,20220409
"Oostvoorne","","74","Stichting","6420","Financiële holdings","","","","","","",20110809,20110809,0,0,0,0,0,"",0,0
"Almere","H","01","Eenmanszaak","93299","Ov. recreatie (rest)(geen jachthavens)","","","","","N","N",0,0,20110810,20110810,20180112,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20110808,20110808,20110810,20110808,20160628,0,0,"",2021,20220613
"Bedum","H","07","Maatschap","0111","Teelt granen/peulvruchten/olieh. zaden","","","","","N","N",19970101,0,20110810,19970101,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","74103","Interieur- en ruimtelijk ontwerp","74101","Communicatie- en grafisch ontwerp","","","N","N",0,0,20110810,20110810,20140312,0,0,"",0,0
"Capelle aan den IJssel","H","41","Besloten vennootschap met gewone structuur","4639","GH voedings-/genotmiddelen algemeen ass.","46901","Niet-gespec. GH in consumentenartikelen","","","J","J",20110808,20110808,20110810,20110808,0,0,0,"",2015,20161207
"Heerhugowaard","H","07","Maatschap","86919","Overige paramedische praktijken","","","","","N","N",19860201,0,20110810,19860201,0,0,0,"",0,0
"Elsloo","H","41","Besloten vennootschap met gewone structuur","78201","Uitzendbureaus","","","","","N","N",20110809,20110809,20110810,20110809,0,0,0,"",2020,20211108
"Nederweert","H","41","Besloten vennootschap met gewone structuur","18129","Overige drukkerijen (rest)","","","","","N","N",20110805,20110805,20110810,19821001,0,0,20110805,"",2020,20210511
"Velserbroek","H","01","Eenmanszaak","86912","Praktijken van fysiotherapeuten","","","","","N","N",0,0,20110810,20110810,20190901,0,0,"",0,0
"'s-Gravenhage","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19830527,19830527,0,0,0,0,0,"",0,0
"Amstelveen","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20110718,20110718,0,0,0,0,0,"",0,0
"Doetinchem","H","41","Besloten vennootschap met gewone structuur","47763","Winkels dier(benodigdhed)en/hengelsp.art","","","","","N","N",20110803,20110803,20120323,20110803,20120307,0,0,"",2020,20211221
"Almere","H","41","Besloten vennootschap met gewone structuur","88101","Thuiszorg","86929","Samenwerkingsorganen ohgv gez.zorg","","","N","N",20110908,20110908,20110810,20110810,20171101,0,20110908,"",2016,20180216
"Zuidlaren","H","01","Eenmanszaak","4332","Bouwtimmeren","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",0,0,20110810,20110810,20150226,0,0,"",0,0
"Almere","H","01","Eenmanszaak","85522","Kunstzinnige vorming voor amateurs","","","","","N","N",0,0,20110810,19871001,0,0,0,"",0,0
"'s-Hertogenbosch","","74","Stichting","93195","Organiseren van sportevenementen","","","","","","",20110809,20110809,0,0,0,0,0,"",0,0
"'s-Gravenhage","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19821001,19821001,0,0,0,0,0,"",0,0
"Alkmaar","H","41","Besloten vennootschap met gewone structuur","7810","Arbeidsbemiddeling","78201","Uitzendbureaus","","","N","N",20110901,20110901,20110810,20110801,20180401,0,20110901,"",2018,20191217
"Amsterdam","H","01","Eenmanszaak","1071","Verv. brood en vers banketbakkerswerk","47819","Markthandel overige voedings- en genotm.","47918","Internethandel overige non-food","N","N",0,0,20110810,20110810,0,0,0,"",0,0
"Zwolle","H","01","Eenmanszaak","50401","Binnenvaart (vrachtvaart)","","","","","N","N",0,0,20210420,20110810,20210409,0,0,"",0,0
"Lelystad","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20110810,20110810,0,0,0,"",0,0
"Wervershoof","H","01","Eenmanszaak","43221","Loodg.- en fitterswerk; inst. sanitair","43222","Inst. verwarmings-/luchtbehandelingsapp.","4321","Elektrotechnische bouwinstallatie","N","N",0,0,20110810,20110810,0,0,0,"",0,0
"Dongen","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20110810,20110816,0,0,0,"",0,0
"Leiden","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","","","","","N","N",0,0,20110810,20110815,20190415,0,0,"",0,0
"Veldhoven","H","01","Eenmanszaak","56101","Restaurants","","","","","N","N",0,0,20110810,20110810,20120201,0,0,"",0,0
"Ambt Delden","H","07","Maatschap","01411","Houden van melkvee","01462","Vleesvarkensbedrijven","","","N","N",19970101,0,20110810,19970101,0,0,0,"",0,0
"Schaijk","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",0,0,20110810,20110801,20170630,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","6831","Bemidd. bij handel/huur/verhuur onr.goed","","","","","N","N",0,0,20110810,20110810,20170531,0,0,"",0,0
"Apeldoorn","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","7312","Handel in advertentieruimte en -tijd","","","N","N",0,0,20110810,20110810,20190101,0,0,"",0,0
"Yerseke","H","01","Eenmanszaak","7732","Verh./lease machines/instal.voor de bouw","4120","Algemene burgerlijke en utiliteitsbouw","71202","Keuring/controle mach./app./materialen","N","N",0,0,20110810,20110810,0,0,0,"",0,0
"Kaatsheuvel","H","41","Besloten vennootschap met gewone structuur","69202","Accountants-administratieconsulenten","78202","Uitleenbureaus","","","N","N",20110809,20110809,20110810,20110809,0,0,0,"",2020,20220104
"Amsterdam","H","21","Commanditaire vennootschap","6420","Financiële holdings","","","","","N","N",20110707,0,20110810,20110707,0,0,0,"",0,0
"Ridderkerk","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20140312,20110809,20140211,0,0,"",0,0
"Oldemarkt","H","01","Eenmanszaak","7430","Vertalers en tolken","","","","","N","N",0,0,20110810,20020101,20220404,0,0,"",0,0
"Wijchen","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20110810,20110815,0,0,0,"",0,0
"Lievelde","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","85592","Bedrijfsopleiding en -training","33123","Rep./onderh. machines specif.bedrijfstak","N","N",0,0,20110810,20110810,0,0,0,"",0,0
"Geleen","","74","Stichting","88103","Ondersteuning/begeleiding gehandicapten","","","","","","",20110722,20110722,0,0,0,0,0,"",0,0
"Goes","","72","Vereniging met beperkte rechtsbevoegdheid","94991","Gezelligheidsverenigingen","","","","","","",20110601,0,0,0,0,0,0,"",0,0
"Mierlo","H","01","Eenmanszaak","4932","Vervoer per taxi","","","","","N","N",0,0,20110810,20110810,20140528,0,0,"",0,0
"Nieuw Namen","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20110810,20110810,0,0,0,"",0,0
"Houten","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20110810,20110601,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","3832","Gesorteerd mater. voorber. tot recycling","","","N","N",20110810,20110810,20160921,20110810,20160913,0,0,"",2015,20170201
"Ermelo","","72","Vereniging met beperkte rechtsbevoegdheid","90011","Beoefening van podiumkunst","","","","","","",20110701,0,0,0,0,0,0,"",0,0
"Aarlanderveen","H","07","Maatschap","01304","Teelt van potplanten onder glas","","","","","N","N",19910101,0,20110810,19910101,0,0,0,"",0,0
"Schoonhoven","H","01","Eenmanszaak","85592","Bedrijfsopleiding en -training","70222","Advisering ohgv management/bedrijfsv.","85591","Afstandsonderwijs","N","N",0,0,20110810,20110810,20170822,0,0,"",0,0
