"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Amsterdam","H","01","Eenmanszaak","8211","Brede administratieve dienstverlening","","","","","N","N",0,0,20160203,20160101,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20160203,20160203,20160203,20160203,20190410,0,0,"",2020,20220322
"Rotterdam","H","01","Eenmanszaak","4932","Vervoer per taxi","","","","","N","N",0,0,20170816,20160203,20170816,0,0,"",0,0
"Opmeer","H","11","Vennootschap onder firma","47911","Internethandel voeding en drogisterij","47918","Internethandel overige non-food","","","J","J",20160203,0,20160203,20160203,20181205,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","7430","Vertalers en tolken","9003","Schrijven en overige scheppende kunst","","","N","N",0,0,20170609,20160101,20170609,0,0,"",0,0
"Amersfoort","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","6202","Advisering ohgv informatietechnologie","77299","Verh. overige consumentenartikelen","N","N",0,0,20160203,20160201,0,0,0,"",0,0
"Zaandam","H","01","Eenmanszaak","6209","Ov. dienstv. act. ohgv informatietechn.","47918","Internethandel overige non-food","","","N","N",0,0,20160203,20160204,0,0,0,"",0,0
"Loon op Zand","","74","Stichting","93195","Organiseren van sportevenementen","","","","","","",20160202,20160202,0,0,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","4932","Vervoer per taxi","","","","","N","N",0,0,20160203,20160203,0,0,0,"",0,0
"Capelle aan den IJssel","H","41","Besloten vennootschap met gewone structuur","7490","Overige special. zakelijke dienstverl.","","","","","J","J",20160201,20160201,20170313,20160201,20170313,0,0,"",2019,20210317
"Zandvoort","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20160203,20160201,20180717,0,0,"",0,0
"Liempde","H","01","Eenmanszaak","81229","Ov. Gespec. reiniging gebouw/industrieel","8121","Interieurreiniging van gebouwen","4120","Algemene burgerlijke en utiliteitsbouw","N","N",0,0,20181019,20160203,20201001,0,0,"",0,0
"Dreumel","H","01","Eenmanszaak","8121","Interieurreiniging van gebouwen","0162","Dienstverl. voor fokken en houden dieren","","","N","N",0,0,20180502,20160101,20180425,0,0,"",0,0
"Heerhugowaard","H","01","Eenmanszaak","4777","Winkels in juweliersartikelen/uurwerken","","","","","N","N",0,0,20160203,19910501,0,0,20150101,"",0,0
"Heerhugowaard","N","01","Eenmanszaak","7320","Markt- en opinieonderzoekbureaus","","","","","N","N",0,0,20160203,20160203,0,0,0,"",0,0
"Reeuwijk","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20151020,20151020,0,0,0,0,0,"",0,0
"Wassenaar","H","41","Besloten vennootschap met gewone structuur","70222","Advisering ohgv management/bedrijfsv.","","","","","N","N",20160203,20160203,20160203,20160203,0,0,0,"",2020,20220330
"Ewijk","H","01","Eenmanszaak","8891","Kinderopvang","","","","","N","N",0,0,20160203,20160101,20200508,0,0,"",0,0
"Groningen","H","41","Besloten vennootschap met gewone structuur","47789","Winkels gespec. in overige art. (rest)","","","","","N","N",20160203,20160203,20160530,20160203,20200601,0,0,"",2021,20210828
"Capelle aan den IJssel","H","41","Besloten vennootschap met gewone structuur","7490","Overige special. zakelijke dienstverl.","","","","","J","J",20160201,20160201,20170313,20160201,20170313,0,0,"",2019,20210317
"Amsterdam","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20160203,20160125,20170303,0,0,"",0,0
"De Bilt","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","6202","Advisering ohgv informatietechnologie","","","N","N",0,0,20160203,20160201,0,0,0,"",0,0
"Hardenberg","H","01","Eenmanszaak","46331","GH zuivelproducten/spijsoliën en -vetten","47911","Internethandel voeding en drogisterij","","","N","N",0,0,20211027,20160203,20211015,0,0,"",0,0
"Bussum","H","01","Eenmanszaak","59112","Productie van televisieprogramma's","","","","","N","N",0,0,20160203,20160207,0,0,0,"",0,0
"Son en Breugel","H","01","Eenmanszaak","85322","Volwassenen onderwijs","","","","","N","N",0,0,20160203,20160201,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20160203,20160203,20160203,20160203,0,0,0,"",0,0
"Reeuwijk","H","01","Eenmanszaak","46383","Gesp. GH in ov. voedings- en genotm.","47918","Internethandel overige non-food","","","N","N",0,0,20160203,20160201,0,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","4932","Vervoer per taxi","","","","","N","N",0,0,20200128,20160201,20200127,0,0,"",0,0
"Maastricht","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","52291","Expediteurs/cargadoors/bevrachters e.d.","","","N","N",20160203,20160203,20160203,20160203,0,0,0,"",2020,20211108
"Rotterdam","H","01","Eenmanszaak","59111","Prod. films (geen televisiefilms)","74101","Communicatie- en grafisch ontwerp","","","N","N",0,0,20160203,20160203,20200710,0,0,"",0,0
"Zaandam","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",0,0,20160203,20160101,0,0,0,"",0,0
"Deurne","H","01","Eenmanszaak","74102","Industrieel en productontwerp","","","","","N","N",0,0,20160203,20160201,0,0,0,"",0,0
"Goirle","H","01","Eenmanszaak","4332","Bouwtimmeren","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",0,0,20160203,20160203,0,0,0,"",0,0
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","6831","Bemidd. bij handel/huur/verhuur onr.goed","68204","Verh. onroerend goed (niet v woonruimte)","N","N",20160203,20160203,20160203,20160203,0,0,0,"",2020,20220104
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20160203,20160203,20160203,20160203,20210224,0,0,"",2020,20220223
"Purmerend","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20160222,20160203,20190408,0,0,"",0,0
"Vught","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20160203,20160203,20160203,20160203,20200320,0,0,"",2020,20220422
"Groningen","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20160101,19790829,0,0,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","7311","Reclamebureaus","9512","Reparatie van communicatieapparatuur","J","N",0,0,20160203,20160204,20201109,0,0,"",0,0
"Emmeloord","H","01","Eenmanszaak","47918","Internethandel overige non-food","47899","Markthandel in overige goederen","","","N","N",0,0,20160203,20160203,0,0,0,"",0,0
"Delft","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20160203,20160203,0,0,0,"",0,0
"Nijmegen","H","01","Eenmanszaak","88103","Ondersteuning/begeleiding gehandicapten","5621","Eventcatering","5530","Kampeerterreinen","N","N",0,0,20160203,20160101,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","93299","Ov. recreatie (rest)(geen jachthavens)","","","N","N",0,0,20160203,20160127,20170930,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","47911","Internethandel voeding en drogisterij","","","","","J","N",0,0,20160203,20160125,20170323,0,0,"",0,0
