"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Vlaardingen","H","41","Besloten vennootschap met gewone structuur","82999","Overige zakelijke dienstverlening (rest)","","","","","N","N",20201207,20201207,20201207,20201207,0,0,0,"",0,0
"Asten","H","01","Eenmanszaak","9604","Sauna's, solaria, baden e.d.","","","","","N","N",0,0,20201207,20201207,0,0,0,"",0,0
"Geertruidenberg","H","01","Eenmanszaak","88101","Thuiszorg","","","","","N","N",0,0,20201207,20201201,0,0,0,"",0,0
"Bleiswijk","H","01","Eenmanszaak","43999","Overige gespec. werkz. in de bouw (rest)","","","","","N","N",0,0,20201207,20201207,0,0,0,"",0,0
"Grootschermer","H","41","Besloten vennootschap met gewone structuur","46739","GH bouwmaterialen algemeen assortiment","55102","Hotels (geen hotel-rest.)/pens./conf.o.","","","N","N",20201207,20201207,20201207,20201207,0,0,0,"",0,0
"Zwaag","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20201207,20201207,20201207,20201207,0,0,0,"",0,0
"Hellevoetsluis","H","41","Besloten vennootschap met gewone structuur","7490","Overige special. zakelijke dienstverl.","","","","","N","N",20201204,20201204,20201207,20201204,0,0,0,"",0,0
"Sprang-Capelle","H","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20201207,20201207,0,0,0,"",0,0
"Lisse","H","11","Vennootschap onder firma","01192","Teelt snij-bloemen/heesters onder glas  ","01305","Teelt boomkwekerijgewassen volle grond","","","N","N",20201207,0,20201207,20140115,0,0,20201207,"",0,0
"Warder","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20201207,20201207,20201207,20201207,0,0,0,"",2021,20220509
"Nieuw-Buinen","H","01","Eenmanszaak","2562","Algemene metaalbewerking","","","","","N","N",0,0,20201207,20201208,20211108,0,0,"",0,0
"Purmerend","H","01","Eenmanszaak","4932","Vervoer per taxi","","","","","N","N",0,0,20201207,20201207,0,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","5920","Maken en uitgeven van geluidsopnamen","","","","","N","N",0,0,20201207,20201204,0,0,0,"",0,0
"Uithuizen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20201127,20201127,20201207,20201127,20220601,0,0,"",2021,20220421
"Rijen","H","41","Besloten vennootschap met gewone structuur","6209","Ov. dienstv. act. ohgv informatietechn.","6201","Ontwikkelen/produceren/uitgeven software","","","N","N",20201204,20201204,20201207,20201204,0,0,0,"",2021,20220324
"De Lier","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20201207,20201207,0,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","6201","Ontwikkelen/produceren/uitgeven software","6202","Advisering ohgv informatietechnologie","","","N","N",20201204,20201204,20201207,20201204,0,0,0,"",0,0
"Almere","H","11","Vennootschap onder firma","47918","Internethandel overige non-food","","","","","N","N",20201207,0,20210924,20201207,20210924,0,0,"",0,0
"Maastricht","H","01","Eenmanszaak","4941","Goederenvervoer over weg (geen verhuiz.)","","","","","N","N",0,0,20201207,20201206,0,0,0,"",0,0
"Den Helder","H","01","Eenmanszaak","47918","Internethandel overige non-food","","","","","J","J",0,0,20201207,20201207,0,0,0,"",0,0
"Aalsmeer","H","01","Eenmanszaak","31011","Interieurbouw","3109","Vervaardiging van overige meubels","4332","Bouwtimmeren","N","N",0,0,20201207,20201120,0,0,0,"",0,0
"Enschede","H","01","Eenmanszaak","47916","Internethandel in vrijetijdsartikelen","47919","Internethandel alg.assortiment non-food","","","N","N",0,0,20201207,20201212,20201217,0,0,"",0,0
"Zwaag","","74","Stichting","70102","Holdings (geen financiële)","","","","","","",20201207,20201207,0,0,0,0,0,"",0,0
"Ridderkerk","H","11","Vennootschap onder firma","47299","Gesp. winkels in ov. voedings-/genotm.","","","","","N","N",20201207,0,20201207,20150915,20211115,0,20201207,"",0,0
"Ouderkerk aan de Amstel","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","88999","Overig maatsch.adv./gemeenschapshuizen","","","N","N",0,0,20201207,20201120,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","4331","Stukadoren","","","","","N","N",0,0,20201207,20201207,20220214,0,0,"",0,0
"Schiphol","H","41","Besloten vennootschap met gewone structuur","69203","Boekhoudkantoren","70222","Advisering ohgv management/bedrijfsv.","","","N","N",20201207,20201207,20201207,20201207,0,0,0,"",0,0
"Maarssen","H","01","Eenmanszaak","47918","Internethandel overige non-food","","","","","N","N",0,0,20201207,20201203,0,0,0,"",0,0
"Lelystad","H","01","Eenmanszaak","47919","Internethandel alg.assortiment non-food","","","","","J","N",0,0,20210528,20201201,20220317,0,0,"",0,0
"Enschede","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20201207,20201207,20201207,20201207,0,0,0,"",0,0
"Dordrecht","H","01","Eenmanszaak","86923","Preventieve gezondh.zorg (geen arbobeg.)","86913","Praktijken van psychotherapeuten/-logen","","","N","N",0,0,20201207,20201201,0,0,0,"",0,0
"Hengelo","H","01","Eenmanszaak","5630","Cafés","","","","","N","N",0,0,20201207,20201207,20210115,0,0,"",0,0
"Brunssum","H","01","Eenmanszaak","74103","Interieur- en ruimtelijk ontwerp","74101","Communicatie- en grafisch ontwerp","7021","Adviesbureaus publ. relations en comm.","N","N",0,0,20201207,20201201,0,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","9002","Dienstverlening voor uitvoerende kunst","","","N","N",0,0,20201207,20201201,20211004,0,0,"",0,0
"Harderwijk","H","01","Eenmanszaak","74201","Fotografie","","","","","N","N",0,0,20210303,20201207,20210224,0,0,"",0,0
"Middelburg","H","41","Besloten vennootschap met gewone structuur","46311","Groothandel in groenten en fruit","","","","","N","N",20201204,20201204,20201207,20201204,0,0,0,"",0,0
"Enkhuizen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20201202,20201202,20201207,20201202,0,0,0,"",0,0
"Hellevoetsluis","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","70221","Organisatie-adviesbureaus","82999","Overige zakelijke dienstverlening (rest)","N","N",0,0,20201207,20201201,0,0,0,"",0,0
"Breda","H","01","Eenmanszaak","7490","Overige special. zakelijke dienstverl.","","","","","N","N",0,0,20201207,20201205,20210920,0,0,"",0,0
"Rossum","H","21","Commanditaire vennootschap","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",20201101,0,20201207,20201101,0,0,0,"",0,0
"Velp","H","41","Besloten vennootschap met gewone structuur","5590","Overige logiesverstrekking","","","","","N","N",20201207,20201207,20201207,20201207,0,0,0,"",0,0
"Cruquius","H","11","Vennootschap onder firma","47819","Markthandel overige voedings- en genotm.","46382","GH vis, schaal- en weekdieren","","","N","N",20201207,0,20201207,20201207,0,0,0,"",0,0
"Utrecht","H","11","Vennootschap onder firma","47918","Internethandel overige non-food","","","","","N","N",20201207,0,20201207,20201207,20210301,0,0,"",0,0
"Amersfoort","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20201207,20201101,20210410,0,0,"",0,0
"Helmond","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20201207,20201207,0,0,0,0,0,"",0,0
"Tijnje","H","01","Eenmanszaak","85522","Kunstzinnige vorming voor amateurs","90011","Beoefening van podiumkunst","","","N","N",0,0,20201207,20201120,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",0,0,20201207,20201207,20210521,0,0,"",0,0
"Sint-Maartensdijk","H","01","Eenmanszaak","33123","Rep./onderh. machines specif.bedrijfstak","2562","Algemene metaalbewerking","","","N","N",0,0,20201207,20201201,0,0,0,"",0,0
"Cuijk","H","41","Besloten vennootschap met gewone structuur","2825","Verv. apparaten industriële koeltechniek","","","","","N","N",20201207,20201207,20201207,20201207,0,0,0,"",2020,20210325
"Zoetermeer","H","07","Maatschap","9604","Sauna's, solaria, baden e.d.","","","","","N","N",20201109,0,20201207,20201109,0,0,0,"",0,0
"Hoensbroek","H","01","Eenmanszaak","81221","Glazenwassen","8121","Interieurreiniging van gebouwen","81229","Ov. Gespec. reiniging gebouw/industrieel","N","N",0,0,20201207,20201207,0,0,0,"",0,0
"Utrecht","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20201207,20201207,20201207,20201207,0,0,0,"",0,0
"Zoetermeer","H","01","Eenmanszaak","87902","Maatschappelijk opvang met overnachting","88992","Maatschappelijk werk","6209","Ov. dienstv. act. ohgv informatietechn.","N","N",0,0,20201207,20201130,0,0,0,"",0,0
"Sneek","H","41","Besloten vennootschap met gewone structuur","85599","Studiebegeleiding/vorming/onderwijs","7490","Overige special. zakelijke dienstverl.","","","N","N",20201204,20201204,20201207,20201204,0,0,0,"",0,0
"Tilburg","H","41","Besloten vennootschap met gewone structuur","8292","Pakken, sorteren e.d. in loon","","","","","J","J",20201207,20201207,20220531,20201207,20220530,0,0,"",0,0
"Leidschendam","","74","Stichting","94993","Steunfondsen (niet ohgv welzijnszorg)","","","","","","",20201207,20201207,0,0,0,0,0,"",0,0
"Rijswijk","H","01","Eenmanszaak","47911","Internethandel voeding en drogisterij","","","","","J","J",0,0,20201207,20201204,20210802,0,0,"",0,0
"Bergen op Zoom","H","01","Eenmanszaak","8891","Kinderopvang","","","","","N","N",0,0,20201207,20201207,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","90011","Beoefening van podiumkunst","","","N","N",0,0,20201207,20201207,0,0,0,"",0,0
"Amsterdam","","74","Stichting","64923","Participatiemaatschappijen","","","","","","",20201202,20201202,0,0,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","7490","Overige special. zakelijke dienstverl.","70222","Advisering ohgv management/bedrijfsv.","","","N","N",0,0,20201207,20201201,0,0,0,"",0,0
"Volendam","H","01","Eenmanszaak","7311","Reclamebureaus","74101","Communicatie- en grafisch ontwerp","","","N","N",0,0,20201207,20201116,20210901,0,0,"",0,0
"Kiel-Windeweer","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","70221","Organisatie-adviesbureaus","","","N","N",0,0,20201207,20201207,0,0,0,"",0,0
"Woldendorp","H","61","Coöperatie","4711","Supermarkten e.d. winkels alg.ass.v.gm.","","","","","N","N",20201207,20201207,20201207,20201207,0,0,0,"",0,0
"Vleuten","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","85592","Bedrijfsopleiding en -training","","","N","N",20201202,20201202,20211122,20201202,20211122,0,0,"",0,0
"Kampen","H","41","Besloten vennootschap met gewone structuur","68203","Verhuur van overige woonruimte","68204","Verh. onroerend goed (niet v woonruimte)","","","N","N",20201204,20201204,20201207,20201204,0,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","6831","Bemidd. bij handel/huur/verhuur onr.goed","","","","","N","N",20201207,20201207,20201207,20201207,0,0,0,"",2021,20220318
"Hoofddorp","H","01","Eenmanszaak","82999","Overige zakelijke dienstverlening (rest)","53202","Koeriers","4120","Algemene burgerlijke en utiliteitsbouw","N","N",0,0,20201207,20201207,0,0,0,"",0,0
"Rijswijk","H","01","Eenmanszaak","8621","Praktijken van huisartsen","","","","","N","N",0,0,20201207,20201207,20220517,0,0,"",0,0
"Overdinkel","H","01","Eenmanszaak","88103","Ondersteuning/begeleiding gehandicapten","88101","Thuiszorg","88992","Maatschappelijk werk","N","N",0,0,20201207,20201207,0,0,0,"",0,0
"Houten","H","01","Eenmanszaak","8621","Praktijken van huisartsen","","","","","N","N",0,0,20201207,20201214,0,0,0,"",0,0
"Rijswijk","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","N","N",20201207,20201207,20201207,20201207,0,0,0,"",0,0
"Almere","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20201207,20201207,0,0,0,"",0,0
"Deventer","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20080822,20080822,0,0,0,0,0,"",0,0
"Oss","H","01","Eenmanszaak","9529","Reparatie van overige consumentenart.","","","","","N","N",0,0,20201207,20201207,0,0,0,"",0,0
"Oude Wetering","H","61","Coöperatie","4622","Groothandel in bloemen en planten","","","","","N","N",20201201,20201201,20201207,20201201,0,0,0,"",0,0
"1030 B Schaarbeek","H","41","Besloten vennootschap met gewone structuur","4639","GH voedings-/genotmiddelen algemeen ass.","6209","Ov. dienstv. act. ohgv informatietechn.","6420","Financiële holdings","N","N",20201207,20201207,20220603,20201207,20220504,0,0,"",0,0
"Veldhoven","H","41","Besloten vennootschap met gewone structuur","86231","Praktijken van tandartsen","","","","","N","N",20201204,20201204,20220609,20201204,20220525,0,0,"",0,0
"Breda","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","47913","Internethandel boek,tijdschrift,cd,dvd","47916","Internethandel in vrijetijdsartikelen","N","N",0,0,20201207,20201007,0,0,0,"",0,0
"Aalsmeer","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20201207,20201207,20201207,20201207,0,0,0,"",0,0
"Bussum","H","01","Eenmanszaak","8891","Kinderopvang","","","","","N","N",0,0,20201207,20201207,0,0,0,"",0,0
"Baarn","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20201207,20201207,20201207,20201207,0,0,0,"",2021,20220613
"Hoogkarspel","H","01","Eenmanszaak","0161","Dienstverl. akker- en/of tuinbouw","8130","Landschapsverzorging","42112","Stratenmaken","N","N",0,0,20201207,20201207,0,0,0,"",0,0
"Noordwijk","H","01","Eenmanszaak","9002","Dienstverlening voor uitvoerende kunst","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",0,0,20201207,20201207,20210325,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20201202,20201202,20201207,20201202,0,0,0,"",0,0
