"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Katwijk","N","41","Besloten vennootschap met gewone structuur","47782","Winkels in optische artikelen","","","","","N","N",19821202,19821202,20190109,19940917,0,0,20190101,"",2022,0
"Winterswijk","N","41","Besloten vennootschap met gewone structuur","47782","Winkels in optische artikelen","","","","","N","N",19821202,19821202,20190109,19940114,0,0,20190101,"",2022,0
"Zevenaar","N","41","Besloten vennootschap met gewone structuur","47782","Winkels in optische artikelen","","","","","N","N",19821202,19821202,20190109,19940924,0,0,20190101,"",2022,0
"Oud-Beijerland","N","41","Besloten vennootschap met gewone structuur","47782","Winkels in optische artikelen","","","","","N","N",19821202,19821202,20190109,19941001,0,0,20190101,"",2022,0
"IJsselstein","N","41","Besloten vennootschap met gewone structuur","47782","Winkels in optische artikelen","","","","","N","N",19821202,19821202,20190109,19941014,0,0,20190101,"",2022,0
"Roermond","N","41","Besloten vennootschap met gewone structuur","47782","Winkels in optische artikelen","","","","","N","N",19821202,19821202,20190109,19941027,0,0,20190101,"",2022,0
"Boxmeer","N","41","Besloten vennootschap met gewone structuur","47782","Winkels in optische artikelen","","","","","N","N",19821202,19821202,20190109,19940312,0,0,20190101,"",2022,0
"Baarn","N","41","Besloten vennootschap met gewone structuur","47782","Winkels in optische artikelen","","","","","N","N",19821202,19821202,20190109,19941105,0,0,20190101,"",2022,0
"Arnhem","N","41","Besloten vennootschap met gewone structuur","47782","Winkels in optische artikelen","","","","","N","N",19821202,19821202,20190109,19940319,0,0,20190101,"",2022,0
"Boxtel","N","41","Besloten vennootschap met gewone structuur","47782","Winkels in optische artikelen","","","","","N","N",19821202,19821202,20190109,19940326,0,0,20190101,"",2022,0
"Harderwijk","N","41","Besloten vennootschap met gewone structuur","47782","Winkels in optische artikelen","","","","","N","N",19821202,19821202,20190109,19931106,0,0,20190101,"",2022,0
