"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","N","N",20210217,20210217,20210218,20210217,0,0,0,"",2021,20220508
"'s-Hertogenbosch","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","85592","Bedrijfsopleiding en -training","","","N","N",0,0,20210218,20210208,0,0,0,"",0,0
"Epe","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20210218,20210218,20210218,20210218,0,0,0,"",0,0
"Helmond","H","11","Vennootschap onder firma","47221","Winkels in vlees en vleeswaren","","","","","N","N",20210215,0,20210218,20210215,0,0,0,"",0,0
"Bladel","","74","Stichting","6420","Financiële holdings","","","","","","",20210218,20210218,0,0,0,0,0,"",0,0
"Horst","H","01","Eenmanszaak","7021","Adviesbureaus publ. relations en comm.","74101","Communicatie- en grafisch ontwerp","7311","Reclamebureaus","N","N",0,0,20210218,20180710,0,0,20210101,"",0,0
"Beerta","H","01","Eenmanszaak","0111","Teelt granen/peulvruchten/olieh. zaden","01193","Teelt van voedergewassen","0161","Dienstverl. akker- en/of tuinbouw","N","N",0,0,20210218,20210101,0,0,0,"",0,0
"Wijchen","H","41","Besloten vennootschap met gewone structuur","46738","Groothandel gespec. in overige bouwmat.","","","","","N","N",20210210,20210210,20210218,20210210,0,0,0,"",0,0
"Waalwijk","H","41","Besloten vennootschap met gewone structuur","8110","Facility management","6420","Financiële holdings","","","N","N",20210217,20210217,20210218,20210217,0,0,0,"",0,0
"Arnhem","H","01","Eenmanszaak","88992","Maatschappelijk werk","88101","Thuiszorg","86919","Overige paramedische praktijken","N","N",0,0,20210218,20210218,0,0,0,"",0,0
"Dokkum","H","41","Besloten vennootschap met gewone structuur","4110","Projectontwikkeling","","","","","N","N",20210218,20210218,20210218,20210218,0,0,0,"",0,0
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20210217,20210217,20210218,20210217,0,0,0,"",0,0
"Breskens","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20210215,20210215,20210218,20210215,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","7021","Adviesbureaus publ. relations en comm.","7490","Overige special. zakelijke dienstverl.","5920","Maken en uitgeven van geluidsopnamen","N","N",0,0,20210218,20210125,0,0,0,"",0,0
"Oldehove","H","41","Besloten vennootschap met gewone structuur","2620","Verv. computers en randapparatuur","78202","Uitleenbureaus","","","N","N",20210212,20210212,20210218,20210212,0,0,0,"",0,0
"Hellevoetsluis","H","41","Besloten vennootschap met gewone structuur","4941","Goederenvervoer over weg (geen verhuiz.)","7312","Handel in advertentieruimte en -tijd","","","N","N",20210217,20210217,20210218,20210217,0,0,0,"",0,0
"Aalsmeer","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20210216,20210216,20210218,20210216,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","86231","Praktijken van tandartsen","","","","","N","N",0,0,20210218,20210201,0,0,0,"",0,0
"Vlaardingen","","74","Stichting","88993","Lokaal welzijnswerk","","","","","","",20210217,20210217,0,0,0,0,0,"",0,0
"Meerssen","H","41","Besloten vennootschap met gewone structuur","70222","Advisering ohgv management/bedrijfsv.","46901","Niet-gespec. GH in consumentenartikelen","6420","Financiële holdings","N","N",20210216,20210216,20210218,20210216,0,0,0,"",0,0
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","8110","Facility management","","","","","J","J",20210218,20210218,20210218,20210218,0,0,0,"",0,0
"Nootdorp","H","01","Eenmanszaak","9523","Reparatie van schoenen en lederwaren","","","","","N","N",0,0,20210218,20180901,0,0,20210101,"",0,0
"Veenendaal","H","41","Besloten vennootschap met gewone structuur","56101","Restaurants","5630","Cafés","","","N","N",20210218,20210218,20210218,20210218,0,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","8020","Beveiliging via beveiligingssystemen","3900","Sanering en overig afvalbeheer","81229","Ov. Gespec. reiniging gebouw/industrieel","N","N",20210218,20210218,20210218,20210218,0,0,0,"",0,0
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","47919","Internethandel alg.assortiment non-food","8220","Callcenters","7312","Handel in advertentieruimte en -tijd","N","N",20210217,20210217,20210218,20210217,0,0,0,"",0,0
"Drempt","H","01","Eenmanszaak","1413","Vervaardiging van overige bovenkleding","1414","Vervaardiging van onderkleding","9529","Reparatie van overige consumentenart.","N","N",0,0,20210218,20210201,0,0,0,"",0,0
"Hendrik-Ido-Ambacht","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20210315,20210315,20210218,20210101,20210315,0,20210315,"",0,0
"Leiden","H","41","Besloten vennootschap met gewone structuur","4941","Goederenvervoer over weg (geen verhuiz.)","","","","","J","J",20210218,20210218,20210218,20210218,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6612","Commissionairs/makelaars in effecten ed","6420","Financiële holdings","","","N","N",20210218,20210218,20210218,20210218,0,0,0,"",0,0
"Vrouwenparochie","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20210218,20210222,0,0,0,"",0,0
