"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Zwartsluis","N","41","Besloten vennootschap met gewone structuur","4730","Benzinestations","","","","","N","N",20010314,20010314,20220512,20220101,0,0,0,"",2021,20220415
"Enschede","H","01","Eenmanszaak","86231","Praktijken van tandartsen","","","","","N","N",0,0,20220512,19910701,0,0,0,"",0,0
"Herkenbosch","","41","Besloten vennootschap met gewone structuur","","","","","","","","",19730227,19730227,0,0,0,0,0,"",2021,20220602
"Eijsden","N","01","Eenmanszaak","86923","Preventieve gezondh.zorg (geen arbobeg.)","","","","","N","N",0,0,20220512,20220512,0,0,0,"",0,0
"Arnhem","","41","Besloten vennootschap met gewone structuur","","","","","","","","",19940916,19940916,20220512,0,0,0,0,"",2013,20150316
"Moerdijk","N","11","Vennootschap onder firma","01411","Houden van melkvee","01412","Opfokken jongvee voor melkveehouderij","","","N","N",20090101,0,20220512,20210901,0,0,0,"",0,0
"Tilburg","","41","Besloten vennootschap met gewone structuur","","","","","","","","",20040920,20040920,0,0,0,0,0,"",2021,20220505
"De Lier","H","01","Eenmanszaak","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","47242","Winkels in chocolade en suikerwerk","","","N","N",0,0,20220512,19981001,0,0,0,"",0,0
"Borculo","N","41","Besloten vennootschap met gewone structuur","78201","Uitzendbureaus","","","","","N","N",19960531,19960531,20220512,20220501,0,0,0,"",2021,0
"Amsterdam","","41","Besloten vennootschap met gewone structuur","","","","","","","","",19861212,19861212,0,0,0,0,0,"",2011,20130116
"Oostvoorne","","41","Besloten vennootschap met gewone structuur","","","","","","","","",20030117,20030117,20190123,0,0,0,0,"",2020,20210614
"Oostvoorne","","41","Besloten vennootschap met gewone structuur","","","","","","","","",20030117,20030117,20190123,0,0,0,0,"",2020,20210621
"Arnhem","N","41","Besloten vennootschap met gewone structuur","4711","Supermarkten e.d. winkels alg.ass.v.gm.","","","","","N","N",19710318,19710318,20220512,20220425,0,0,0,"",2020,0
"Vleuten","N","41","Besloten vennootschap met gewone structuur","47741","Winkels in drogisterij-artikelen","","","","","N","N",19741125,19741125,20220512,20220425,0,0,0,"",2020,0
"Ede","N","41","Besloten vennootschap met gewone structuur","47741","Winkels in drogisterij-artikelen","","","","","N","N",19741125,19741125,20220512,20220126,0,0,0,"",2020,0
"Amsterdam","","74","Stichting","94997","Overige belangenbehartiging (rest)","","","","","","",20041129,20041129,20220512,0,0,0,0,"",0,0
"IJsselmuiden","N","74","Stichting","8720","Huizen/dagverbl. verstandelijk gehand.","","","","","N","N",19610726,0,20220512,20211101,0,0,0,"",2020,20210628
"Harich","N","11","Vennootschap onder firma","01411","Houden van melkvee","","","","","N","N",20100501,0,20220512,20210101,0,0,0,"",0,0
"Zeist","N","41","Besloten vennootschap met gewone structuur","86919","Overige paramedische praktijken","","","","","N","N",20110531,20110531,20220512,20220501,0,0,0,"",2019,20210329
"Utrecht","N","41","Besloten vennootschap met gewone structuur","86919","Overige paramedische praktijken","","","","","N","N",20110531,20110531,20220512,20220502,0,0,0,"",2019,20210329
"Zwolle","N","88","Publiekrechtelijke rechtspersoon","8560","Dienstverlening voor het onderwijs","","","","","N","N",0,0,20220512,20220512,0,0,0,"",0,0
"Arnhem","","41","Besloten vennootschap met gewone structuur","","","","","","","","",20120328,20120328,20220512,0,0,0,0,"",2016,20171108
