"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Volendam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20140619,20140619,20140620,20140619,0,0,0,"",2021,20220311
"Voorburg","H","01","Eenmanszaak","5621","Eventcatering","8211","Brede administratieve dienstverlening","47911","Internethandel voeding en drogisterij","N","N",0,0,20140620,20140621,20200513,0,0,"",0,0
"Bussum","H","01","Eenmanszaak","69209","Overige administratiekantoren","70221","Organisatie-adviesbureaus","","","N","N",0,0,20140620,20140401,20200403,0,0,"",0,0
"Bussum","H","01","Eenmanszaak","86913","Praktijken van psychotherapeuten/-logen","70221","Organisatie-adviesbureaus","","","N","N",0,0,20140620,20140620,0,0,0,"",0,0
"Leiden","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20140619,20140619,20140620,20140619,20180216,0,0,"",2020,20211022
"Utrecht","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20010326,20010326,0,0,0,0,0,"",0,0
"Jisp","H","01","Eenmanszaak","4391","Dakdekken en bouwen van dakconstructies","","","","","N","N",0,0,20140620,20140620,20200616,0,0,"",0,0
"Siegerswoude","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20140620,20140403,20160505,0,0,"",0,0
"Steyl","H","11","Vennootschap onder firma","88999","Overig maatsch.adv./gemeenschapshuizen","8121","Interieurreiniging van gebouwen","","","N","N",20140601,0,20140620,20140601,20180209,0,0,"",0,0
"Utrecht","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20050627,20050627,0,0,0,0,0,"",0,0
"2360 Oud-Turnhout","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20140619,20140619,20140620,20140619,20220131,0,0,"",2020,20211115
"Zierikzee","H","11","Vennootschap onder firma","2312","Vormen en bewerken van vlakglas","46734","Groothandel in vlakglas","","","N","N",20140101,0,20140620,20140101,20181113,0,0,"",0,0
"Wanneperveen","H","01","Eenmanszaak","31011","Interieurbouw","","","","","N","N",0,0,20180611,20140620,20180601,0,0,"",0,0
"Enschede","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20140619,20140619,20140620,20140619,0,0,0,"",2021,20220113
"Aalsmeer","","71","Vereniging met volledige rechtsbevoegdheid","93121","Veldvoetbal","","","","","","",20140604,20140604,0,0,0,0,0,"",0,0
"Valkenburg","H","01","Eenmanszaak","88101","Thuiszorg","","","","","N","N",0,0,20140620,20140620,20160203,0,0,"",0,0
"Bergen op Zoom","H","61","Coöperatie","86221","Praktijken medisch spec./med. dagbehand.","","","","","N","N",20140620,20140620,20140620,20140620,0,0,0,"",2020,20210729
"Eindhoven","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20140618,20140618,0,0,0,0,0,"",0,0
"Leende","H","01","Eenmanszaak","3323","Inst. elektronische en optische app.","4120","Algemene burgerlijke en utiliteitsbouw","90011","Beoefening van podiumkunst","N","N",0,0,20140620,20140623,20200226,0,0,"",0,0
