"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Enschede","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150610,20150610,20150611,20150610,0,0,0,"",2021,20220615
"Leeuwarden","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150610,20150610,20150611,20150610,0,0,0,"",2020,20211121
"Valkenswaard","H","41","Besloten vennootschap met gewone structuur","6831","Bemidd. bij handel/huur/verhuur onr.goed","6832","Beheer van onroerend goed","","","N","N",20150609,20150609,20150611,20150609,20160210,0,0,"",2020,20210823
"Tzum","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150610,20150610,20150611,20150610,20171208,0,0,"",2020,20211123
"'s-Gravenhage","H","74","Stichting","94996","Overige ideële organisaties (rest)","","","","","N","N",20150609,20150609,20210310,20190801,0,0,0,"",0,0
"Tegelen","H","41","Besloten vennootschap met gewone structuur","69203","Boekhoudkantoren","","","","","N","N",20150610,20150610,20150611,20150610,0,0,0,"",0,0
"Reuver","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20150609,20150609,0,0,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","64923","Participatiemaatschappijen","","","N","N",20150609,20150609,20170103,20150609,20190601,0,0,"",2019,20210818
"Mierlo","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","70101","Concerndiensten binnen eigen concern","","","N","N",20150610,20150610,20150611,20150610,0,0,0,"",2020,20211105
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","0899","Winning van overige delfstoffen (rest)","","","","","N","N",20150610,20150610,20150611,20150610,20210501,0,0,"",2020,20220213
"Tilburg","","74","Stichting","88993","Lokaal welzijnswerk","","","","","","",20150610,20150610,0,0,0,0,0,"",0,0
"Utrecht","H","41","Besloten vennootschap met gewone structuur","5912","Facilitaire activ. voor film-/tv-prod.","","","","","N","N",20150610,20150610,20170522,20150610,20170501,0,0,"",2020,20210616
"Utrecht","H","41","Besloten vennootschap met gewone structuur","86222","Praktijken psychiaters/dagbeh.geest.g.z.","8720","Huizen/dagverbl. verstandelijk gehand.","8560","Dienstverlening voor het onderwijs","N","N",20150610,20150610,20150611,20150610,20210601,0,0,"",2020,20211227
