"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Eindhoven","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20140225,20140225,20140226,20140225,0,0,0,"",2021,20220501
"Emmeloord","H","01","Eenmanszaak","8891","Kinderopvang","","","","","N","N",0,0,20140226,20140201,20150424,0,0,"",0,0
"Bunnik","H","41","Besloten vennootschap met gewone structuur","69101","Advocatenkantoren, bewindv. en curatoren","","","","","N","N",20140225,20140225,20140226,20140225,20180813,0,0,"",2020,20210928
"Doorn","H","01","Eenmanszaak","9523","Reparatie van schoenen en lederwaren","","","","","N","N",0,0,20140226,20140224,20140415,0,0,"",0,0
"Amersfoort","H","01","Eenmanszaak","9002","Dienstverlening voor uitvoerende kunst","85599","Studiebegeleiding/vorming/onderwijs","9003","Schrijven en overige scheppende kunst","N","N",0,0,20140226,20140301,0,0,0,"",0,0
"Purmerend","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20140226,20140226,20210306,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","7312","Handel in advertentieruimte en -tijd","6420","Financiële holdings","","","N","N",20140225,20140225,20140226,20140225,0,0,0,"",2019,20210520
"Enter","H","01","Eenmanszaak","74201","Fotografie","","","","","N","N",0,0,20140226,20140226,20180316,0,0,"",0,0
"Zutphen","H","01","Eenmanszaak","6202","Advisering ohgv informatietechnologie","","","","","N","N",0,0,20140226,20140221,20200308,0,0,"",0,0
"Woerden","H","41","Besloten vennootschap met gewone structuur","4311","Slopen van bouwwerken","3900","Sanering en overig afvalbeheer","7732","Verh./lease machines/instal.voor de bouw","J","J",20140220,20140220,20140226,20140220,0,0,0,"",2020,20210720
"Hilversum","H","01","Eenmanszaak","56101","Restaurants","","","","","N","N",0,0,20140226,20090901,20140226,0,20140226,"",0,0
"Tilburg","H","01","Eenmanszaak","47221","Winkels in vlees en vleeswaren","4711","Supermarkten e.d. winkels alg.ass.v.gm.","","","N","N",0,0,20140226,20130201,0,0,20140101,"",0,0
"Zwolle","H","41","Besloten vennootschap met gewone structuur","5630","Cafés","78202","Uitleenbureaus","56101","Restaurants","N","N",20140225,20140225,20140226,20140225,20140225,0,0,"",2020,20210929
"Helmond","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20140226,20140226,20150202,0,0,"",0,0
"Amstelveen","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20140226,20140101,20161003,0,0,"",0,0
"Houten","H","61","Coöperatie","88992","Maatschappelijk werk","","","","","N","N",20140224,20140224,20140226,20140224,20190321,0,0,"",2021,20220415
