"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Leeuwarden","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","68204","Verh. onroerend goed (niet v woonruimte)","","","","",19720516,19720516,19720612,19930501,20001108,0,0,"",2020,20211026
"Leeuwarden","H","01","Eenmanszaak","47791","Winkels in antiek","47591","Winkels in meubels","","","","",0,0,19740725,19010000,0,0,19890603,"",0,0
"Sneek","H","11","Vennootschap onder firma","4726","Winkels in tabaksproducten","","","","","","",20010101,0,19790102,19081100,0,0,20010101,"",0,0
"Harlingen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19920327,19920327,19670214,19950531,20090901,0,0,"",2020,20211217
"Franeker","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19850329,19850329,19821123,19891129,19970101,0,0,"",2020,20220301
"Jelsum","H","61","Coöperatie","6399","Ov. dienstv. activ. opgv informatie","","","","","","",19170803,19170803,19521017,19841010,20160317,0,0,"",2021,20220505
"Nunspeet","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19670906,19670906,20161012,18770000,20161011,0,19720714,"",2021,20220406
"Leeuwarden","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","64303","Beleggingsinst. met beperkte toetreding","","","N","N",19860530,19860530,19810202,19050000,20110101,0,19860530,"",2021,20220414
"Harlingen","H","01","Eenmanszaak","46738","Groothandel gespec. in overige bouwmat.","46732","Groothandel in verf en verfwaren","46713","GH minerale olieproducten (geen brandst)","N","N",0,0,19770923,19050900,0,0,19770101,"",0,0
"Workum","H","01","Eenmanszaak","4762","Winkels kranten/tijdschr./kantoorbeh.","","","","","N","N",0,0,19810521,18190000,0,0,19810501,"",0,0
"Goutum","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19731207,19731207,19731212,19040600,19970715,0,19731207,"",2019,20201020
"Leeuwarden","H","41","Besloten vennootschap met gewone structuur","3220","Vervaardiging van muziekinstrumenten","","","","","","",19790302,19790302,19790306,18800000,0,0,19790302,"",2020,20211001
"Schiermonnikoog","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19860324,19860324,19821222,19940712,0,0,0,"",2020,20220405
"Leeuwarden","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",18740423,18740423,19730223,19931012,20100628,0,0,"",2021,20220419
"Harlingen","H","41","Besloten vennootschap met gewone structuur","64923","Participatiemaatschappijen","","","","","","",19000727,19000727,19721218,19910101,20030630,0,0,"",2021,20220415
"Joure","H","41","Besloten vennootschap met gewone structuur","6630","Vermogensbeheer","","","","","N","N",19941031,19941031,19801208,18810000,20210301,0,19941031,"",2021,20220202
"Sneek","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19640131,19640131,19720320,19830329,20201117,0,0,"",2019,20201020
"Sneek","H","01","Eenmanszaak","47721","Winkels in schoenen","","","","","","",0,0,19580612,18950000,0,0,19930101,"",0,0
"Heerenveen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19090730,19090730,19730207,19780529,20000501,0,0,"",2020,20210831
"Appelscha","H","01","Eenmanszaak","47593","Winkels art. woninginrichting alg. ass.","9524","Reparatie en stoffering van meubels","","","N","N",0,0,19771201,19010000,0,0,19921001,"",0,0
"Drachten","H","41","Besloten vennootschap met gewone structuur","46741","Groothandel in ijzer- en metaalwaren","46739","GH bouwmaterialen algemeen assortiment","","","J","N",19640403,19640403,19720703,19120512,20070709,0,19720616,"",2021,20220613
"Leeuwarden","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19731227,19731227,19740115,18850000,19961231,0,19731227,"",2021,20220117
"Olterterp","H","41","Besloten vennootschap met gewone structuur","68204","Verh. onroerend goed (niet v woonruimte)","","","","","","",18900724,18900724,19730326,18900724,19970101,0,19721222,"",2016,20170616
"Drachten","H","11","Vennootschap onder firma","1071","Verv. brood en vers banketbakkerswerk","47242","Winkels in chocolade en suikerwerk","47789","Winkels gespec. in overige art. (rest)","N","N",19970915,0,19621120,17840000,19640401,0,19970915,"",0,0
"Heerenveen","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","","",19840328,19840328,19670116,19851112,20060301,0,0,"",2021,20220518
"Franeker","H","41","Besloten vennootschap met gewone structuur","46772","GH ijzer-/staalschroot/oude non.ferrom.","46779","GH overige oude materialen/afvalstoffen","","","N","N",19680313,19680313,19730327,19120000,19690215,0,19721227,"",2021,20220429
"Hallum","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","N",19810320,19810320,19810320,19921228,0,0,0,"",2019,20201224
"Amersfoort","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","6420","Financiële holdings","","","","",19630325,19630325,20010924,19841228,20130101,0,0,"",2019,20200327
"Joure","H","41","Besloten vennootschap met gewone structuur","4120","Algemene burgerlijke en utiliteitsbouw","","","","","","",19960329,19960329,19790420,19180000,19941116,0,19960329,"",2020,20211117
"Wolvega","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19921211,19921211,19801231,19000000,20020909,0,19921211,"",2021,20220512
"Grou","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19651224,19651224,19720912,17500000,0,0,19720728,"",2020,20220204
"Leeuwarden","H","41","Besloten vennootschap met gewone structuur","9002","Dienstverlening voor uitvoerende kunst","","","","","","",19740730,19740730,19740830,19120000,19940916,0,19740730,"",2020,20211019
"Sneek","H","41","Besloten vennootschap met gewone structuur","4651","GH computers, randapparatuur en software","4665","Groothandel in bedrijfsmeubels","6202","Advisering ohgv informatietechnologie","N","N",19960530,19960530,19740923,18800000,20170501,0,19960530,"",2020,20211003
"Bolsward","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19641114,19641114,19730720,19010501,0,0,19730314,"",2020,20210924
"Leeuwarden","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","6831","Bemidd. bij handel/huur/verhuur onr.goed","4110","Projectontwikkeling","","",19731218,19731218,20190701,19821210,20191201,0,0,"",2021,20211109
"Beetsterzwaag","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19590914,19590914,19730418,19850614,20080701,0,0,"",2018,20190304
