"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Leiden","H","01","Eenmanszaak","4331","Stukadoren","","","","","N","N",0,0,20190930,20191001,0,0,0,"",0,0
"Kampen","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","","","","","N","N",0,0,20190930,20191007,0,0,0,"",0,0
"Leiden","H","01","Eenmanszaak","8621","Praktijken van huisartsen","","","","","N","N",0,0,20190930,20190901,0,0,0,"",0,0
"Apeldoorn","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20190930,20191001,0,0,0,"",0,0
"Haarlem","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","86919","Overige paramedische praktijken","94919","Over. levensbeschouwelijke organisaties","N","N",0,0,20190930,20191007,20220201,0,0,"",0,0
"Geldrop","H","01","Eenmanszaak","96021","Haarverzorging","96022","Schoonheidsverzorging/pedi-/manicures","47915","Internethandel huis- en tuinartikelen","N","N",0,0,20190930,20190928,0,0,0,"",0,0
"Tilburg","H","01","Eenmanszaak","85592","Bedrijfsopleiding en -training","69102","Rechtskundige adviesbureaus","","","N","N",0,0,20190930,20191001,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","70222","Advisering ohgv management/bedrijfsv.","82999","Overige zakelijke dienstverlening (rest)","N","N",0,0,20210602,20191001,20210520,0,0,"",0,0
"Alkmaar","H","01","Eenmanszaak","5621","Eventcatering","","","","","N","N",0,0,20200106,20191001,20200104,0,0,"",0,0
"Nijkerkerveen","H","11","Vennootschap onder firma","46462","GH med./tandheelk.instr./verpl.art. e.d.","","","","","N","N",20190401,0,20190930,20160328,0,0,20190401,"",0,0
"Voorburg","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20190930,20190930,20190930,20190930,0,0,0,"",0,0
"Naarden","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20190930,20190930,20190930,20190930,0,0,0,"",2020,20210603
"Hoek van Holland","H","41","Besloten vennootschap met gewone structuur","7810","Arbeidsbemiddeling","78202","Uitleenbureaus","","","N","N",20190926,20190926,20190930,20190926,20210210,0,0,"",2021,20220429
"'s-Hertogenbosch","H","01","Eenmanszaak","4617","HB in voedings- en genotmiddelen","4611","HB landbouwprod., levende dieren e.d.","","","J","N",0,0,20190930,20191001,0,0,0,"",0,0
"'s-Gravenhage","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20110901,20110901,0,0,0,0,0,"",0,0
"Rhenoy","H","01","Eenmanszaak","4312","Grondverzet","","","","","N","N",0,0,20190930,20191001,0,0,0,"",0,0
"Oudeschoot","H","01","Eenmanszaak","47912","Internethandel consumentenelektronica","47914","Internethandel kleding, mode-artikelen","45203","Reparatie van specifieke auto-onderdelen","N","N",0,0,20190930,20191001,20191205,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","85592","Bedrijfsopleiding en -training","","","","","N","N",0,0,20210202,20191001,20211001,0,0,"",0,0
"Hoofddorp","H","01","Eenmanszaak","6202","Advisering ohgv informatietechnologie","85592","Bedrijfsopleiding en -training","","","N","N",0,0,20190930,20191001,20191031,0,0,"",0,0
"Schiedam","H","41","Besloten vennootschap met gewone structuur","45112","Handel/rep. personen-/lichte bedr.auto's","45205","Overige gespec. reparatie/slepen auto's","","","N","N",20190927,20190927,20190930,20190927,0,0,0,"",2020,20210626
"Rotterdam","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20190930,20191001,0,0,0,"",0,0
"Dordrecht","H","11","Vennootschap onder firma","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","","","","","N","N",20190101,0,20190930,19840411,0,0,20190101,"",0,0
"Enschede","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20190930,20190930,20190930,20190930,20200321,0,0,"",2019,20210326
"Vinkeveen","H","01","Eenmanszaak","68204","Verh. onroerend goed (niet v woonruimte)","9002","Dienstverlening voor uitvoerende kunst","4120","Algemene burgerlijke en utiliteitsbouw","N","N",0,0,20190930,19230000,20220607,0,20190731,"",0,0
"Markelo","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20190927,20190927,20190930,20190927,0,0,0,"",2020,20210329
"Warmenhuizen","H","01","Eenmanszaak","45112","Handel/rep. personen-/lichte bedr.auto's","7712","Verh./lease vrachtw./autob./car./aanh.","45311","GH/HB auto-ond./-access. (geen banden)","N","N",0,0,20190930,20191001,20211203,0,0,"",0,0
"Maastricht","H","11","Vennootschap onder firma","47221","Winkels in vlees en vleeswaren","","","","","N","N",20190101,0,20190930,20190101,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","86913","Praktijken van psychotherapeuten/-logen","86919","Overige paramedische praktijken","","","N","N",0,0,20190930,20191001,0,0,0,"",0,0
"Dedemsvaart","H","41","Besloten vennootschap met gewone structuur","70222","Advisering ohgv management/bedrijfsv.","","","","","N","N",20190927,20190927,20190930,20190927,0,0,0,"",2020,20210827
"Nunspeet","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20190930,20190930,20190930,20190930,20190930,0,0,"",2020,20210422
"'s-Gravenhage","","74","Stichting","94996","Overige ideële organisaties (rest)","","","","","","",20190926,20190926,0,0,0,0,0,"",0,0
"Musselkanaal","H","01","Eenmanszaak","8891","Kinderopvang","","","","","N","N",0,0,20190930,20190919,0,0,0,"",0,0
"Barchem","H","01","Eenmanszaak","01411","Houden van melkvee","","","","","N","N",0,0,20190930,19930101,0,0,20190116,"",0,0
"Amsterdam","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","69203","Boekhoudkantoren","7320","Markt- en opinieonderzoekbureaus","N","N",0,0,20190930,20191001,20220515,0,0,"",0,0
"Landgraaf","H","41","Besloten vennootschap met gewone structuur","66193","Hypotheek-/kredietbem./bankagentschappen","70221","Organisatie-adviesbureaus","","","N","N",20190927,20190927,20190930,20190927,0,0,0,"",2020,20211108
"Rijswijk","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20190930,20191001,0,0,0,"",0,0
"Doorn","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20190927,20190927,20190930,20190927,0,0,0,"",0,0
"Steenderen","H","01","Eenmanszaak","86923","Preventieve gezondh.zorg (geen arbobeg.)","85599","Studiebegeleiding/vorming/onderwijs","","","N","N",0,0,20190930,20190930,0,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","7490","Overige special. zakelijke dienstverl.","9002","Dienstverlening voor uitvoerende kunst","8110","Facility management","N","N",0,0,20190930,20191001,0,0,0,"",0,0
