"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"'s-Gravenhage","H","01","Eenmanszaak","4332","Bouwtimmeren","","","","","N","N",0,0,20180410,20180314,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","74201","Fotografie","","","N","N",0,0,20180410,20180101,0,0,0,"",0,0
"Oosterhesselen","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","59111","Prod. films (geen televisiefilms)","","","N","N",0,0,20180410,20180409,20210924,0,0,"",0,0
"Vught","","74","Stichting","6420","Financiële holdings","","","","","","",20180406,20180406,0,0,0,0,0,"",0,0
"Heemskerk","H","01","Eenmanszaak","86912","Praktijken van fysiotherapeuten","86919","Overige paramedische praktijken","","","N","N",0,0,20180410,20180410,20201002,0,0,"",0,0
"Twello","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","85592","Bedrijfsopleiding en -training","9003","Schrijven en overige scheppende kunst","N","N",0,0,20180410,20180416,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20180410,20180401,0,0,0,"",0,0
"Ede","H","41","Besloten vennootschap met gewone structuur","4645","Groothandel in parfums en cosmetica","","","","","J","J",20180409,20180409,20180410,20180409,0,0,0,"",2020,20210607
"Hilversum","H","01","Eenmanszaak","47915","Internethandel huis- en tuinartikelen","","","","","J","J",0,0,20180410,20180415,0,0,0,"",0,0
"Almere","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","6202","Advisering ohgv informatietechnologie","6209","Ov. dienstv. act. ohgv informatietechn.","N","N",0,0,20180410,20180416,0,0,0,"",0,0
"Mook","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180405,20180405,20180410,20180405,0,0,0,"",2020,20211213
"Berkel en Rodenrijs","H","11","Vennootschap onder firma","47916","Internethandel in vrijetijdsartikelen","","","","","J","N",20180101,0,20180410,20180101,0,0,0,"",0,0
"Ede","","71","Vereniging met volledige rechtsbevoegdheid","94997","Overige belangenbehartiging (rest)","","","","","","",20180404,20180404,0,0,0,0,0,"",0,0
"Belfeld","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180409,20180409,20180410,20180409,20220115,0,0,"",2021,20220309
"Vroomshoop","H","01","Eenmanszaak","47915","Internethandel huis- en tuinartikelen","","","","","N","N",0,0,20180410,20180401,20190715,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","8121","Interieurreiniging van gebouwen","","","","","N","N",0,0,20180410,20180118,0,0,0,"",0,0
"Amersfoort","H","01","Eenmanszaak","8219","Secretariële dienstverlening","88101","Thuiszorg","","","N","N",0,0,20180410,20180401,0,0,0,"",0,0
"Stiens","H","01","Eenmanszaak","47899","Markthandel in overige goederen","47999","DH via overige distributievormen","","","N","N",0,0,20180410,20180315,0,0,0,"",0,0
"Ridderkerk","H","41","Besloten vennootschap met gewone structuur","4651","GH computers, randapparatuur en software","","","","","N","N",20180406,20180406,20180410,20180406,0,0,0,"",2020,20220406
"Almere","H","01","Eenmanszaak","9604","Sauna's, solaria, baden e.d.","86919","Overige paramedische praktijken","","","N","N",0,0,20180410,20180414,0,0,0,"",0,0
"Breda","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20180409,20180409,20180410,20180409,0,0,0,"",2020,20210902
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","9002","Dienstverlening voor uitvoerende kunst","56101","Restaurants","5630","Cafés","N","N",20180406,20180406,20180410,20180406,20211106,0,0,"",2019,20210429
"Eindhoven","","72","Vereniging met beperkte rechtsbevoegdheid","93122","Veldsport in teamverband (geen voetbal)","","","","","","",20180401,0,0,0,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","4651","GH computers, randapparatuur en software","6202","Advisering ohgv informatietechnologie","","","J","J",20180330,20180330,20180410,20091101,20180618,0,20180330,"",2020,20210705
"Amsterdam","H","01","Eenmanszaak","5222","Dienstverlening voor vervoer over water","","","","","N","N",0,0,20180410,20180401,0,0,0,"",0,0
"Vught","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180406,20180406,20180410,20180406,0,0,0,"",2020,20210924
"Utrecht","H","41","Besloten vennootschap met gewone structuur","7320","Markt- en opinieonderzoekbureaus","85592","Bedrijfsopleiding en -training","6420","Financiële holdings","N","N",20180409,20180409,20180410,20180409,20180803,0,0,"",0,0
"Emmen","H","01","Eenmanszaak","53202","Koeriers","","","","","N","N",0,0,20180410,20180401,0,0,0,"",0,0
"Hoogvliet Rotterdam","H","41","Besloten vennootschap met gewone structuur","46699","GH ov.mach./app./toeb. ind./handel","2812","Verv. hydraulische apparatuur","7320","Markt- en opinieonderzoekbureaus","J","J",20180409,20180409,20180410,20180409,0,0,0,"",2020,20220111
"Enschede","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180406,20180406,20180410,20180406,0,0,0,"",2020,20220301
"Vleuten","H","01","Eenmanszaak","6831","Bemidd. bij handel/huur/verhuur onr.goed","8560","Dienstverlening voor het onderwijs","","","N","N",0,0,20180410,20180101,0,0,0,"",0,0
"Elburg","","74","Stichting","93299","Ov. recreatie (rest)(geen jachthavens)","","","","","","",20180409,20180409,0,0,0,0,0,"",0,0
"'s-Hertogenbosch","H","41","Besloten vennootschap met gewone structuur","4110","Projectontwikkeling","","","","","N","N",20180409,20180409,20180410,20180409,0,0,0,"",2020,20211108
"Heveadorp","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","69203","Boekhoudkantoren","93299","Ov. recreatie (rest)(geen jachthavens)","N","N",0,0,20180514,20180403,20180514,0,0,"",0,0
"Andel","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","4334","Schilderen en glaszetten","","","N","N",0,0,20180410,20180410,20181101,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","93299","Ov. recreatie (rest)(geen jachthavens)","","","N","N",0,0,20180410,20180401,20220601,0,0,"",0,0
"Nijmegen","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20180410,20180410,0,0,0,"",0,0
"Almelo","H","01","Eenmanszaak","8130","Landschapsverzorging","4332","Bouwtimmeren","4331","Stukadoren","N","N",0,0,20180410,20180402,0,0,0,"",0,0
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","6209","Ov. dienstv. act. ohgv informatietechn.","","","","","N","N",20180409,20180409,20180410,20180409,20210901,0,0,"",2020,20220610
"Achthuizen","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20201112,20180410,20210714,0,0,"",0,0
"Bergen (NH)","H","01","Eenmanszaak","86231","Praktijken van tandartsen","","","","","N","N",0,0,20180410,19970101,0,0,20171201,"",0,0
"Eemnes","H","01","Eenmanszaak","74102","Industrieel en productontwerp","","","","","N","N",0,0,20180410,20180401,20210901,0,0,"",0,0
"Arum","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20180410,20180401,20211120,0,0,"",0,0
"Zutphen","H","01","Eenmanszaak","71111","Architecten","","","","","N","N",0,0,20210921,20180409,20210910,0,0,"",0,0
"Ermelo","H","41","Besloten vennootschap met gewone structuur","0161","Dienstverl. akker- en/of tuinbouw","4312","Grondverzet","42111","Wegenbouw","N","N",20180328,20180328,20180410,19500000,20180328,0,20180328,"",2020,20211013
"Enschede","H","01","Eenmanszaak","47915","Internethandel huis- en tuinartikelen","","","","","N","N",0,0,20180410,20180410,0,0,0,"",0,0
"Bavel","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20180410,20180410,20180601,0,0,"",0,0
"Arnhem","H","41","Besloten vennootschap met gewone structuur","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",20180409,20180409,20200807,20180409,20200801,0,0,"",2020,20211209
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","56101","Restaurants","","","","","N","N",20180409,20180409,20180410,20180409,0,0,0,"",2020,20211005
"Haarlem","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","70101","Concerndiensten binnen eigen concern","","","N","N",20180409,20180409,20180410,20180409,0,0,0,"",2020,20210527
"Capelle aan den IJssel","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",0,0,20180410,20180417,20180702,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","9002","Dienstverlening voor uitvoerende kunst","","","N","N",0,0,20180410,20170101,0,0,0,"",0,0
"Maasdijk","H","41","Besloten vennootschap met gewone structuur","5221","Dienstverlening voor vervoer over land","","","","","N","N",20180327,20180327,20180410,20060801,20180917,0,20180327,"",2020,20210715
"Venlo","H","01","Eenmanszaak","86923","Preventieve gezondh.zorg (geen arbobeg.)","","","","","N","N",0,0,20180410,20180402,0,0,0,"",0,0
"Lent","H","01","Eenmanszaak","88991","Ambulante jeugdzorg","","","","","N","N",0,0,20180410,20180401,0,0,0,"",0,0
"Groningen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180406,20180406,20180410,20180406,0,0,0,"",2020,20210702
"Vlaardingen","H","41","Besloten vennootschap met gewone structuur","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",20180409,20180409,20180410,20180409,0,0,0,"",2020,20211129
"Lekkerkerk","H","01","Eenmanszaak","53202","Koeriers","4532","DH in auto-onderdelen en -accessoires","","","N","N",0,0,20180410,20180409,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",0,0,20180410,20180403,20200328,0,0,"",0,0
"Breda","H","11","Vennootschap onder firma","47293","Winkels in buitenlandse voedingsmiddelen","","","","","N","N",20180410,0,20180410,20180410,20180601,0,0,"",0,0
"Gemert","H","01","Eenmanszaak","4321","Elektrotechnische bouwinstallatie","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",0,0,20180410,20180406,20210914,0,0,"",0,0
"Vught","H","41","Besloten vennootschap met gewone structuur","7112","Ingenieurs/overig techn. ontwerp/advies","72192","Technisch speur- en ontwikkelingswerk","35113","Prod.elektr.zonnecellen/warmtep./waterkr","N","N",20180406,20180406,20180410,20180406,0,0,0,"",2020,20210924
"Stadskanaal","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","70221","Organisatie-adviesbureaus","46694","GH appendages/technische toebehoren e.d.","N","N",0,0,20181016,20140319,20200317,0,20180101,"",0,0
"Arnhem","H","41","Besloten vennootschap met gewone structuur","86221","Praktijken medisch spec./med. dagbehand.","6420","Financiële holdings","","","N","N",20180405,20180405,20180410,20180405,20190201,0,0,"",2020,20211026
"Wassenaar","H","01","Eenmanszaak","47918","Internethandel overige non-food","","","","","N","N",0,0,20180410,20180401,20190301,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20180410,20180401,0,0,0,"",0,0
"Achterveld","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","","","","","N","N",0,0,20180410,20170101,0,0,0,"",0,0
