"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Epe","H","11","Vennootschap onder firma","7740","Lease niet-financiële immateriële activa","","","","","J","J",20160501,0,20160530,20160501,0,0,0,"",0,0
"Eindhoven","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20160519,20160519,0,0,0,0,0,"",0,0
"Emmen","H","21","Commanditaire vennootschap","47793","Winkels tweedeh. goederen (geen kleding)","","","","","N","N",20160524,0,20180202,20160524,20180201,0,0,"",0,0
"Zoetermeer","H","11","Vennootschap onder firma","5621","Eventcatering","","","","","N","N",20160101,0,20160530,20140403,0,0,20160101,"",0,0
"Amersfoort","H","01","Eenmanszaak","7311","Reclamebureaus","7490","Overige special. zakelijke dienstverl.","","","N","N",0,0,20160530,20160601,20160701,0,0,"",0,0
"IJsselstein","H","01","Eenmanszaak","8211","Brede administratieve dienstverlening","","","","","N","N",0,0,20160530,20160601,0,0,0,"",0,0
"Eindhoven","","74","Stichting","6420","Financiële holdings","","","","","","",20160527,20160527,0,0,0,0,0,"",0,0
"Monster","","71","Vereniging met volledige rechtsbevoegdheid","94991","Gezelligheidsverenigingen","","","","","","",20160515,0,0,0,0,0,0,"",0,0
"Landsmeer","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","85592","Bedrijfsopleiding en -training","70222","Advisering ohgv management/bedrijfsv.","N","N",20160608,20160608,20160530,20150101,20160608,0,20160608,"",0,0
"Epe","H","11","Vennootschap onder firma","7740","Lease niet-financiële immateriële activa","","","","","J","J",20160501,0,20160530,20160501,0,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","46699","GH ov.mach./app./toeb. ind./handel","","","","","J","J",20160526,20160526,20160530,20160526,0,0,0,"",0,0
"Enkhuizen","H","01","Eenmanszaak","92009","Exploitatie amusements-/speelautomaten","","","","","N","N",0,0,20160530,20160530,0,0,0,"",0,0
"Bunschoten-Spakenburg","H","41","Besloten vennootschap met gewone structuur","4312","Grondverzet","","","","","N","N",20160530,20160530,20160530,20160530,20190101,0,0,"",2020,20211124
"Amstelveen","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","","","","","N","N",0,0,20160530,20160601,20200729,0,0,"",0,0
"Frederiksoord","","74","Stichting","94994","Vriendenkringen ohgv cultuur / fanclubs","","","","","","",20160527,20160527,0,0,0,0,0,"",0,0
"Son en Breugel","H","41","Besloten vennootschap met gewone structuur","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","J","N",20160527,20160527,20160530,20160527,0,0,0,"",2020,20211108
"Duivendrecht","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","","","","","N","N",0,0,20160530,20160601,20170916,0,0,"",0,0
"Epe","H","11","Vennootschap onder firma","7740","Lease niet-financiële immateriële activa","","","","","J","J",20160501,0,20160530,20160501,0,0,0,"",0,0
"Middenmeer","H","41","Besloten vennootschap met gewone structuur","3513","Distr. elektr./gasv.brandst. via leiding","","","","","N","N",20160530,20160530,20160530,20160530,0,0,0,"",2021,20220530
"Tilburg","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","64923","Participatiemaatschappijen","6420","Financiële holdings","N","N",20160527,20160527,20160530,20160527,0,0,0,"",2020,20210630
"Utrecht","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19731015,19731015,0,0,0,0,0,"",0,0
"Ede","H","41","Besloten vennootschap met gewone structuur","86922","Arbobegeleiding en reïntegratie","3831","Sloop van schepen, witgoed, computers ed","","","N","N",20160527,20160527,20160530,20160527,0,0,0,"",2020,20210722
"Wormerveer","H","01","Eenmanszaak","5621","Eventcatering","","","","","N","N",0,0,20160530,20160601,20200110,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20160530,20160530,20160530,20160530,0,0,0,"",2020,20211020
"Achthuizen","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20160530,20160601,20161215,0,0,"",0,0
"Amsterdam","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20160530,20160530,0,0,0,0,0,"",0,0
"Epe","H","11","Vennootschap onder firma","4632","GH vlees(waren)/wild en gev. (niet lev.)","7740","Lease niet-financiële immateriële activa","","","J","J",20160501,0,20160530,20160501,0,0,0,"",0,0
"Utrecht","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20100122,20100122,0,0,0,0,0,"",0,0
"Callantsoog","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","6832","Beheer van onroerend goed","","","N","N",20160526,20160526,20160530,20160526,0,0,0,"",2020,20211117
"Lelystad","H","01","Eenmanszaak","5621","Eventcatering","93299","Ov. recreatie (rest)(geen jachthavens)","","","N","N",0,0,20160530,20160415,0,0,0,"",0,0
"'s-Gravenhage","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20160527,20160527,0,0,0,0,0,"",0,0
"Epe","H","11","Vennootschap onder firma","4632","GH vlees(waren)/wild en gev. (niet lev.)","7740","Lease niet-financiële immateriële activa","","","J","J",20160501,0,20160530,20160501,0,0,0,"",0,0
"Middelharnis","H","01","Eenmanszaak","47292","Winkels in natuurvoeding/reformartikelen","86919","Overige paramedische praktijken","","","N","N",0,0,20160530,20081113,0,0,20160501,"",0,0
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","4110","Projectontwikkeling","","","","","N","N",20160526,20160526,20160530,20160526,20170522,0,0,"",0,0
"Hattem","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20160530,20160101,0,0,0,"",0,0
"Spankeren","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20160530,20160530,20160530,20160530,0,0,0,"",2020,20211007
"Beilen","H","96","Buitenl. op EG-venn. lijkende venn. met onderneming in Nederland","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20160530,20160520,0,0,0,"",0,0
"Capelle aan den IJssel","","72","Vereniging met beperkte rechtsbevoegdheid","88999","Overig maatsch.adv./gemeenschapshuizen","","","","","","",20160316,0,0,0,0,0,0,"",0,0
"Epe","H","11","Vennootschap onder firma","4632","GH vlees(waren)/wild en gev. (niet lev.)","7740","Lease niet-financiële immateriële activa","","","J","J",20160501,0,20160530,20160501,0,0,0,"",0,0
"Ouderkerk aan den IJssel","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20160525,20160525,20160530,20160525,0,0,0,"",2020,20210531
"Callantsoog","H","41","Besloten vennootschap met gewone structuur","01301","Teelt van bloembollen","4622","Groothandel in bloemen en planten","","","N","N",20160526,20160526,20160530,19690101,0,0,20160526,"",2020,20211117
