"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Vlaardingen","H","01","Eenmanszaak","47915","Internethandel huis- en tuinartikelen","","","","","N","N",0,0,20211202,20211203,0,0,0,"",0,0
"Maasland","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19811221,19811221,0,0,0,0,0,"",0,0
"Ede","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20211201,20211201,20211202,20211201,0,0,0,"",0,0
"Nederhorst den Berg","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","85522","Kunstzinnige vorming voor amateurs","","","N","N",0,0,20211202,20211105,0,0,0,"",0,0
"Almere","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","4321","Elektrotechnische bouwinstallatie","43221","Loodg.- en fitterswerk; inst. sanitair","N","N",0,0,20211202,20211130,0,0,0,"",0,0
"Nijmegen","H","01","Eenmanszaak","74201","Fotografie","59111","Prod. films (geen televisiefilms)","","","N","N",0,0,20211202,20211202,0,0,0,"",0,0
"Nieuwerkerk ad IJssel","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","70221","Organisatie-adviesbureaus","7430","Vertalers en tolken","N","N",0,0,20211202,20211201,0,0,0,"",0,0
"Tilburg","H","01","Eenmanszaak","43221","Loodg.- en fitterswerk; inst. sanitair","","","","","N","N",0,0,20211202,20211202,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","82999","Overige zakelijke dienstverlening (rest)","5621","Eventcatering","","","N","N",0,0,20211202,20211109,0,0,0,"",0,0
"Beuningen Gld","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20211201,20211201,20211202,20211201,0,0,0,"",2021,20220408
"Maastricht","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20211202,20211201,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","","","","","N","N",0,0,20211202,20211129,0,0,0,"",0,0
"Spaubeek","H","01","Eenmanszaak","43222","Inst. verwarmings-/luchtbehandelingsapp.","","","","","N","N",0,0,20211202,20211201,0,0,0,"",0,0
"Boxtel","H","01","Eenmanszaak","1071","Verv. brood en vers banketbakkerswerk","18129","Overige drukkerijen (rest)","","","N","N",0,0,20211202,20211008,0,0,0,"",0,0
"Limmen","H","94","Buitenl. EG-venn. met onderneming in Nederland","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",20160316,20160316,20211202,20211001,0,0,0,"",0,0
"Hoofddorp","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","","","","","N","N",0,0,20211202,20211001,0,0,0,"",0,0
"Houten","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20211202,20211202,0,0,0,"",0,0
"Hillegom","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","70222","Advisering ohgv management/bedrijfsv.","7112","Ingenieurs/overig techn. ontwerp/advies","N","N",20211124,20211124,20211202,20211124,0,0,0,"",0,0
"Nijmegen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20211130,20211129,20211202,20211130,0,0,0,"",0,0
"Uitgeest","H","01","Eenmanszaak","5621","Eventcatering","8292","Pakken, sorteren e.d. in loon","7490","Overige special. zakelijke dienstverl.","N","N",0,0,20211202,20211113,0,0,0,"",0,0
"Wijk bij Duurstede","H","01","Eenmanszaak","8130","Landschapsverzorging","01451","Fokken en houden van schapen","","","N","N",0,0,20211202,20211115,0,0,0,"",0,0
"Hilversum","H","01","Eenmanszaak","47911","Internethandel voeding en drogisterij","","","","","J","N",0,0,20220510,20211202,20220427,0,0,"",0,0
"Almere","H","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20211202,20211201,0,0,0,"",0,0
"Breda","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20211202,20211201,0,0,0,"",0,0
"Tilburg","H","01","Eenmanszaak","47916","Internethandel in vrijetijdsartikelen","","","","","J","J",0,0,20211202,20211201,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","59111","Prod. films (geen televisiefilms)","7021","Adviesbureaus publ. relations en comm.","7311","Reclamebureaus","N","N",0,0,20211202,20211202,20220124,0,0,"",0,0
