"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Hengelo","H","01","Eenmanszaak","74201","Fotografie","","","","","N","N",0,0,20150929,20151001,20190801,0,0,"",0,0
"Emmeloord","H","11","Vennootschap onder firma","77399","Verh./lease ov.mach./werkt./ov. goederen","46433","GH audio- en video-apparatuur","3313","Rep. elektronische/optische apparatuur","N","N",20150101,0,20150929,20150101,20150101,0,0,"",0,0
"'s-Gravenzande","H","01","Eenmanszaak","5621","Eventcatering","","","","","N","N",0,0,20150929,20150803,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","7112","Ingenieurs/overig techn. ontwerp/advies","6810","Handel in eigen onroerend goed","6420","Financiële holdings","N","N",20150929,20150929,20150929,20150929,0,0,0,"",2020,20210730
"Tilburg","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","86919","Overige paramedische praktijken","85599","Studiebegeleiding/vorming/onderwijs","N","N",0,0,20150929,20151001,0,0,0,"",0,0
"Soest","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150929,20150929,20150929,20150929,20160201,0,0,"",2020,20220104
"Zaandam","H","41","Besloten vennootschap met gewone structuur","78202","Uitleenbureaus","","","","","N","N",20150929,20150929,20200110,20150929,20200110,0,0,"",2020,20211228
"Rijswijk","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19771228,19771228,0,0,0,0,0,"",0,0
"Capelle aan den IJssel","H","01","Eenmanszaak","88101","Thuiszorg","","","","","N","N",0,0,20150929,20151001,20211127,0,0,"",0,0
"Almere","H","07","Maatschap","55102","Hotels (geen hotel-rest.)/pens./conf.o.","","","","","N","N",20150928,0,20160520,20150928,20160513,0,0,"",0,0
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","70221","Organisatie-adviesbureaus","","","N","N",20150928,20150928,20150929,20150928,0,0,0,"",2020,20210901
"Eindhoven","H","01","Eenmanszaak","59111","Prod. films (geen televisiefilms)","","","","","N","N",0,0,20150929,20150924,20170918,0,0,"",0,0
"Bergen (NH)","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20150928,20150928,0,0,0,0,0,"",0,0
"Geesteren","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","","","","","N","N",0,0,20150929,20150923,0,0,0,"",0,0
"Kerkrade","","74","Stichting","94997","Overige belangenbehartiging (rest)","","","","","","",20150929,20150929,0,0,0,0,0,"",0,0
"Maastricht","H","21","Commanditaire vennootschap","6420","Financiële holdings","","","","","N","N",20151001,0,20150929,20151001,0,0,0,"",0,0
"Blaricum","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150929,20150929,20150929,20150929,20160118,0,0,"",2020,20211025
"Utrecht","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20190117,20150901,20210405,0,0,"",0,0
"Epse","H","41","Besloten vennootschap met gewone structuur","65301","Bedrijfstakpensioenfondsen","","","","","N","N",20150929,20150929,20150929,20150929,0,0,0,"",2021,20220321
"Rijswijk","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","9002","Dienstverlening voor uitvoerende kunst","","","N","N",0,0,20150929,20150801,20170310,0,0,"",0,0
"Strijen","H","01","Eenmanszaak","7430","Vertalers en tolken","","","","","N","N",0,0,20150929,20150915,20220406,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","86919","Overige paramedische praktijken","47914","Internethandel kleding, mode-artikelen","53202","Koeriers","N","N",0,0,20150929,20151001,0,0,0,"",0,0
"Dronten","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20150929,20151001,0,0,0,"",0,0
"Deventer","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150929,20150929,20150929,20150929,20211210,0,0,"",2020,20220216
"Staphorst","H","01","Eenmanszaak","86929","Samenwerkingsorganen ohgv gez.zorg","88992","Maatschappelijk werk","","","N","N",0,0,20150929,20150101,0,0,0,"",0,0
"Loosdrecht","H","41","Besloten vennootschap met gewone structuur","5030","Binnenvaart (passagiersvaart/veerd.)","3012","Bouw van sport- en recreatievaartuigen","74201","Fotografie","N","N",20150928,20150928,20220118,20091119,20220101,0,20150928,"",2020,20211013
"Bakel","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",0,0,20150929,20151005,0,0,0,"",0,0
"Roosendaal","H","41","Besloten vennootschap met gewone structuur","56101","Restaurants","5630","Cafés","","","N","N",20150925,20150925,20150929,20150925,20211001,0,0,"",2020,20211220
"Delft","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","","","","","N","N",0,0,20150929,20151001,20190601,0,0,"",0,0
"Zeewolde","H","11","Vennootschap onder firma","01241","Teelt van appels en peren","","","","","N","N",20150921,0,20150929,20080101,0,0,20150921,"",0,0
"Eindhoven","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","82999","Overige zakelijke dienstverlening (rest)","85521","Dansscholen","N","N",0,0,20150929,20151001,20210302,0,0,"",0,0
"Ede","H","01","Eenmanszaak","46499","GH ov. consumentenart. (non-food) (rest)","46422","Groothandel in werkkleding","","","N","N",0,0,20150929,19900301,0,0,20140101,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6202","Advisering ohgv informatietechnologie","6201","Ontwikkelen/produceren/uitgeven software","7311","Reclamebureaus","N","N",20150925,20150925,20150929,20150925,0,0,0,"",2020,20210429
"Ruurlo","H","01","Eenmanszaak","8891","Kinderopvang","","","","","N","N",0,0,20150929,20151001,0,0,0,"",0,0
"Huizen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150928,20150928,20150929,20150928,0,0,0,"",2020,20210506
"Groningen","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20150929,20151001,20160801,0,0,"",0,0
"Zwolle","H","01","Eenmanszaak","4331","Stukadoren","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",0,0,20150929,20151001,0,0,0,"",0,0
"Heerlen","H","01","Eenmanszaak","74201","Fotografie","85519","Overig sport- en recreatieonderwijs","","","N","N",0,0,20150929,20151001,0,0,0,"",0,0
"Eemnes","H","01","Eenmanszaak","6209","Ov. dienstv. act. ohgv informatietechn.","6202","Advisering ohgv informatietechnologie","47912","Internethandel consumentenelektronica","N","N",0,0,20150929,20151001,20201005,0,0,"",0,0
"Leeuwarden","N","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20150929,20151001,20200124,0,0,"",0,0
"Deventer","H","41","Besloten vennootschap met gewone structuur","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","","","","","N","N",20150929,20150929,20150929,20150929,0,0,0,"",0,0
"Oostvoorne","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20150928,20150928,20150929,20150928,0,0,0,"",2018,20200216
"Aalsmeer","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20150929,20151001,20160101,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","74201","Fotografie","","","","","N","N",0,0,20150929,20151001,0,0,0,"",0,0
"Heerlen","H","21","Commanditaire vennootschap","9003","Schrijven en overige scheppende kunst","85599","Studiebegeleiding/vorming/onderwijs","","","N","N",20150101,0,20150929,20060201,0,0,20150101,"",0,0
"Elahuizen","H","11","Vennootschap onder firma","6831","Bemidd. bij handel/huur/verhuur onr.goed","7911","Reisbemiddeling","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","N","N",20150101,0,20150929,20150101,0,0,0,"",0,0
