"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Landsmeer","H","21","Commanditaire vennootschap","6420","Financiële holdings","","","","","N","N",20180124,0,20180201,20180124,0,0,0,"",0,0
"Haarlem","","74","Stichting","93196","Overkoepelende organen e.d. (sport)","","","","","","",20180201,20180201,0,0,0,0,0,"",0,0
"Amersfoort","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180129,20180129,20211230,20180129,20211230,0,0,"",2020,20211220
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180201,20180201,20180201,20180201,0,0,0,"",2020,20211014
"Beverwijk","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180201,20180201,20180201,20180201,0,0,0,"",2021,20220321
"Almere","H","41","Besloten vennootschap met gewone structuur","6209","Ov. dienstv. act. ohgv informatietechn.","6202","Advisering ohgv informatietechnologie","","","N","N",20180131,20180131,20180201,20180131,0,0,0,"",2021,20220405
"Capelle aan den IJssel","H","41","Besloten vennootschap met gewone structuur","4639","GH voedings-/genotmiddelen algemeen ass.","46432","GH elektrische huishoudelijke apparaten","","","J","J",20180201,20180201,20210830,20180201,20210827,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","64302","Beleggingsinstellingen in vaste activa","70221","Organisatie-adviesbureaus","","","N","N",20180201,20180201,20180201,20180201,0,0,0,"",2020,20211025
"Sonnega","N","11","Vennootschap onder firma","01411","Houden van melkvee","01412","Opfokken jongvee voor melkveehouderij","","","N","N",20050101,0,20180202,20160603,0,0,0,"",0,0
"Zwolle","H","41","Besloten vennootschap met gewone structuur","6630","Vermogensbeheer","","","","","N","N",19920527,19920527,20180205,19841115,0,0,0,"",2020,20210802
"Lemmer","N","41","Besloten vennootschap met gewone structuur","7500","Veterinaire dienstverlening","","","","","N","N",20070309,20070309,20180205,19950101,0,0,20171026,"",2021,20211224
"Venlo","","41","Besloten vennootschap met gewone structuur","","","","","","","","",20000707,20000707,0,0,0,0,0,"F",2016,0
"Venlo","","41","Besloten vennootschap met gewone structuur","","","","","","","","",20010814,20010814,0,0,0,0,0,"F",2016,0
"Venlo","","41","Besloten vennootschap met gewone structuur","","","","","","","","",20031121,20031121,0,0,0,0,0,"F",2016,0
