"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Purmerend","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20080912,20080912,20131105,20080229,20191201,0,20080912,"",2020,20210426
"Amstelveen","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","96021","Haarverzorging","","","N","N",0,0,20080325,20080401,20111227,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","47713","Winkels in bovenkleding/mode-artikelen","47721","Winkels in schoenen","69105","Octrooibureaus","N","N",20080415,20080415,20080325,20080320,0,0,20080415,"",2019,20200508
"Amsterdam","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",0,0,20121128,20080324,20161031,0,0,"",0,0
"Amsterdam","","74","Stichting","94994","Vriendenkringen ohgv cultuur / fanclubs","","","","","","",20080319,20080319,0,0,0,0,0,"",0,0
"Haarlem","H","01","Eenmanszaak","9609","Overige dienstverlening (rest)","","","","","N","N",0,0,20080325,20080401,0,0,0,"",0,0
"Amsterdam","H","96","Buitenl. op EG-venn. lijkende venn. met onderneming in Nederland","66193","Hypotheek-/kredietbem./bankagentschappen","","","","","N","N",0,0,20080325,20080317,0,0,0,"",2015,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","64303","Beleggingsinst. met beperkte toetreding","","","N","N",20080320,20080320,20080325,20080320,20160722,0,0,"",2021,20220323
"Almere","H","01","Eenmanszaak","6202","Advisering ohgv informatietechnologie","","","","","N","N",0,0,20210204,20080325,20210128,0,0,"",0,0
"Doorn","H","01","Eenmanszaak","7320","Markt- en opinieonderzoekbureaus","70221","Organisatie-adviesbureaus","","","N","N",0,0,20160823,20080401,20160819,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","3109","Vervaardiging van overige meubels","31011","Interieurbouw","","","N","N",0,0,20080325,20080401,20081223,0,0,"",0,0
"Amsterdam","","74","Stichting","69209","Overige administratiekantoren","","","","","","",20080318,20080318,0,0,0,0,0,"",0,0
"Amsterdam","H","11","Vennootschap onder firma","4941","Goederenvervoer over weg (geen verhuiz.)","68204","Verh. onroerend goed (niet v woonruimte)","52109","Opslag in distr.centra en overige opslag","N","N",20080325,0,20080325,20080325,20181122,0,0,"",0,0
"Haarlem","H","01","Eenmanszaak","4331","Stukadoren","","","","","N","N",0,0,20080325,20080325,20101010,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","69101","Advocatenkantoren, bewindv. en curatoren","","","","","N","N",20080505,20080505,20080325,20080320,20130501,0,20080505,"",2021,20220512
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20080325,20080325,20080325,20080325,20200930,0,0,"",2019,20200618
"Nieuw-Vennep","H","41","Besloten vennootschap met gewone structuur","4662","Groothandel in gereedschapswerktuigen","7112","Ingenieurs/overig techn. ontwerp/advies","7311","Reclamebureaus","N","N",20080417,20080417,20080325,20080325,20100701,0,20080417,"",2021,20220317
"Amsterdam","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","5621","Eventcatering","9003","Schrijven en overige scheppende kunst","N","N",0,0,20080325,20080325,20200929,0,0,"",0,0
"Lijnden","H","41","Besloten vennootschap met gewone structuur","46692","GH mach./app.warmte-/koel-/vriestechniek","2825","Verv. apparaten industriële koeltechniek","","","N","N",20080325,20080325,20080325,20080325,20090501,0,0,"",2019,20200925
"Amsterdam","H","01","Eenmanszaak","55102","Hotels (geen hotel-rest.)/pens./conf.o.","","","","","N","N",0,0,20080325,20080325,0,0,0,"",0,0
"Nieuw-Vennep","H","01","Eenmanszaak","74201","Fotografie","96021","Haarverzorging","","","N","N",0,0,20080325,20080325,20170720,0,0,"",0,0
"Hoogeveen","","72","Vereniging met beperkte rechtsbevoegdheid","90011","Beoefening van podiumkunst","","","","","","",20080325,0,0,0,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","50201","Zee-/kustvaart(vracht/tank; geen sleep)","","","","","N","N",20080319,20080319,20080325,20080319,20200619,0,0,"",2021,20220401
"Amsterdam","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","","","","","N","N",0,0,20080325,20080401,20100208,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","59111","Prod. films (geen televisiefilms)","85599","Studiebegeleiding/vorming/onderwijs","6209","Ov. dienstv. act. ohgv informatietechn.","N","N",0,0,20140711,20070821,20180206,0,0,"",0,0
"Amsterdam","","72","Vereniging met beperkte rechtsbevoegdheid","7220","Speur-/ontw.werk ogv maats./geesteswet.","","","","","","",20080401,20080401,0,0,0,0,0,"",0,0
"Haarlem","H","01","Eenmanszaak","4652","GH elektronische/telecommunicatieapp.","69102","Rechtskundige adviesbureaus","47918","Internethandel overige non-food","J","N",0,0,20080325,20080325,20140331,0,0,"",0,0
"'s-Gravenhage","N","41","Besloten vennootschap met gewone structuur","4711","Supermarkten e.d. winkels alg.ass.v.gm.","","","","","N","N",19710318,19710318,20080325,20080325,0,0,0,"",2020,0
"Anna Paulowna","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20080318,20080318,20080320,20080318,0,0,0,"",2019,20210210
"Groot-Ammers","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20080318,20080318,20090210,20080318,20180424,0,0,"",2019,20210421
