"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Eindhoven","","71","Vereniging met volledige rechtsbevoegdheid","93141","Individuele zaalsport","","","","","","",19690801,0,19790720,0,0,0,0,"",0,0
"Budel","","71","Vereniging met volledige rechtsbevoegdheid","90011","Beoefening van podiumkunst","","","","","","",19580317,0,19790718,0,0,0,0,"",0,0
"Westerhoven","","71","Vereniging met volledige rechtsbevoegdheid","93142","Zaalsport in teamverband","","","","","","",19640218,0,19790718,0,0,0,0,"",0,0
"Bladel","","71","Vereniging met volledige rechtsbevoegdheid","93122","Veldsport in teamverband (geen voetbal)","","","","","","",19730320,0,19790718,0,0,0,0,"",0,0
"Best","","71","Vereniging met volledige rechtsbevoegdheid","94991","Gezelligheidsverenigingen","","","","","","",19530118,0,19790719,0,0,0,0,"",0,0
"Eindhoven","","71","Vereniging met volledige rechtsbevoegdheid","93143","Kracht- en vechtsport","","","","","","",19611130,0,19790719,0,0,0,0,"",0,0
"Eindhoven","","71","Vereniging met volledige rechtsbevoegdheid","93129","Overige buitensport","","","","","","",18640501,0,19790823,0,0,0,0,"",0,0
"Mierlo","H","71","Vereniging met volledige rechtsbevoegdheid","93129","Overige buitensport","","","","","N","N",18400513,0,20100729,19910423,0,0,0,"",0,0
"Best","","71","Vereniging met volledige rechtsbevoegdheid","94992","Hobbyclubs","","","","","","",19640404,0,19790718,0,0,0,0,"",0,0
"Eindhoven","H","71","Vereniging met volledige rechtsbevoegdheid","93129","Overige buitensport","","","","","N","N",19561112,0,20100921,19561122,0,0,0,"",0,0
"Nuenen","","71","Vereniging met volledige rechtsbevoegdheid","93121","Veldvoetbal","","","","","","",19220515,0,19790920,0,0,0,0,"",0,0
"Helmond","","71","Vereniging met volledige rechtsbevoegdheid","93151","Zwem- en onderwatersport","","","","","","",19550601,0,19800109,0,0,0,0,"",0,0
"Veldhoven","","71","Vereniging met volledige rechtsbevoegdheid","93299","Ov. recreatie (rest)(geen jachthavens)","","","","","","",16390000,0,19790720,0,0,0,0,"",0,0
"Eindhoven","","71","Vereniging met volledige rechtsbevoegdheid","93121","Veldvoetbal","","","","","","",19220301,0,19790720,0,0,0,0,"",0,0
"Heusden","","71","Vereniging met volledige rechtsbevoegdheid","90011","Beoefening van podiumkunst","","","","","","",19311026,0,19790720,0,0,0,0,"",0,0
"Someren","","71","Vereniging met volledige rechtsbevoegdheid","90011","Beoefening van podiumkunst","","","","","","",18740915,0,19790720,0,0,0,0,"",0,0
"Knegsel","","71","Vereniging met volledige rechtsbevoegdheid","93121","Veldvoetbal","","","","","","",19540405,0,19790720,0,0,0,0,"",0,0
"Mierlo","","71","Vereniging met volledige rechtsbevoegdheid","90011","Beoefening van podiumkunst","","","","","","",19101001,0,19790720,0,0,0,0,"",0,0
"Hoogeloon","","71","Vereniging met volledige rechtsbevoegdheid","90011","Beoefening van podiumkunst","","","","","","",19660515,0,19790720,0,0,0,0,"",0,0
"Best","","71","Vereniging met volledige rechtsbevoegdheid","9411","Bedrijfs- en werkgeversorganisaties","","","","","","",19070101,19070101,19790720,0,0,0,0,"",0,0
"Helmond","","71","Vereniging met volledige rechtsbevoegdheid","93141","Individuele zaalsport","","","","","","",19240504,0,19790723,0,0,0,0,"",0,0
"Helmond","","71","Vereniging met volledige rechtsbevoegdheid","94992","Hobbyclubs","","","","","","",19650710,0,19790711,0,0,0,0,"",0,0
"Budel-Schoot","","71","Vereniging met volledige rechtsbevoegdheid","88993","Lokaal welzijnswerk","","","","","","",19680531,0,19790720,0,0,0,0,"",0,0
"Vessem","","71","Vereniging met volledige rechtsbevoegdheid","94992","Hobbyclubs","","","","","","",19700203,0,19790723,0,0,0,0,"",0,0
"Bergeijk","","71","Vereniging met volledige rechtsbevoegdheid","93129","Overige buitensport","","","","","","",19080405,0,19790720,0,0,0,0,"",0,0
"Waalre","","71","Vereniging met volledige rechtsbevoegdheid","93125","Paardensport en maneges","","","","","","",19290629,0,19790801,0,0,0,0,"",0,0
"Duizel","","71","Vereniging met volledige rechtsbevoegdheid","93121","Veldvoetbal","","","","","","",19321214,0,19790723,0,0,0,0,"",0,0
"Deurne","","71","Vereniging met volledige rechtsbevoegdheid","93129","Overige buitensport","","","","","","",18830105,0,19790723,0,0,0,0,"",0,0
"Maarheeze","","71","Vereniging met volledige rechtsbevoegdheid","93299","Ov. recreatie (rest)(geen jachthavens)","","","","","","",14990000,0,19790723,0,0,0,0,"",0,0
"Hapert","","71","Vereniging met volledige rechtsbevoegdheid","93299","Ov. recreatie (rest)(geen jachthavens)","93129","Overige buitensport","","","","",16070818,0,19790724,0,0,0,0,"",0,0
"Luyksgestel","","71","Vereniging met volledige rechtsbevoegdheid","93121","Veldvoetbal","","","","","","",19350803,0,19790724,0,0,0,0,"",0,0
"Leende","","71","Vereniging met volledige rechtsbevoegdheid","93125","Paardensport en maneges","","","","","","",19290811,0,19790711,0,0,0,0,"",0,0
"Veldhoven","","71","Vereniging met volledige rechtsbevoegdheid","94992","Hobbyclubs","","","","","","",19440509,0,19790720,0,0,0,0,"",0,0
"Netersel","","72","Vereniging met beperkte rechtsbevoegdheid","94992","Hobbyclubs","","","","","","",19750901,0,19790720,0,0,0,0,"",0,0
"Westerhoven","","71","Vereniging met volledige rechtsbevoegdheid","86929","Samenwerkingsorganen ohgv gez.zorg","","","","","","",19760112,0,19790724,0,0,0,0,"",0,0
"Eindhoven","","71","Vereniging met volledige rechtsbevoegdheid","93127","Auto- en motorsport","","","","","","",19681016,0,19790724,0,0,0,0,"",0,0
"Deurne","","71","Vereniging met volledige rechtsbevoegdheid","93141","Individuele zaalsport","","","","","","",19790724,0,19790725,0,0,0,0,"",0,0
"Eindhoven","","71","Vereniging met volledige rechtsbevoegdheid","93142","Zaalsport in teamverband","","","","","","",19631008,0,19790725,0,0,0,0,"",0,0
"Eindhoven","","71","Vereniging met volledige rechtsbevoegdheid","93195","Organiseren van sportevenementen","","","","","","",19621001,0,19790725,0,0,0,0,"",0,0
"Asten","","72","Vereniging met beperkte rechtsbevoegdheid","88993","Lokaal welzijnswerk","","","","","","",19591215,0,19790724,0,0,0,0,"",0,0
"Casteren","","72","Vereniging met beperkte rechtsbevoegdheid","90011","Beoefening van podiumkunst","","","","","","",19570513,0,19790724,0,0,0,0,"",0,0
"Valkenswaard","H","71","Vereniging met volledige rechtsbevoegdheid","86929","Samenwerkingsorganen ohgv gez.zorg","","","","","N","N",19390707,0,20110427,20070106,20171001,0,0,"",0,0
"Eindhoven","","71","Vereniging met volledige rechtsbevoegdheid","93141","Individuele zaalsport","","","","","","",19191101,0,19790724,0,0,0,0,"",0,0
"Budel","","71","Vereniging met volledige rechtsbevoegdheid","9103","Monumentenzorg","","","","","","",16880000,0,19790725,0,0,0,0,"",0,0
"Best","","71","Vereniging met volledige rechtsbevoegdheid","93123","Atletiek","","","","","","",19570415,0,19790725,0,0,0,0,"",0,0
"Eindhoven","","71","Vereniging met volledige rechtsbevoegdheid","94991","Gezelligheidsverenigingen","","","","","","",19450406,0,19790724,0,0,0,0,"",0,0
"Eindhoven","","71","Vereniging met volledige rechtsbevoegdheid","93124","Tennis","","","","","","",19701217,0,19790725,0,0,0,0,"",0,0
"Heeze","","71","Vereniging met volledige rechtsbevoegdheid","93299","Ov. recreatie (rest)(geen jachthavens)","","","","","","",14500000,0,19790724,0,0,0,0,"",0,0
