"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Utrecht","H","01","Eenmanszaak","43221","Loodg.- en fitterswerk; inst. sanitair","","","","","N","N",0,0,20210706,20210705,0,0,0,"",0,0
"Nunspeet","H","01","Eenmanszaak","8211","Brede administratieve dienstverlening","69202","Accountants-administratieconsulenten","70222","Advisering ohgv management/bedrijfsv.","N","N",0,0,20210706,20210701,0,0,0,"",0,0
"Echt","H","01","Eenmanszaak","5814","Uitgeverijen van tijdschriften","","","","","N","N",0,0,20210706,20210603,0,0,0,"",0,0
"Uitgeest","H","41","Besloten vennootschap met gewone structuur","2562","Algemene metaalbewerking","3315","Reparatie en onderhoud van schepen","","","N","N",20210702,20210702,20210706,20210702,0,0,0,"",0,0
"Nijkerk","H","01","Eenmanszaak","43221","Loodg.- en fitterswerk; inst. sanitair","","","","","N","N",0,0,20210706,20210701,0,0,0,"",0,0
"Heerenveen","H","01","Eenmanszaak","8130","Landschapsverzorging","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",0,0,20210706,20210701,20210708,0,0,"",0,0
"Meppel","H","41","Besloten vennootschap met gewone structuur","4753","Winkels in vloerbedekking en gordijnen","","","","","N","N",20210630,20210630,20210706,19740503,0,0,20210630,"",0,0
"Utrecht","H","01","Eenmanszaak","86929","Samenwerkingsorganen ohgv gez.zorg","","","","","N","N",0,0,20210706,20210706,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","43999","Overige gespec. werkz. in de bouw (rest)","","","","","N","N",0,0,20210706,20210604,0,0,0,"",0,0
"Bergschenhoek","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20210702,20210702,0,0,0,0,0,"",0,0
"Lunteren","H","01","Eenmanszaak","4321","Elektrotechnische bouwinstallatie","","","","","N","N",0,0,20210706,20210601,0,0,0,"",0,0
"Apeldoorn","H","01","Eenmanszaak","88101","Thuiszorg","","","","","N","N",0,0,20210706,20210701,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","5811","Uitgeverijen van boeken","5920","Maken en uitgeven van geluidsopnamen","","","N","N",0,0,20210706,20210701,0,0,0,"",0,0
"Groningen","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","7021","Adviesbureaus publ. relations en comm.","47914","Internethandel kleding, mode-artikelen","J","J",0,0,20210706,20210706,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","","","","","N","N",0,0,20210706,20210701,20210701,0,0,"",0,0
"Vinkel","H","01","Eenmanszaak","4321","Elektrotechnische bouwinstallatie","","","","","N","N",0,0,20210706,20210701,20210706,0,0,"",0,0
"Middenbeemster","H","01","Eenmanszaak","43221","Loodg.- en fitterswerk; inst. sanitair","43222","Inst. verwarmings-/luchtbehandelingsapp.","","","N","N",0,0,20210706,20210701,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","74201","Fotografie","","","","","N","N",0,0,20210706,20210701,0,0,0,"",0,0
"Rijswijk","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20210624,20210624,0,0,0,0,0,"",0,0
"Hoeven","","74","Stichting","94997","Overige belangenbehartiging (rest)","","","","","","",20210702,20210702,0,0,0,0,0,"",0,0
"Well L","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","85522","Kunstzinnige vorming voor amateurs","","","N","N",0,0,20210706,20210706,0,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","47911","Internethandel voeding en drogisterij","47919","Internethandel alg.assortiment non-food","","","N","N",0,0,20210706,20210701,0,0,0,"",0,0
"Arnhem","H","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20210706,20210701,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","53201","Post zonder univ. dienstverplichting","","","","","J","J",0,0,20210706,20210701,0,0,0,"",0,0
"Aalsmeer","H","01","Eenmanszaak","82999","Overige zakelijke dienstverlening (rest)","","","","","N","N",0,0,20210706,20210706,0,0,0,"",0,0
"Leiden","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20210706,20210706,20210706,20210706,0,0,0,"",0,0
"Roelofarendsveen","H","01","Eenmanszaak","4622","Groothandel in bloemen en planten","4332","Bouwtimmeren","5221","Dienstverlening voor vervoer over land","N","N",0,0,20210706,20210701,0,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","4645","Groothandel in parfums en cosmetica","47911","Internethandel voeding en drogisterij","45112","Handel/rep. personen-/lichte bedr.auto's","J","N",0,0,20210706,20210701,20210714,0,0,"",0,0
"Utrecht","","71","Vereniging met volledige rechtsbevoegdheid","9420","Werknemersorganisaties","","","","","","",20210706,20210706,0,0,0,0,0,"",0,0
"Egmond aan den Hoef","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20210706,20210706,0,0,0,0,0,"",0,0
"Middelburg","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20210702,20210702,20210706,20210702,0,0,0,"",0,0
"Soerendonk","H","11","Vennootschap onder firma","4634","Groothandel in dranken (geen zuivel)","47911","Internethandel voeding en drogisterij","","","N","N",20210701,0,20210706,20210701,0,0,0,"",0,0
"Emmen","","74","Stichting","94994","Vriendenkringen ohgv cultuur / fanclubs","","","","","","",20210612,20210612,0,0,0,0,0,"",0,0
"Goes","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20210706,20210706,20210706,20210706,0,0,0,"",0,0
"Leimuiden","H","41","Besloten vennootschap met gewone structuur","46421","Groothandel in bovenkleding","46423","Groothandel in onderkleding","46424","Groothandel in schoenen","J","J",20210705,20210705,20210706,20210705,0,0,0,"",0,0
"Castricum","H","41","Besloten vennootschap met gewone structuur","7490","Overige special. zakelijke dienstverl.","","","","","N","N",20210702,20210702,20210706,20210702,0,0,0,"",0,0
"Havelte","H","41","Besloten vennootschap met gewone structuur","7810","Arbeidsbemiddeling","85592","Bedrijfsopleiding en -training","85599","Studiebegeleiding/vorming/onderwijs","N","N",20210622,20210622,20210706,20210622,20220103,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","7430","Vertalers en tolken","","","","","N","N",20210706,20210706,20210706,20210706,0,0,0,"",0,0
"Oosthuizen","H","01","Eenmanszaak","46723","GH non-ferrometalen en -halffabrikaten","4648","GH juweliersartikelen en uurwerken","","","J","N",0,0,20210706,20210701,0,0,0,"",0,0
"Monnickendam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20210705,20210705,20210706,20210705,0,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20210705,20210705,20210706,20210705,0,0,0,"",0,0
"Ens","H","41","Besloten vennootschap met gewone structuur","01301","Teelt van bloembollen","01134","Teelt aardapp en ov. wortel/knolgewassen","","","N","J",20210630,20210630,20210706,19850101,0,0,20210630,"",0,0
"Amersfoort","H","41","Besloten vennootschap met gewone structuur","6832","Beheer van onroerend goed","4110","Projectontwikkeling","6420","Financiële holdings","N","N",20210705,20210705,20210706,20210705,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",20210629,20210629,20210706,20210629,0,0,0,"",0,0
"Almere","H","41","Besloten vennootschap met gewone structuur","47918","Internethandel overige non-food","","","","","N","N",20210702,20210702,20210706,20210702,20210824,0,0,"",0,0
"Veenendaal","H","41","Besloten vennootschap met gewone structuur","4941","Goederenvervoer over weg (geen verhuiz.)","","","","","N","N",20210705,20210705,20210706,20210705,20220101,0,0,"",0,0
"De Lier","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20210706,20210706,20210706,20210706,20220331,0,0,"",0,0
"Amsterdam","","74","Stichting","6420","Financiële holdings","","","","","","",20210702,20210702,0,0,0,0,0,"",0,0
"'s-Gravenhage","","74","Stichting","94996","Overige ideële organisaties (rest)","","","","","","",20210706,20210706,0,0,0,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","47918","Internethandel overige non-food","","","","","N","N",20210705,20210705,20210706,20210705,0,0,0,"",0,0
"Utrecht","","74","Stichting","94994","Vriendenkringen ohgv cultuur / fanclubs","","","","","","",20210706,20210706,0,0,0,0,0,"",0,0
"Zoetermeer","H","61","Coöperatie","3512","Beh./expl transp.netten el./gas/warm w.","","","","","N","N",20210706,20210706,20210706,20210706,0,0,0,"",0,0
"Vianen","H","11","Vennootschap onder firma","4212","Bouw boven- en ondergrondse spoorwegen","","","","","N","N",20210608,0,20210706,20210608,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20210706,20210706,20210706,20210706,20220103,0,0,"",0,0
"'s-Gravenhage","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20201231,20201231,0,0,0,0,0,"",0,0
"Bad Nieuweschans","H","41","Besloten vennootschap met gewone structuur","74102","Industrieel en productontwerp","47914","Internethandel kleding, mode-artikelen","","","J","J",20210705,20210705,20210706,20210705,20220221,0,0,"",0,0
"'s-Gravenhage","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20201231,20201231,0,0,0,0,0,"",0,0
"Amstelveen","H","41","Besloten vennootschap met gewone structuur","69101","Advocatenkantoren, bewindv. en curatoren","","","","","N","N",20210706,20210706,20210706,20210706,20220127,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20210706,20210706,20210706,20210706,0,0,0,"",0,0
"Eindhoven","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20210706,20210706,20210706,20210706,0,0,0,"",0,0
"Hilversum","H","41","Besloten vennootschap met gewone structuur","46441","GH glas, porselein en aardewerk","","","","","J","N",20210630,20210630,20210706,20210630,0,0,0,"",0,0
"'s-Hertogenbosch","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20210705,20210705,20210706,20210705,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20210706,20210706,20210706,20210706,0,0,0,"",0,0
"Hengelo","H","41","Besloten vennootschap met gewone structuur","4120","Algemene burgerlijke en utiliteitsbouw","","","","","J","J",20210628,20210628,20210706,20160125,20210707,0,20210628,"",0,0
"'s-Hertogenbosch","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20210705,20210705,20210706,20210705,0,0,0,"",0,0
"'s-Hertogenbosch","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20210705,20210705,20210706,20210705,0,0,0,"",0,0
"'s-Hertogenbosch","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20210705,20210705,20210706,20210705,0,0,0,"",0,0
"Hooge Mierde","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20210629,20210629,20210706,20210629,0,0,0,"",0,0
"'s-Hertogenbosch","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20210705,20210705,20210706,20210705,0,0,0,"",0,0
"Woudrichem","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","70222","Advisering ohgv management/bedrijfsv.","","","N","N",20210705,20210705,20210706,20210705,0,0,0,"",0,0
"Vught","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20210517,20210517,0,0,0,0,0,"",0,0
"Beek","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20050805,20050805,0,0,0,0,0,"",0,0
"Rijswijk","H","41","Besloten vennootschap met gewone structuur","4634","Groothandel in dranken (geen zuivel)","7311","Reclamebureaus","","","J","N",20210628,20210628,20210706,20140130,0,0,20210628,"",0,0
"Assen","N","41","Besloten vennootschap met gewone structuur","4639","GH voedings-/genotmiddelen algemeen ass.","","","","","N","N",19721228,19721228,20210707,20120910,0,0,20210701,"",2021,0
"Purmerend","N","41","Besloten vennootschap met gewone structuur","4639","GH voedings-/genotmiddelen algemeen ass.","","","","","N","N",19721228,19721228,20210707,20160229,0,0,20210701,"",2021,0
"Nieuwegein","N","41","Besloten vennootschap met gewone structuur","4941","Goederenvervoer over weg (geen verhuiz.)","","","","","N","N",19721228,19721228,20210707,20100101,0,0,20210701,"",2021,0
"Almere","N","41","Besloten vennootschap met gewone structuur","4639","GH voedings-/genotmiddelen algemeen ass.","","","","","N","N",19721228,19721228,20210707,20150824,0,0,20210701,"",2021,0
"Sluis","N","41","Besloten vennootschap met gewone structuur","4639","GH voedings-/genotmiddelen algemeen ass.","4941","Goederenvervoer over weg (geen verhuiz.)","","","N","N",19721228,19721228,20210707,20170728,0,0,20210701,"",2021,0
"Oostrum","N","41","Besloten vennootschap met gewone structuur","4941","Goederenvervoer over weg (geen verhuiz.)","","","","","N","N",19721228,19721228,20210707,20130801,0,0,20210701,"",2021,0
"Berkel en Rodenrijs","N","41","Besloten vennootschap met gewone structuur","4941","Goederenvervoer over weg (geen verhuiz.)","","","","","N","N",19721228,19721228,20210707,20141003,0,0,20210701,"",2021,0
"'s-Hertogenbosch","N","41","Besloten vennootschap met gewone structuur","4639","GH voedings-/genotmiddelen algemeen ass.","","","","","N","N",19721228,19721228,20210707,19810317,0,0,20210701,"",2021,0
"Apeldoorn","N","41","Besloten vennootschap met gewone structuur","4639","GH voedings-/genotmiddelen algemeen ass.","","","","","N","N",19721228,19721228,20210707,19820901,0,0,20210701,"",2021,0
"Arnhem","N","41","Besloten vennootschap met gewone structuur","4639","GH voedings-/genotmiddelen algemeen ass.","","","","","N","N",19721228,19721228,20210707,19810317,0,0,20210701,"",2021,0
"Helmond","N","41","Besloten vennootschap met gewone structuur","4639","GH voedings-/genotmiddelen algemeen ass.","","","","","N","N",19721228,19721228,20210707,19810317,0,0,20210701,"",2021,0
"Maastricht","N","41","Besloten vennootschap met gewone structuur","4639","GH voedings-/genotmiddelen algemeen ass.","","","","","N","N",19721228,19721228,20210707,19810317,0,0,20210701,"",2021,0
"Nijmegen","N","41","Besloten vennootschap met gewone structuur","4639","GH voedings-/genotmiddelen algemeen ass.","","","","","N","N",19721228,19721228,20210707,19820901,0,0,20210701,"",2021,0
