"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Wagenberg","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20120423,20120423,20120424,20120423,20130101,0,0,"",2020,20211116
"Vreeland","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","N","N",20120423,20120423,20120424,20120423,0,0,0,"",2020,20211003
"Rotterdam","","71","Vereniging met volledige rechtsbevoegdheid","94997","Overige belangenbehartiging (rest)","","","","","","",20120424,20120424,0,0,0,0,0,"",0,0
"Bergen (NH)","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","7021","Adviesbureaus publ. relations en comm.","","","N","N",0,0,20190429,20120501,20190416,0,0,"",0,0
"Nieuwegein","H","01","Eenmanszaak","9523","Reparatie van schoenen en lederwaren","","","","","N","N",0,0,20120424,20120501,20170601,0,0,"",0,0
"Amsterdam","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20111115,20111115,0,0,0,0,0,"",0,0
"Hazerswoude-Dorp","H","01","Eenmanszaak","01305","Teelt boomkwekerijgewassen volle grond","","","","","N","N",0,0,20120424,20020101,0,0,0,"",0,0
"Bornerbroek","H","01","Eenmanszaak","9609","Overige dienstverlening (rest)","69203","Boekhoudkantoren","","","N","N",0,0,20120424,20120424,0,0,0,"",0,0
"Almelo","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20101214,20101214,0,0,0,0,0,"",0,0
"Woudenberg","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20120412,20120412,0,0,0,0,0,"",0,0
"Appelscha","H","01","Eenmanszaak","01411","Houden van melkvee","","","","","N","N",0,0,20120424,19930501,0,0,20100501,"",0,0
"Hoorn","H","01","Eenmanszaak","47643","Winkels in sportart. (geen watersport)","46496","GH sportartikelen (geen watersport)","85519","Overig sport- en recreatieonderwijs","N","N",0,0,20120424,20120501,20120501,0,0,"",0,0
"Heerlen","H","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20120424,20120501,20180629,0,0,"",0,0
"Lelystad","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","6202","Advisering ohgv informatietechnologie","6209","Ov. dienstv. act. ohgv informatietechn.","N","N",0,0,20210624,20120420,20210614,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","86221","Praktijken medisch spec./med. dagbehand.","","","","","N","N",0,0,20120424,19990414,20150908,0,20120101,"",0,0
