"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Eindhoven","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","85592","Bedrijfsopleiding en -training","","","N","N",0,0,20030305,20030101,0,0,0,"",0,0
"Geldrop","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20030305,20030101,0,0,20061221,"",0,0
"'s-Hertogenbosch","H","11","Vennootschap onder firma","53202","Koeriers","","","","","","",20080101,0,20030305,20030305,20200901,0,20080101,"",0,0
"Raamsdonk","","74","Stichting","94994","Vriendenkringen ohgv cultuur / fanclubs","","","","","","",20030221,20030221,20071222,0,0,0,0,"",0,0
"Werkendam","H","41","Besloten vennootschap met gewone structuur","6201","Ontwikkelen/produceren/uitgeven software","","","","","","",20030228,20030228,20030305,20030228,20150701,0,0,"",2020,20211002
"Bergen op Zoom","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20030304,20030308,20110801,0,0,"",0,0
"Breda","","74","Stichting","6420","Financiële holdings","","","","","","",20030131,20030131,0,0,0,0,0,"",0,0
"Klundert","H","41","Besloten vennootschap met gewone structuur","46739","GH bouwmaterialen algemeen assortiment","","","","","","",20030226,20030226,20030304,20030226,0,0,0,"",2020,20210702
"Fijnaart","H","11","Vennootschap onder firma","96021","Haarverzorging","","","","","N","N",20030304,0,20030304,20030304,20030401,0,0,"",0,0
"Breda","","74","Stichting","6420","Financiële holdings","","","","","","",20030227,20030227,0,0,0,0,0,"",0,0
"Roosendaal","H","41","Besloten vennootschap met gewone structuur","4110","Projectontwikkeling","6810","Handel in eigen onroerend goed","","","","",20030227,20030227,20030305,20030101,20060427,0,20030227,"",2020,20210830
"Roosendaal","H","41","Besloten vennootschap met gewone structuur","46741","Groothandel in ijzer- en metaalwaren","46694","GH appendages/technische toebehoren e.d.","","","","",20030303,20030303,20030305,19800101,20190624,0,20030303,"",2020,20201027
"Breda","","72","Vereniging met beperkte rechtsbevoegdheid","93124","Tennis","","","","","","",20021230,0,0,0,0,0,0,"",0,0
"Breda","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20030305,20030305,20030305,20030305,0,0,0,"",2020,20210811
"Lelystad","H","01","Eenmanszaak","5920","Maken en uitgeven van geluidsopnamen","59111","Prod. films (geen televisiefilms)","","","N","N",0,0,20060901,20030301,20060401,0,0,"",0,0
"Schoondijke","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20061211,20061211,20030305,20030305,20210621,0,20061211,"",2019,20211129
"Breda","H","01","Eenmanszaak","96021","Haarverzorging","","","","","","",0,0,20030305,20030101,0,0,0,"",0,0
"Colijnsplaat","","74","Stichting","94992","Hobbyclubs","","","","","","",20030101,20041014,0,0,0,0,0,"",0,0
"Krabbendijke","H","01","Eenmanszaak","4339","Overige afwerking van gebouwen","","","","","N","N",0,0,20030304,20030310,20050601,0,20060522,"",0,0
"Heinkenszand","H","01","Eenmanszaak","77399","Verh./lease ov.mach./werkt./ov. goederen","43999","Overige gespec. werkz. in de bouw (rest)","","","N","N",0,0,20030305,20030305,20170703,0,0,"",0,0
"Rotterdam","","51","Naamloze vennootschap met gewone structuur","","","","","","","","",19100924,19100924,0,0,0,0,0,"",2000,20010126
"Zevenhuizen","N","41","Besloten vennootschap met gewone structuur","45112","Handel/rep. personen-/lichte bedr.auto's","","","","","","",19991231,19991231,20030304,20030301,0,0,0,"",2020,20220603
"Zierikzee","H","01","Eenmanszaak","69203","Boekhoudkantoren","","","","","N","N",0,0,20210707,20030101,20210701,0,0,"",0,0
"Vlaardingen","H","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20030304,20030311,20140101,0,0,"",0,0
"Krimpen aan den IJssel","H","01","Eenmanszaak","46383","Gesp. GH in ov. voedings- en genotm.","","","","","J","J",0,0,20030304,20030304,0,0,0,"",0,0
