"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Bilthoven","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20120118,20120101,0,0,0,"",0,0
"Ursem","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20120118,20120101,0,0,0,"",0,0
"De Wilp","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","","","","","N","N",0,0,20120118,20120109,20120109,0,0,"",0,0
"Veghel","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","88101","Thuiszorg","","","N","N",0,0,20120118,20120118,20201001,0,0,"",0,0
"Oostzaan","H","01","Eenmanszaak","8010","Particuliere beveiliging","78202","Uitleenbureaus","88101","Thuiszorg","N","N",0,0,20141006,20111115,20141006,0,20111222,"",0,0
"Beverwijk","H","41","Besloten vennootschap met gewone structuur","33123","Rep./onderh. machines specif.bedrijfstak","7732","Verh./lease machines/instal.voor de bouw","4120","Algemene burgerlijke en utiliteitsbouw","N","N",20120206,20120206,20120118,20120101,0,0,20120206,"",2020,20211021
"Spijkenisse","H","01","Eenmanszaak","85592","Bedrijfsopleiding en -training","","","","","N","N",0,0,20120118,20120118,0,0,0,"",0,0
"Hedel","H","01","Eenmanszaak","42112","Stratenmaken","78202","Uitleenbureaus","4221","Leggen van rioleringen/buizen/pijpen ed","N","N",0,0,20211001,20120101,0,0,0,"",0,0
"Fijnaart","","72","Vereniging met beperkte rechtsbevoegdheid","94991","Gezelligheidsverenigingen","","","","","","",20120101,0,0,0,0,0,0,"",0,0
"Lent","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20120118,20120118,0,0,0,"",0,0
"Simpelveld","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20120118,20120101,20150111,0,0,"",0,0
"Steggerda","H","07","Maatschap","01411","Houden van melkvee","0162","Dienstverl. voor fokken en houden dieren","7490","Overige special. zakelijke dienstverl.","N","N",20080512,0,20120118,20080512,0,0,0,"",0,0
"Utrecht","H","41","Besloten vennootschap met gewone structuur","86231","Praktijken van tandartsen","","","","","N","N",20120113,20120113,20120118,20120113,0,0,0,"",2019,20201116
"Bilthoven","H","01","Eenmanszaak","59112","Productie van televisieprogramma's","74201","Fotografie","7311","Reclamebureaus","N","N",0,0,20120118,20120101,20161101,0,0,"",0,0
"Alphen Aan Den Rijn","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","7430","Vertalers en tolken","","","N","N",0,0,20120118,20120101,0,0,0,"",0,0
"Ulvenhout","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20120117,20120117,20120118,20120117,0,0,0,"",2020,20220222
"Amsterdam","H","01","Eenmanszaak","4334","Schilderen en glaszetten","","","","","N","N",0,0,20120118,20120118,0,0,0,"",0,0
"Hoorn","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20120222,20120222,20140120,20120115,20210421,0,20120222,"",2020,20211124
"Middelburg","H","11","Vennootschap onder firma","47761","Winkels bloemen/planten/zaden/tuinbenod.","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","","","N","N",20120101,0,20120118,20071002,20170901,0,20120101,"",0,0
"Oss","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20120116,20120116,0,0,0,0,0,"",0,0
"Waterlandkerkje","H","01","Eenmanszaak","0111","Teelt granen/peulvruchten/olieh. zaden","01134","Teelt aardapp en ov. wortel/knolgewassen","","","N","N",0,0,20120118,19870501,0,0,20090501,"",0,0
"Zeewolde","H","01","Eenmanszaak","85592","Bedrijfsopleiding en -training","7112","Ingenieurs/overig techn. ontwerp/advies","","","N","N",0,0,20120118,20120116,0,0,0,"",0,0
"Maarheeze","","71","Vereniging met volledige rechtsbevoegdheid","93126","Wielersport","","","","","","",20120102,0,0,0,0,0,0,"",0,0
"Made","H","11","Vennootschap onder firma","47793","Winkels tweedeh. goederen (geen kleding)","","","","","J","N",20110501,0,20120118,19910318,0,0,20110501,"",0,0
"Etten-Leur","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20120113,20120113,0,0,0,0,0,"",0,0
"Amsterdam","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19940804,19940804,0,0,0,0,0,"",0,0
"IJsselstein","H","11","Vennootschap onder firma","8211","Brede administratieve dienstverlening","69209","Overige administratiekantoren","","","N","N",20120101,0,20120118,20120101,0,0,0,"",0,0
"Uddel","H","07","Maatschap","01421","Houden van vleeskalveren","4611","HB landbouwprod., levende dieren e.d.","01451","Fokken en houden van schapen","N","N",20060101,0,20191031,20060101,20191001,0,0,"",0,0
"Zwolle","H","01","Eenmanszaak","6202","Advisering ohgv informatietechnologie","","","","","N","N",0,0,20120118,20120101,0,0,0,"",0,0
"Rotterdam","","74","Stichting","6312","Webportals","","","","","","",20120113,20120113,0,0,0,0,0,"",0,0
"'s-Gravenhage","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19620316,19620316,0,0,0,0,0,"",0,0
"Deventer","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","64303","Beleggingsinst. met beperkte toetreding","","","N","N",20111212,20111212,20120118,20111212,20220514,0,0,"",2020,20210526
"Tilburg","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","64303","Beleggingsinst. met beperkte toetreding","","","N","N",20120224,20120224,20120118,20120118,0,0,20120224,"",2021,20220608
"Amsterdam","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19730621,19730621,0,0,0,0,0,"",0,0
