"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Veendam","","74","Stichting","94993","Steunfondsen (niet ohgv welzijnszorg)","","","","","","",20170828,20170828,0,0,0,0,0,"",0,0
"Wijnjewoude","H","01","Eenmanszaak","0910","Dienstverl. winning aardolie en aardgas","7112","Ingenieurs/overig techn. ontwerp/advies","70222","Advisering ohgv management/bedrijfsv.","N","N",0,0,20210224,20170720,20210203,0,0,"",0,0
"Langbroek","H","01","Eenmanszaak","4332","Bouwtimmeren","","","","","N","N",0,0,20170828,20170901,0,0,0,"",0,0
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","64923","Participatiemaatschappijen","","","","","N","N",20170828,20170828,20210924,20170828,20210924,0,0,"",2020,20210726
"Diemen","H","01","Eenmanszaak","86913","Praktijken van psychotherapeuten/-logen","","","","","N","N",0,0,20170828,20170901,20210227,0,0,"",0,0
"Wassenaar","H","41","Besloten vennootschap met gewone structuur","6831","Bemidd. bij handel/huur/verhuur onr.goed","4110","Projectontwikkeling","70222","Advisering ohgv management/bedrijfsv.","N","N",20170828,20170828,20170828,20170828,20210820,0,0,"",2020,20211226
"Vianen","H","01","Eenmanszaak","74201","Fotografie","90011","Beoefening van podiumkunst","59111","Prod. films (geen televisiefilms)","N","N",0,0,20170828,20170901,20201031,0,0,"",0,0
"Meppel","","72","Vereniging met beperkte rechtsbevoegdheid","94997","Overige belangenbehartiging (rest)","","","","","","",20160816,0,0,0,0,0,0,"",0,0
"Utrecht","H","41","Besloten vennootschap met gewone structuur","64923","Participatiemaatschappijen","","","","","N","N",20170828,20170828,20170828,20170828,0,0,0,"",2021,20220224
"'s-Gravenhage","H","01","Eenmanszaak","0161","Dienstverl. akker- en/of tuinbouw","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",0,0,20170828,20170818,20190521,0,0,"",0,0
