"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20131125,20131125,20131125,20131125,20160101,0,0,"",2021,20220414
"Haarlo","H","11","Vennootschap onder firma","01411","Houden van melkvee","","","","","N","N",20130501,0,20131125,19920101,0,0,20130501,"",0,0
"Utrecht","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19930503,19930503,0,0,0,0,0,"",0,0
"Groningen","H","11","Vennootschap onder firma","8891","Kinderopvang","85322","Volwassenen onderwijs","85592","Bedrijfsopleiding en -training","N","N",20131202,0,20131125,20131202,20131215,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20131125,20131125,20210212,0,0,"",0,0
"Leiden","","72","Vereniging met beperkte rechtsbevoegdheid","94997","Overige belangenbehartiging (rest)","","","","","","",20131118,0,0,0,0,0,0,"",0,0
"Hilversum","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20131125,20131201,0,0,0,"",0,0
"Alkmaar","H","41","Besloten vennootschap met gewone structuur","4645","Groothandel in parfums en cosmetica","4775","Winkels in parfums en cosmetica","47918","Internethandel overige non-food","J","J",20131121,20131121,20131125,20131121,20190501,0,0,"",2020,20211221
"Oosterzee","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20131125,20131125,20131125,20131125,0,0,0,"",2020,20210809
"'s-Gravenhage","H","01","Eenmanszaak","88101","Thuiszorg","","","","","N","N",0,0,20131125,20131125,0,0,0,"",0,0
"Obdam","H","01","Eenmanszaak","7311","Reclamebureaus","74201","Fotografie","","","N","N",0,0,20131125,20131122,0,0,0,"",0,0
"Amersfoort","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",0,0,20131125,20091126,20190731,0,20131001,"",0,0
"Amsterdam","","74","Stichting","85322","Volwassenen onderwijs","","","","","","",20131120,20131120,0,0,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","85519","Overig sport- en recreatieonderwijs","","","N","N",0,0,20131125,20131001,0,0,0,"",0,0
"Ridderkerk","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20131125,20131201,20171020,0,0,"",0,0
"Utrecht","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20131125,20131125,20210928,20131125,20210501,0,0,"",2019,20201231
"Amsterdam","","74","Stichting","94997","Overige belangenbehartiging (rest)","","","","","","",20131125,20131125,0,0,0,0,0,"",0,0
"Maastricht","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20131125,20131125,20131125,20131125,0,0,0,"",2020,20210713
"Groningen","H","41","Besloten vennootschap met gewone structuur","31011","Interieurbouw","4665","Groothandel in bedrijfsmeubels","","","N","N",20131125,20131125,20131125,20131125,20140101,0,0,"",2021,20220513
"Uden","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","7311","Reclamebureaus","","","N","N",0,0,20131125,20131201,20190101,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","5030","Binnenvaart (passagiersvaart/veerd.)","93299","Ov. recreatie (rest)(geen jachthavens)","7990","Info.verstr. ohgv toerisme/reservering","N","N",0,0,20131125,20131120,20180419,0,0,"",0,0
"Almere","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19800403,19800403,0,0,0,0,0,"",0,0
"Dordrecht","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20131125,20131125,20131125,20131125,0,0,0,"",2020,20211011
"Sint Philipsland","H","01","Eenmanszaak","4332","Bouwtimmeren","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",0,0,20131125,20131001,20210305,0,0,"",0,0
"Haarlem","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19991202,19991202,0,0,0,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","9002","Dienstverlening voor uitvoerende kunst","","","N","N",0,0,20131125,20130701,0,0,0,"",0,0
"Nieuwkoop","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20131121,20131121,20200514,20131121,20200511,0,0,"",2020,20210601
"Groesbeek","H","11","Vennootschap onder firma","96022","Schoonheidsverzorging/pedi-/manicures","8130","Landschapsverzorging","","","N","N",20131122,0,20200409,20131122,20200101,0,0,"",0,0
"Genemuiden","H","01","Eenmanszaak","43999","Overige gespec. werkz. in de bouw (rest)","","","","","N","N",0,0,20131125,20131201,0,0,0,"",0,0
"Huizen","H","01","Eenmanszaak","59111","Prod. films (geen televisiefilms)","59112","Productie van televisieprogramma's","","","N","N",0,0,20160122,20131201,20151218,0,0,"",0,0
"Leidschendam","H","01","Eenmanszaak","82999","Overige zakelijke dienstverlening (rest)","","","","","N","N",0,0,20131125,20131201,0,0,0,"",0,0
