"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"'s-Gravenhage","H","01","Eenmanszaak","7810","Arbeidsbemiddeling","","","","","N","N",0,0,20180606,20180601,0,0,0,"",0,0
"Bentveld","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180605,20180605,20180606,20180605,0,0,0,"",2020,20211025
"Vleuten","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","7490","Overige special. zakelijke dienstverl.","","","N","N",0,0,20180606,20180601,20220318,0,0,"",0,0
"Someren","H","11","Vennootschap onder firma","4333","Afwerking van vloeren en wanden","","","","","N","N",20180101,0,20180606,20070228,0,0,20180101,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","J","J",0,0,20180606,20180606,20200210,0,0,"",0,0
"Amsterdam","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20180605,20180605,0,0,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20180606,20180601,20190527,0,0,"",0,0
"Culemborg","H","41","Besloten vennootschap met gewone structuur","2561","Oppervlaktebeh. en bekleding van metaal","","","","","N","N",20180605,20180605,20180606,20180605,0,0,0,"",2020,20211112
"Venlo","H","01","Eenmanszaak","8621","Praktijken van huisartsen","","","","","N","N",0,0,20180606,20180611,0,0,0,"",0,0
"Monster","","74","Stichting","6420","Financiële holdings","","","","","","",20180605,20180605,0,0,0,0,0,"",0,0
"Zwolle","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20180605,20180605,0,0,0,0,0,"",0,0
"Naarden","H","01","Eenmanszaak","0162","Dienstverl. voor fokken en houden dieren","0161","Dienstverl. akker- en/of tuinbouw","8130","Landschapsverzorging","N","N",0,0,20180606,20180601,0,0,0,"",0,0
"Harderwijk","H","41","Besloten vennootschap met gewone structuur","4773","Apotheken","","","","","N","N",20180601,20180601,20180606,20180601,0,0,0,"",0,0
"Spijkenisse","H","41","Besloten vennootschap met gewone structuur","2562","Algemene metaalbewerking","","","","","N","N",20180605,20180605,20180606,20180605,0,0,0,"",2019,20201116
"Nuenen","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","70222","Advisering ohgv management/bedrijfsv.","","","N","N",0,0,20180606,20180601,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","8121","Interieurreiniging van gebouwen","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",0,0,20180606,20031007,20201204,0,20180606,"",0,0
"Ooij","H","01","Eenmanszaak","7430","Vertalers en tolken","","","","","N","N",0,0,20180606,20180601,0,0,0,"",0,0
"Ruinerwold","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20180606,20180606,0,0,0,"",0,0
"Maassluis","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","70222","Advisering ohgv management/bedrijfsv.","85592","Bedrijfsopleiding en -training","N","N",0,0,20180606,20180601,0,0,0,"",0,0
"Maasdam","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","","","","","N","N",0,0,20180606,20180601,0,0,0,"",0,0
"Oosterbeek","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20201020,20180601,20201130,0,0,"",0,0
"Noordwijkerhout","H","01","Eenmanszaak","8121","Interieurreiniging van gebouwen","","","","","N","N",0,0,20180606,20180606,0,0,0,"",0,0
"Almere","H","41","Besloten vennootschap met gewone structuur","70101","Concerndiensten binnen eigen concern","","","","","N","N",20180601,20180601,20190805,20180601,20190805,0,0,"",2020,20220311
"Rotterdam","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","70221","Organisatie-adviesbureaus","","","N","N",0,0,20180606,20180531,0,0,0,"",0,0
"'s-Gravenhage","","72","Vereniging met beperkte rechtsbevoegdheid","94997","Overige belangenbehartiging (rest)","","","","","","",19701124,0,0,0,0,0,0,"",0,0
"Wijchen","H","11","Vennootschap onder firma","47914","Internethandel kleding, mode-artikelen","","","","","J","N",20180601,0,20180606,20180601,0,0,0,"",0,0
"Hoensbroek","H","01","Eenmanszaak","86912","Praktijken van fysiotherapeuten","","","","","N","N",0,0,20200116,20180313,20200101,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","46462","GH med./tandheelk.instr./verpl.art. e.d.","","","","","N","N",20180605,20180605,20180606,20180605,20180618,0,0,"",0,0
"Hoofddorp","H","01","Eenmanszaak","4618","HB gespecialiseerd in overige goederen","","","","","N","N",0,0,20180606,20180522,0,0,0,"",0,0
"'s-Hertogenbosch","H","41","Besloten vennootschap met gewone structuur","70222","Advisering ohgv management/bedrijfsv.","93299","Ov. recreatie (rest)(geen jachthavens)","6420","Financiële holdings","N","N",20180606,20180606,20180606,20180606,0,0,0,"",2020,20220323
"Watergang","H","41","Besloten vennootschap met gewone structuur","6832","Beheer van onroerend goed","","","","","N","N",20180605,20180605,20211124,20180605,20211015,0,0,"",2020,20211104
"Eindhoven","H","41","Besloten vennootschap met gewone structuur","86104","Geestelijke gez.-/versl.zorg met overn.","","","","","N","N",20180605,20180605,20180606,20180605,20200928,0,0,"",2021,20220317
"Raalte","H","41","Besloten vennootschap met gewone structuur","71111","Architecten","","","","","N","N",20180605,20180605,20180606,20140804,0,0,20180605,"",2020,20211025
"Waalre","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","74103","Interieur- en ruimtelijk ontwerp","","","N","N",0,0,20180606,20180521,20210228,0,0,"",0,0
"Wassenaar","H","07","Maatschap","86912","Praktijken van fysiotherapeuten","","","","","N","N",20180530,0,20180606,20180530,0,0,0,"",0,0
"Zaandam","H","01","Eenmanszaak","47915","Internethandel huis- en tuinartikelen","","","","","N","N",0,0,20180606,20180606,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",0,0,20180606,20180528,20200214,0,0,"",0,0
"Balgoij","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180605,20180605,20180606,20180605,0,0,0,"",2021,20220523
"Bergen (NH)","H","01","Eenmanszaak","9609","Overige dienstverlening (rest)","","","","","N","N",0,0,20180606,20180516,0,0,0,"",0,0
"Schiedam","H","01","Eenmanszaak","87302","Verzorgingshuizen","88101","Thuiszorg","","","N","N",0,0,20180606,20180601,20200804,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","45112","Handel/rep. personen-/lichte bedr.auto's","4639","GH voedings-/genotmiddelen algemeen ass.","4661","GH landbouwmachines/werktuigen/tractoren","N","J",0,0,20180606,20180601,0,0,0,"",0,0
"Amersfoort","H","01","Eenmanszaak","93299","Ov. recreatie (rest)(geen jachthavens)","86913","Praktijken van psychotherapeuten/-logen","","","N","N",0,0,20180606,20180606,0,0,0,"",0,0
"Meijel","H","11","Vennootschap onder firma","74201","Fotografie","","","","","N","N",20180601,0,20180606,20180601,20200601,0,0,"",0,0
"Gulpen","","71","Vereniging met volledige rechtsbevoegdheid","93123","Atletiek","93129","Overige buitensport","","","","",20180605,20180605,0,0,0,0,0,"",0,0
"Putten","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20180606,20180201,20190515,0,0,"",0,0
"Wijchen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","78202","Uitleenbureaus","","","N","N",20180604,20180604,20180606,20180604,0,0,0,"",2020,20210702
"Vreeland","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","70221","Organisatie-adviesbureaus","","","N","N",0,0,20180606,20180606,0,0,0,"",0,0
"Groningen","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","","","","","N","N",0,0,20180606,20180602,20220228,0,0,"",0,0
"Driebergen-Rijsenburg","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20180606,20180601,0,0,0,"",0,0
"Westmaas","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","","","","","N","N",0,0,20180606,20180601,0,0,0,"",0,0
"Oss","H","01","Eenmanszaak","9609","Overige dienstverlening (rest)","","","","","N","N",0,0,20180606,20180605,20210419,0,0,"",0,0
"Deventer","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180605,20180605,20180606,20180605,20220308,0,0,"",2018,20191031
"Almelo","","70","Vereniging van eigenaars","94996","Overige ideële organisaties (rest)","","","","","","",20180530,20180530,0,0,0,0,0,"",0,0
"Wijchen","H","11","Vennootschap onder firma","47919","Internethandel alg.assortiment non-food","","","","","J","N",20180601,0,20180606,20180601,0,0,0,"",0,0
"Epe","H","01","Eenmanszaak","8891","Kinderopvang","","","","","N","N",0,0,20180606,20180601,0,0,0,"",0,0
"Haastrecht","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","85322","Volwassenen onderwijs","88101","Thuiszorg","N","N",0,0,20190618,20180606,20190518,0,0,"",0,0
"Bunnik","H","01","Eenmanszaak","7990","Info.verstr. ohgv toerisme/reservering","8121","Interieurreiniging van gebouwen","","","N","N",0,0,20180606,20180610,20190831,0,0,"",0,0
"ZOETERMEER","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20180606,20180101,20220321,0,0,"",0,0
"Swalmen","H","01","Eenmanszaak","8891","Kinderopvang","","","","","N","N",0,0,20180606,20180515,0,0,0,"",0,0
"Vroomshoop","H","01","Eenmanszaak","5621","Eventcatering","","","","","N","N",0,0,20180606,20180517,0,0,0,"",0,0
"Zoelmond","H","01","Eenmanszaak","8219","Secretariële dienstverlening","","","","","N","N",0,0,20180606,20180601,20210727,0,0,"",0,0
"Apeldoorn","H","01","Eenmanszaak","86913","Praktijken van psychotherapeuten/-logen","85599","Studiebegeleiding/vorming/onderwijs","70222","Advisering ohgv management/bedrijfsv.","N","N",0,0,20180606,20180601,20201102,0,0,"",0,0
"Nunspeet","H","01","Eenmanszaak","43221","Loodg.- en fitterswerk; inst. sanitair","","","","","N","N",0,0,20200724,20180604,20200718,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","6312","Webportals","85522","Kunstzinnige vorming voor amateurs","","","N","N",0,0,20180606,20180301,20190429,0,0,"",0,0
"Weert","H","11","Vennootschap onder firma","9609","Overige dienstverlening (rest)","96021","Haarverzorging","","","J","N",20180101,0,20180606,20080818,0,0,20180101,"",0,0
"Rotterdam","H","01","Eenmanszaak","56101","Restaurants","","","","","N","N",0,0,20180606,20141219,0,0,20180605,"",0,0
"IJsselmuiden","H","07","Maatschap","4661","GH landbouwmachines/werktuigen/tractoren","0161","Dienstverl. akker- en/of tuinbouw","0162","Dienstverl. voor fokken en houden dieren","N","N",20180101,0,20180606,20180101,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180605,20180605,20180606,20180605,0,0,0,"",2020,20220610
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","9002","Dienstverlening voor uitvoerende kunst","","","","","N","N",20180604,20180604,20180606,20180604,0,0,0,"",2020,20211103
"Zwolle","H","01","Eenmanszaak","85521","Dansscholen","","","","","N","N",0,0,20180606,20180601,20200201,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","5920","Maken en uitgeven van geluidsopnamen","90012","Producenten van podiumkunst","","","N","N",20180604,20180604,20180606,20180604,0,0,0,"",2020,20211103
"Uden","H","41","Besloten vennootschap met gewone structuur","70222","Advisering ohgv management/bedrijfsv.","","","","","N","N",20180530,20180530,20180606,20180530,0,0,0,"",2020,20210624
"Hoofddorp","H","01","Eenmanszaak","7490","Overige special. zakelijke dienstverl.","","","","","N","N",0,0,20180606,20180522,20201101,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",0,0,20180606,20180517,20190913,0,0,"",0,0
"Almere","H","01","Eenmanszaak","74201","Fotografie","","","","","N","N",0,0,20180606,20180601,0,0,0,"",0,0
"Rotterdam","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19781213,19781213,0,0,0,0,0,"",0,0
"Assendelft","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20180606,20180606,0,0,0,0,0,"",0,0
"Langbroek","H","01","Eenmanszaak","86919","Overige paramedische praktijken","85592","Bedrijfsopleiding en -training","","","N","N",0,0,20180606,20180606,0,0,0,"",0,0
"Avenhorn","H","41","Besloten vennootschap met gewone structuur","45205","Overige gespec. reparatie/slepen auto's","","","","","N","N",20180606,20180606,20180606,20180606,20190208,0,0,"",2020,20210605
"'s-Gravenhage","H","01","Eenmanszaak","5630","Cafés","68204","Verh. onroerend goed (niet v woonruimte)","47918","Internethandel overige non-food","N","N",0,0,20180606,20180601,0,0,0,"",0,0
"Uden","H","41","Besloten vennootschap met gewone structuur","69102","Rechtskundige adviesbureaus","","","","","N","N",20180530,20180530,20180606,20180530,0,0,0,"",2020,20210624
"Avenhorn","H","41","Besloten vennootschap met gewone structuur","45205","Overige gespec. reparatie/slepen auto's","","","","","N","N",20180606,20180606,20180606,20180606,20190208,0,0,"",2020,20210605
"Deventer","H","41","Besloten vennootschap met gewone structuur","78201","Uitzendbureaus","4634","Groothandel in dranken (geen zuivel)","46383","Gesp. GH in ov. voedings- en genotm.","J","J",20180605,20180605,20180606,20180605,20190524,0,0,"",2018,20191031
"Ommen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180604,20180604,20180606,20180604,20200701,0,0,"",2020,20211102
"Geleen","H","41","Besloten vennootschap met gewone structuur","2013","Verv. overige anorg. basischemicaliën","2059","Verv. overige chemische producten (rest)","72192","Technisch speur- en ontwikkelingswerk","J","J",20180605,20180605,20180606,20180605,20190201,0,0,"",2021,20220330
"Vleuten","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20180606,20180606,20180606,20180606,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","7490","Overige special. zakelijke dienstverl.","5621","Eventcatering","","","N","N",0,0,20200730,20180604,20220404,0,0,"",0,0
"Kruiningen","H","11","Vennootschap onder firma","4120","Algemene burgerlijke en utiliteitsbouw","4332","Bouwtimmeren","","","N","N",20180101,0,20180606,20121101,20190601,0,20180101,"F",0,0
"Weert","H","11","Vennootschap onder firma","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",20180601,0,20180606,20180601,0,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20180606,20180401,0,0,0,"",0,0
"'s-Gravenhage","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19851230,19851230,0,0,0,0,0,"",0,0
"Haps","H","01","Eenmanszaak","88101","Thuiszorg","88991","Ambulante jeugdzorg","88103","Ondersteuning/begeleiding gehandicapten","N","N",0,0,20190904,20180606,20190902,0,0,"",0,0
"Gronsveld","H","01","Eenmanszaak","4725","Winkels in dranken","4634","Groothandel in dranken (geen zuivel)","47911","Internethandel voeding en drogisterij","J","N",0,0,20210526,20180601,20210526,0,0,"",0,0
"'s-Gravenhage","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20180522,20180522,0,0,0,0,0,"",0,0
"Middenbeemster","H","01","Eenmanszaak","96031","Uitvaartverzorging","","","","","N","N",0,0,20180606,20180518,0,0,0,"",0,0
"Grootebroek","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","","","","","N","N",0,0,20180606,20180606,0,0,0,"",0,0
"Klundert","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20180606,20180601,20210522,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","43999","Overige gespec. werkz. in de bouw (rest)","","","","","N","N",0,0,20210318,20180601,20210305,0,0,"",0,0
"Leeuwarden","H","01","Eenmanszaak","9002","Dienstverlening voor uitvoerende kunst","5621","Eventcatering","","","N","N",0,0,20180606,20180521,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","4941","Goederenvervoer over weg (geen verhuiz.)","6201","Ontwikkelen/produceren/uitgeven software","","","N","N",0,0,20180606,20180606,0,0,0,"",0,0
"Veldhoven","H","01","Eenmanszaak","47914","Internethandel kleding, mode-artikelen","","","","","N","N",0,0,20180606,20180601,0,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","86232","Praktijken tandheelkundig specialisten","","","","","N","N",20180606,20180606,20180606,20180606,20200430,0,0,"",2021,20220505
"Zoetermeer","H","01","Eenmanszaak","77111","Verh. personen-/lichte bedrijfsauto's","85519","Overig sport- en recreatieonderwijs","","","N","N",0,0,20211026,20180606,20211024,0,0,"",0,0
"Lelystad","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20180606,20180601,0,0,0,"",0,0
"Alkmaar","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","7490","Overige special. zakelijke dienstverl.","","","N","N",0,0,20180606,20180612,0,0,0,"",0,0
"Rijssen","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20181010,20180606,20180901,0,0,"",0,0
"Amersfoort","H","11","Vennootschap onder firma","93299","Ov. recreatie (rest)(geen jachthavens)","","","","","N","N",20180606,0,20180606,20180606,20200201,0,0,"",0,0
"Zierikzee","H","11","Vennootschap onder firma","88101","Thuiszorg","","","","","N","N",20180601,0,20180606,20180601,20200812,0,0,"",0,0
"Staphorst","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20180606,20180601,0,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","85522","Kunstzinnige vorming voor amateurs","","","N","N",0,0,20180606,20180609,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","4312","Grondverzet","4222","Leggen van elektr.-/telecom.kabels","","","N","N",0,0,20180606,20180606,20210202,0,0,"",0,0
"Ede","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",0,0,20180606,20180606,20181029,0,0,"",0,0
"Sliedrecht","H","01","Eenmanszaak","88101","Thuiszorg","88102","Welzijnswerk voor ouderen","","","N","N",0,0,20180606,20180606,20211216,0,0,"",0,0
"Rockanje","H","01","Eenmanszaak","47914","Internethandel kleding, mode-artikelen","","","","","N","N",0,0,20180606,20180606,0,0,0,"",0,0
"Strijen","H","07","Maatschap","0143","Fokken en houden van paarden en ezels","91041","Dieren-/plantentuinen, kinderboerderijen","","","N","N",20180606,0,20180606,20180606,20180830,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","5912","Facilitaire activ. voor film-/tv-prod.","","","N","N",0,0,20180606,20180501,0,0,0,"",0,0
"Geleen","H","01","Eenmanszaak","53202","Koeriers","88101","Thuiszorg","","","N","N",0,0,20220208,20180529,20220110,0,0,"",0,0
"Rucphen","H","01","Eenmanszaak","16231","Verv. deuren, ramen en kozijnen van hout","","","","","N","N",0,0,20180606,20180606,0,0,0,"",0,0
"Heeze","H","01","Eenmanszaak","7810","Arbeidsbemiddeling","","","","","N","N",0,0,20180606,20180606,0,0,0,"",0,0
"Zwolle","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","7430","Vertalers en tolken","5811","Uitgeverijen van boeken","N","N",0,0,20180827,20180601,20180817,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","85522","Kunstzinnige vorming voor amateurs","","","N","N",0,0,20180606,20180601,20191001,0,0,"",0,0
"Rockanje","H","41","Besloten vennootschap met gewone structuur","64301","Beleggingsinstell. in financiële activa","","","","","N","N",20180604,20180604,20180606,20180604,20220207,0,0,"",2020,20210225
"Zutphen","H","01","Eenmanszaak","85322","Volwassenen onderwijs","85599","Studiebegeleiding/vorming/onderwijs","","","N","N",0,0,20180606,20180611,0,0,0,"",0,0
"Heerenveen","H","01","Eenmanszaak","86923","Preventieve gezondh.zorg (geen arbobeg.)","86919","Overige paramedische praktijken","","","N","N",0,0,20190829,20180601,20190812,0,0,"",0,0
"St. Willebrord","H","01","Eenmanszaak","4332","Bouwtimmeren","","","","","N","N",0,0,20180606,20180606,0,0,0,"",0,0
"Balgoij","H","41","Besloten vennootschap met gewone structuur","46462","GH med./tandheelk.instr./verpl.art. e.d.","","","","","N","N",20180605,20180605,20180606,20180605,0,0,0,"",2021,20220520
"Oegstgeest","H","01","Eenmanszaak","69102","Rechtskundige adviesbureaus","","","","","N","N",0,0,20180606,20180501,0,0,0,"",0,0
"Zwolle","","72","Vereniging met beperkte rechtsbevoegdheid","94997","Overige belangenbehartiging (rest)","","","","","","",20180515,0,0,0,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","86913","Praktijken van psychotherapeuten/-logen","","","","","N","N",0,0,20180606,20180511,0,0,0,"",0,0
"Kaatsheuvel","H","41","Besloten vennootschap met gewone structuur","2573","Vervaardiging van gereedschap","","","","","N","N",20180606,20180606,20180606,20180606,20211125,0,0,"",2021,20220308
"Balgoij","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20180605,20180605,0,0,0,0,0,"",0,0
"Goor","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180606,20180606,20180606,20180606,0,0,0,"",2021,20220527
"Sommelsdijk","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20180606,20180606,20180606,20180606,20210105,0,0,"",2019,20201228
"Tilburg","H","41","Besloten vennootschap met gewone structuur","7490","Overige special. zakelijke dienstverl.","","","","","J","J",20180604,20180604,20180606,20180604,20181001,0,0,"",2020,20211101
"Beinsdorp","H","41","Besloten vennootschap met gewone structuur","0150","Akker-/tuinbouw icm fokken/houden dieren","","","","","N","N",20180601,20180531,20180606,20180601,0,0,0,"",2020,20211102
"Rotterdam","H","11","Vennootschap onder firma","7430","Vertalers en tolken","5912","Facilitaire activ. voor film-/tv-prod.","5913","Distributie van films en tv-producties","N","N",20170125,0,20220428,20150101,20220418,0,20170125,"",0,0
"'s-Hertogenbosch","H","01","Eenmanszaak","59111","Prod. films (geen televisiefilms)","","","","","N","N",0,0,20200115,20180601,20200112,0,0,"",0,0
"Alkmaar","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180605,20180605,20180606,20180605,20200301,0,0,"",2020,20220224
"Almere","H","01","Eenmanszaak","7430","Vertalers en tolken","9003","Schrijven en overige scheppende kunst","","","N","N",0,0,20180606,20180601,0,0,0,"",0,0
"Leiden","H","01","Eenmanszaak","47916","Internethandel in vrijetijdsartikelen","","","","","N","N",0,0,20180606,20180601,20201110,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","4941","Goederenvervoer over weg (geen verhuiz.)","","","","","N","N",0,0,20180606,20180601,20201130,0,0,"",0,0
"Middelharnis","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180605,20180605,20180606,20180605,20200224,0,0,"",2020,20210813
"Grijpskerke","","72","Vereniging met beperkte rechtsbevoegdheid","93144","Bowlen, kegelen, biljarten e.d.","","","","","","",19930101,0,0,0,0,0,0,"",0,0
"Rijnsburg","H","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20180606,20180611,0,0,0,"",0,0
"Warns","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180606,20180606,20180606,20180606,0,0,0,"",2021,20220616
