"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Melick","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",19940831,19940831,19890102,19890101,19940831,0,19940831,"",2020,20211105
"Nederweert","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19920410,19920410,19890103,19890101,20030101,0,19920410,"",2020,20211119
"Weert","H","41","Besloten vennootschap met gewone structuur","64302","Beleggingsinstellingen in vaste activa","","","","","J","J",19890428,19890428,19890103,19890101,19940624,0,19890428,"",2020,20211216
"Roermond","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","70221","Organisatie-adviesbureaus","69204","Belastingconsulenten","","",19940526,19940526,19890103,19890101,20091005,0,19940526,"",2017,20190202
"Weert","H","01","Eenmanszaak","9524","Reparatie en stoffering van meubels","","","","","N","N",0,0,19890104,19890102,0,0,0,"",0,0
"Sittard","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19890412,19890412,19890111,19881101,19980424,0,19890412,"",2021,20220328
"Echt","H","41","Besloten vennootschap met gewone structuur","6630","Vermogensbeheer","","","","","","",19890606,19890606,19890112,19881201,20060209,0,19890606,"",2021,20220603
"Rosmalen","H","41","Besloten vennootschap met gewone structuur","3811","Inzameling van onschadelijk afval","","","","","N","N",19881209,19881209,20190524,19881209,20190524,0,0,"",2021,0
"Weert","H","41","Besloten vennootschap met gewone structuur","6201","Ontwikkelen/produceren/uitgeven software","","","","","","",19890104,19890104,19890113,19890104,19970901,0,0,"",2020,20211109
"Thorn","H","01","Eenmanszaak","69203","Boekhoudkantoren","","","","","N","N",0,0,19890113,19890101,19930811,0,0,"",0,0
