"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Schiedam","H","11","Vennootschap onder firma","7320","Markt- en opinieonderzoekbureaus","","","","","N","N",20081101,0,20081113,20081101,0,0,0,"",0,0
"'s-Gravenzande","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20020621,20020621,0,0,0,0,0,"",0,0
"Boskoop","","74","Stichting","86929","Samenwerkingsorganen ohgv gez.zorg","","","","","","",20081107,20081107,0,0,0,0,0,"",0,0
"'s-Gravenhage","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19691215,19691215,0,0,0,0,0,"",0,0
"Voorburg","H","01","Eenmanszaak","72193","Speur-/ontw.werk ohgv gezondh./voeding","7490","Overige special. zakelijke dienstverl.","","","","",0,0,20081113,20081113,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","71111","Architecten","71112","Interieurarchitecten","","","","",0,0,20211103,19600101,20211102,0,19850901,"",0,0
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","6312","Webportals","","","","","","",20081110,20081110,20081113,20081110,0,0,0,"",2017,20180215
"Alphen aan den Rijn","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20081111,20081111,0,0,0,0,0,"",0,0
"Monster","","74","Stichting","93143","Kracht- en vechtsport","","","","","","",20081031,20081031,0,0,0,0,0,"",0,0
"Wassenaar","","74","Stichting","94996","Overige ideële organisaties (rest)","","","","","","",20081111,20081111,0,0,0,0,0,"",0,0
"Sassenheim","H","01","Eenmanszaak","4321","Elektrotechnische bouwinstallatie","4332","Bouwtimmeren","","","N","N",0,0,20081113,20081101,20090201,0,0,"",0,0
"Leiden","","74","Stichting","94993","Steunfondsen (niet ohgv welzijnszorg)","","","","","","",20081013,20081013,0,0,0,0,0,"",0,0
"Leiden","H","11","Vennootschap onder firma","69101","Advocatenkantoren, bewindv. en curatoren","","","","","N","N",20081113,0,20081113,20081113,20081201,0,0,"",0,0
"Monster","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20080814,20080814,0,0,0,0,0,"",0,0
"Berkel en Rodenrijs","H","41","Besloten vennootschap met gewone structuur","66292","Pensioenadv.bureaus/beheer pensioenverm.","","","","","","",20081121,20081121,20081113,20081101,20200101,0,20081121,"",2020,20211005
"Haarlem","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","85522","Kunstzinnige vorming voor amateurs","9003","Schrijven en overige scheppende kunst","N","N",0,0,20141103,20080909,20141101,0,0,"",0,0
"Leiden","H","41","Besloten vennootschap met gewone structuur","66292","Pensioenadv.bureaus/beheer pensioenverm.","6202","Advisering ohgv informatietechnologie","6201","Ontwikkelen/produceren/uitgeven software","","",20081121,20081121,20081113,20081101,20110822,0,20081121,"",2020,20220118
"Naarden","","74","Stichting","94993","Steunfondsen (niet ohgv welzijnszorg)","","","","","","",20081104,20081104,0,0,0,0,0,"",0,0
"Delft","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","","",0,0,20081113,20081114,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","7021","Adviesbureaus publ. relations en comm.","7430","Vertalers en tolken","7311","Reclamebureaus","","",0,0,20081113,20060909,0,0,0,"",0,0
"Uithoorn","H","01","Eenmanszaak","93195","Organiseren van sportevenementen","85519","Overig sport- en recreatieonderwijs","86919","Overige paramedische praktijken","N","N",0,0,20121203,20081101,20121201,0,0,"",0,0
