"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Haarlem","H","01","Eenmanszaak","56101","Restaurants","","","","","N","N",0,0,20201005,20200701,20201020,0,0,"",0,0
"Baarn","H","01","Eenmanszaak","47918","Internethandel overige non-food","7490","Overige special. zakelijke dienstverl.","","","N","N",0,0,20201005,20201001,20210404,0,0,"",0,0
"Nijmegen","H","01","Eenmanszaak","77299","Verh. overige consumentenartikelen","1072","Verv. houdbaar banketbakkerswerk","9002","Dienstverlening voor uitvoerende kunst","J","N",0,0,20201005,20201005,0,0,0,"",0,0
"Bennekom","H","41","Besloten vennootschap met gewone structuur","6810","Handel in eigen onroerend goed","6832","Beheer van onroerend goed","","","N","N",20201002,20201002,20201005,20201002,0,0,0,"",2021,20220513
"Amsterdam","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","7490","Overige special. zakelijke dienstverl.","","","N","N",0,0,20201005,20201001,0,0,0,"",0,0
"Musselkanaal","H","01","Eenmanszaak","74201","Fotografie","85599","Studiebegeleiding/vorming/onderwijs","","","N","N",0,0,20201005,20201005,20210506,0,0,"",0,0
"Hoogeveen","H","01","Eenmanszaak","45112","Handel/rep. personen-/lichte bedr.auto's","","","","","J","J",0,0,20201005,20201005,0,0,0,"",0,0
"Goes","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","","","","","N","N",0,0,20201005,20201005,20210430,0,0,"",0,0
"Deventer","H","01","Eenmanszaak","46739","GH bouwmaterialen algemeen assortiment","53202","Koeriers","46431","Groothandel in witgoed","N","N",0,0,20201005,20201005,0,0,0,"",0,0
"Amsterdam","H","21","Commanditaire vennootschap","64301","Beleggingsinstell. in financiële activa","","","","","N","N",20201002,0,20210505,20201002,20210101,0,0,"",0,0
"Woerden","H","01","Eenmanszaak","45112","Handel/rep. personen-/lichte bedr.auto's","70222","Advisering ohgv management/bedrijfsv.","53202","Koeriers","N","N",0,0,20201005,20201005,0,0,0,"",0,0
