"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Bunnik","H","41","Besloten vennootschap met gewone structuur","6831","Bemidd. bij handel/huur/verhuur onr.goed","","","","","N","N",20030918,20030918,20030918,20030918,20110216,0,0,"",2021,20220120
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","N","N",20031014,20031014,20050427,20030901,20151130,0,20031014,"",2021,20220405
"Amstelhoek","H","01","Eenmanszaak","3315","Reparatie en onderhoud van schepen","47919","Internethandel alg.assortiment non-food","","","N","N",0,0,20030918,20030918,0,0,0,"",0,0
"Utrecht","","74","Stichting","94997","Overige belangenbehartiging (rest)","","","","","","",20030917,20030917,0,0,0,0,0,"",0,0
"Apeldoorn","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","47918","Internethandel overige non-food","85599","Studiebegeleiding/vorming/onderwijs","N","N",0,0,20040413,20030918,20090901,0,0,"",0,0
"Lopik","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","01451","Fokken en houden van schapen","","","N","N",0,0,20030918,20030918,0,0,0,"",0,0
"Elst Ut","H","01","Eenmanszaak","46699","GH ov.mach./app./toeb. ind./handel","45112","Handel/rep. personen-/lichte bedr.auto's","","","","",0,0,20030918,20030918,20220406,0,0,"",0,0
"Amsterdam","N","41","Besloten vennootschap met gewone structuur","47713","Winkels in bovenkleding/mode-artikelen","","","","","N","N",19980417,0,20030918,19990723,20200301,0,0,"",2021,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","18123","Drukkerijen van reclame","","","","","N","N",20030829,20030829,20030917,20030829,20101117,0,0,"",2020,20211108
"Breukelen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20030708,20030708,20210908,20030708,20210908,0,0,"",2014,20160208
"Amstelveen","H","01","Eenmanszaak","4331","Stukadoren","","","","","N","N",0,0,20030918,20030918,20140304,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20030918,20030908,20211231,0,0,"",0,0
"Almelo","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20030930,20030930,20210930,20030916,20210930,0,20030930,"",2020,20220311
"Wilnis","H","01","Eenmanszaak","4321","Elektrotechnische bouwinstallatie","","","","","N","N",0,0,20220421,20030920,20220407,0,0,"",0,0
"00191 Rome","H","41","Besloten vennootschap met gewone structuur","6832","Beheer van onroerend goed","","","","","N","N",20030917,20030917,20030918,20030908,20210720,0,20030917,"",2019,20200507
"Amsterdam","H","01","Eenmanszaak","45312","Groothandel/handelsbemiddeling in banden","45112","Handel/rep. personen-/lichte bedr.auto's","","","N","N",0,0,20030918,19971127,19971127,0,20051117,"",0,0
"Zandvoort","H","01","Eenmanszaak","96021","Haarverzorging","","","","","N","N",0,0,20030918,20030901,20100815,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","64301","Beleggingsinstell. in financiële activa","","","N","N",20030918,20030918,20030918,20030918,20160209,0,0,"",2021,20220404
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","70221","Organisatie-adviesbureaus","","","N","N",20030918,20030918,20030918,20030918,20101215,0,0,"",2021,20220404
"Haarlem","H","41","Besloten vennootschap met gewone structuur","77399","Verh./lease ov.mach./werkt./ov. goederen","70221","Organisatie-adviesbureaus","","","N","N",20050419,20050419,20030918,20030901,20070901,0,20050419,"",2020,20220505
"Amsterdam","","74","Stichting","94996","Overige ideële organisaties (rest)","","","","","","",20030909,20030909,0,0,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20030915,20030915,20160530,20030915,20210416,0,0,"",2020,20211211
"Alkmaar","H","01","Eenmanszaak","71202","Keuring/controle mach./app./materialen","45112","Handel/rep. personen-/lichte bedr.auto's","","","N","N",0,0,20030918,20030915,0,0,0,"",0,0
"Hoorn","H","01","Eenmanszaak","47641","Winkels in fietsen en bromfietsen","46491","Groothandel in fietsen en bromfietsen","","","J","N",0,0,20030918,19980916,20130321,0,20030828,"",0,0
"Alkmaar","H","41","Besloten vennootschap met gewone structuur","69101","Advocatenkantoren, bewindv. en curatoren","","","","","N","N",20030916,20030916,20030918,20030101,0,0,20030916,"",2020,20211223
"Bergen (NH)","H","41","Besloten vennootschap met gewone structuur","69101","Advocatenkantoren, bewindv. en curatoren","","","","","N","N",20030915,20030915,20030918,20030915,20211231,0,0,"",2020,20210927
"Heerhugowaard","H","21","Commanditaire vennootschap","01192","Teelt snij-bloemen/heesters onder glas  ","","","","","N","N",20050101,0,20030918,19970801,0,0,20050101,"",0,0
"Zeewolde","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","","","","","N","N",0,0,20030918,20030925,20091022,0,0,"",0,0
"Almere","H","41","Besloten vennootschap met gewone structuur","7810","Arbeidsbemiddeling","","","","","N","N",20030828,20030828,20030918,20030828,20210910,0,0,"",2021,20220517
"Sneek","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20030912,20030912,20030919,20030912,20170715,0,0,"",2021,20220502
"Stiens","H","01","Eenmanszaak","6202","Advisering ohgv informatietechnologie","","","","","N","N",0,0,20030919,20030919,0,0,0,"",0,0
"Workum","H","01","Eenmanszaak","4333","Afwerking van vloeren en wanden","","","","","N","N",0,0,20030922,20030922,20090728,0,0,"",0,0
"Harlingen","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20030918,20030918,0,0,0,0,0,"",0,0
"Katlijk","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20030919,20030919,20030922,20030919,20200504,0,0,"",2020,20220419
"Hindeloopen","H","01","Eenmanszaak","4333","Afwerking van vloeren en wanden","","","","","","",0,0,20030922,20030915,20130614,0,0,"",0,0
"Rottevalle","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20030922,20030922,0,0,0,"",0,0
"Harlingen","","71","Vereniging met volledige rechtsbevoegdheid","94997","Overige belangenbehartiging (rest)","","","","","","",20030903,20030903,0,0,0,0,0,"",0,0
"Groningen","","74","Stichting","90012","Producenten van podiumkunst","","","","","","",20030829,20030829,0,0,0,0,0,"",0,0
"Zwolle","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20070614,20070614,20130916,20030917,20160127,0,20070614,"",2020,20211104
"Groningen","H","41","Besloten vennootschap met gewone structuur","45203","Reparatie van specifieke auto-onderdelen","","","","","","",20060329,20060329,20030919,20030919,20060920,0,20060329,"",2020,20211227
"Stadskanaal","H","01","Eenmanszaak","69203","Boekhoudkantoren","","","","","N","N",0,0,20030919,20030901,0,0,0,"",0,0
"Leens","H","01","Eenmanszaak","4941","Goederenvervoer over weg (geen verhuiz.)","53202","Koeriers","","","N","N",0,0,20030922,20030922,0,0,0,"",0,0
"Groningen","","74","Stichting","6420","Financiële holdings","","","","","","",20030902,20030902,0,0,0,0,0,"",0,0
"Westerbroek","H","11","Vennootschap onder firma","01131","Teelt van groenten in de volle grond","01241","Teelt van appels en peren","","","N","N",20100101,0,20030922,19950101,0,0,20100101,"",0,0
"Groningen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20031002,20031002,20030922,20030922,20080101,0,20031002,"",2020,20211118
"Groningen","H","11","Vennootschap onder firma","7911","Reisbemiddeling","4618","HB gespecialiseerd in overige goederen","66193","Hypotheek-/kredietbem./bankagentschappen","","",20030922,0,20030922,20030731,20141027,0,20030922,"",0,0
"Hoogeveen","H","41","Besloten vennootschap met gewone structuur","1051","Verv. zuivelprod. (geen consumptie-ijs)","46331","GH zuivelproducten/spijsoliën en -vetten","78202","Uitleenbureaus","J","J",20030916,20030916,20030922,20030916,20160101,0,0,"",2021,20220309
"Drijber","H","01","Eenmanszaak","4391","Dakdekken en bouwen van dakconstructies","","","","","","",0,0,20030919,20030922,20170519,0,20080101,"",0,0
"Haren Gn","H","41","Besloten vennootschap met gewone structuur","6202","Advisering ohgv informatietechnologie","","","","","","",20030918,20030918,20040407,20030918,20220613,0,0,"",2020,20211029
"Beilen","","74","Stichting","71201","Keuring/controle agr. prod./voedingsmid.","","","","","","",20030911,20030911,0,0,0,0,0,"",0,0
"Emmen","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20030916,20030916,0,0,0,0,0,"",0,0
"Assen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20030923,20030923,20030919,20030912,0,0,20030923,"",2020,20220112
"Enschede","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20030917,20030917,20170124,20030917,20200801,0,0,"",2016,20171030
"Norg","H","41","Besloten vennootschap met gewone structuur","66292","Pensioenadv.bureaus/beheer pensioenverm.","","","","","","",20030916,20030916,20030919,20030916,0,0,0,"",2020,20211207
"Hoogersmilde","","72","Vereniging met beperkte rechtsbevoegdheid","94991","Gezelligheidsverenigingen","","","","","","",19750529,0,0,0,0,0,0,"",0,0
"Haren Gn","H","11","Vennootschap onder firma","46499","GH ov. consumentenart. (non-food) (rest)","","","","","","",20041101,0,20030922,20030930,20220601,0,20041101,"",0,0
"Kampen","","71","Vereniging met volledige rechtsbevoegdheid","93145","Denksport","","","","","","",19060819,0,0,0,0,0,0,"",0,0
